date,fips,population,density
4/1/2010,49,12503,1.842605555
4/1/2010,49,12503,1.842605555
7/1/2010,49,12541,1.8482057319
7/1/2011,49,12570,1.852479551
7/1/2012,49,12468,1.8374474974
7/1/2013,49,12555,1.8502689549
7/1/2014,49,12538,1.8477636126
7/1/2015,49,12620,1.8598482048
7/1/2016,49,12655,1.8650062624
7/1/2017,49,12821,1.8894701928
7/1/2018,49,12987,1.9139341233
7/1/2019,49,13188,1.9435561113
4/1/2010,49,58218,8.3864092071
4/1/2010,49,58218,8.3864092071
7/1/2010,49,58502,8.4273199257
7/1/2011,49,59190,8.526427582
7/1/2012,49,59792,8.6131467813
7/1/2013,49,60633,8.734294367
7/1/2014,49,61442,8.8508322942
7/1/2015,49,62639,9.02326233
7/1/2016,49,64612,9.3074765827
7/1/2017,49,67486,9.7214815307
7/1/2018,49,69989,10.082043251
7/1/2019,49,72259,10.409040896
4/1/2010,49,138115,56.897421026
4/1/2010,49,138115,56.897421026
7/1/2010,49,138389,57.010297205
7/1/2011,49,141249,58.18849381
7/1/2012,49,144139,59.379049121
7/1/2013,49,146987,60.552302244
7/1/2014,49,151081,62.238853608
7/1/2015,49,154650,63.709127624
7/1/2016,49,159352,65.646148756
7/1/2017,49,165929,68.355588991
7/1/2018,49,171567,70.678201739
7/1/2019,49,177556,73.145411344
4/1/2010,49,7125,1.7857383977
4/1/2010,49,7125,1.7857383977
7/1/2010,49,7213,1.8077938334
7/1/2011,49,7295,1.8283454893
7/1/2012,49,7173,1.7977686354
7/1/2013,49,7124,1.7854877678
7/1/2014,49,7167,1.7962648557
7/1/2015,49,7039,1.764184222
7/1/2016,49,7297,1.8288467492
7/1/2017,49,7520,1.8847372282
7/1/2018,49,7677,1.9240861304
7/1/2019,49,7886,1.9764677901
4/1/2010,49,36324,19.418585977
4/1/2010,49,36324,19.418585977
7/1/2010,49,36500,19.51267449
7/1/2011,49,37421,20.005035399
7/1/2012,49,37864,20.241860462
7/1/2013,49,38420,20.539094627
7/1/2014,49,39113,20.909568146
7/1/2015,49,39640,21.19129909
7/1/2016,49,40512,21.657464902
7/1/2017,49,41330,22.094762648
7/1/2018,49,41890,22.394135188
7/1/2019,49,42145,22.530456613
4/1/2010,49,9225,2.5117463009
4/1/2010,49,9224,2.5114740249
7/1/2010,49,9312,2.5354343148
7/1/2011,49,9298,2.5316224505
