date,fips,population,density
4/1/2010,50,27231,39.261881033
4/1/2010,50,27234,39.266206457
7/1/2010,50,27245,39.282066348
7/1/2011,50,27195,39.209975935
7/1/2012,50,27165,39.166721687
7/1/2013,50,27135,39.123467439
7/1/2014,50,27024,38.96342672
7/1/2015,50,27034,38.977844803
7/1/2016,50,26766,38.591440187
7/1/2017,50,26811,38.656321559
7/1/2018,50,26859,38.725528356
7/1/2019,50,27037,38.982170228
4/1/2010,50,6970,85.199533434
4/1/2010,50,6970,85.199533434
7/1/2010,50,6948,84.930610947
7/1/2011,50,6974,85.248428432
7/1/2012,50,6972,85.223980933
7/1/2013,50,6988,85.419560923
7/1/2014,50,6968,85.175085935
7/1/2015,50,6871,83.989382242
7/1/2016,50,6921,84.600569712
7/1/2017,50,6975,85.260652181
7/1/2018,50,7110,86.910858352
7/1/2019,50,7235,88.438827029
4/1/2010,50,156545,291.74284634
4/1/2010,50,156535,291.72420998
7/1/2010,50,156769,292.16030073
7/1/2011,50,158033,294.51593622
7/1/2012,50,158673,295.70866305
7/1/2013,50,159432,297.12316252
7/1/2014,50,159945,298.07920762
7/1/2015,50,161293,300.59138851
7/1/2016,50,161563,301.09457014
7/1/2017,50,163031,303.83038731
7/1/2018,50,163571,304.83675057
7/1/2019,50,163774,305.21506861
4/1/2010,50,24475,53.337505902
4/1/2010,50,24473,53.333147372
7/1/2010,50,24515,53.424676493
7/1/2011,50,24707,53.843095334
7/1/2012,50,24945,54.361760356
7/1/2013,50,25111,54.723518312
7/1/2014,50,25130,54.764924343
7/1/2015,50,25240,55.004643471
7/1/2016,50,25331,55.202956568
7/1/2017,50,25360,55.266155247
7/1/2018,50,25295,55.124503035
7/1/2019,50,25362,55.270513776
4/1/2010,50,47746,75.294593349
4/1/2010,50,47759,75.315094118
7/1/2010,50,47821,75.412867016
7/1/2011,50,48228,76.054698782
7/1/2012,50,48317,76.1950502
7/1/2013,50,48407,76.3369786
7/1/2014,50,48763,76.898384273
7/1/2015,50,48988,77.253205273
7/1/2016,50,48963,77.213780718
7/1/2017,50,48969,77.223242611
7/1/2018,50,49258,77.678990474
7/1/2019,50,49402,77.906075915
4/1/2010,50,31227,48.114120928
4/1/2010,50,31234,48.12490643
7/1/2010,50,31166,48.020132989
7/1/2011,50,31111,47.935389765
7/1/2012,50,31025,47.802882179
7/1/2013,50,31044,47.832157111
7/1/2014,50,30873,47.568682724
7/1/2015,50,30645,47.217383542
7/1/2016,50,30154,46.46085767
7/1/2017,50,30141,46.440827454
7/1/2018,50,30236,46.587202113
7/1/2019,50,29993,46.212791143
4/1/2010,50,44513,56.667743952
4/1/2010,50,44511,56.665197831
7/1/2010,50,44502,56.653740286
7/1/2011,50,44239,56.318925363
7/1/2012,50,43996,56.009571651
7/1/2013,50,43885,55.868261931
7/1/2014,50,43656,55.576731066
7/1/2015,50,43246,55.054776244
7/1/2016,50,43163,54.949112219
7/1/2017,50,42851,54.551917329
7/1/2018,50,42635,54.276936252
7/1/2019,50,42222,53.751162248
4/1/2010,50,37125,55.00029557
4/1/2010,50,37119,54.991406633
7/1/2010,50,37078,54.930665566
7/1/2011,50,36813,54.538070864
7/1/2012,50,36610,54.237328507
7/1/2013,50,36534,54.124735309
7/1/2014,50,36167,53.581028684
7/1/2015,50,36153,53.560287831
7/1/2016,50,35911,53.201767386
7/1/2017,50,35675,52.852135878
7/1/2018,50,35520,52.622505014
7/1/2019,50,35470,52.548430542
4/1/2010,50,36821,48.04861764
4/1/2010,50,36818,48.044702867
7/1/2010,50,36823,48.051227488
7/1/2011,50,36969,48.241746436
7/1/2012,50,36899,48.150401735
7/1/2013,50,36934,48.196074086
7/1/2014,50,36932,48.193464237
7/1/2015,50,36929,48.189549464
7/1/2016,50,36931,48.192159313
7/1/2017,50,36900,48.151706659
7/1/2018,50,36873,48.116473703
7/1/2019,50,36777,47.991200971
4/1/2010,50,6306,9.5027237609
4/1/2010,50,6306,9.5027237609
7/1/2010,50,6312,9.511765363
7/1/2011,50,6324,9.5298485671
7/1/2012,50,6224,9.3791551995
7/1/2013,50,6193,9.3324402555
7/1/2014,50,6154,9.2736698422
7/1/2015,50,6193,9.3324402555
7/1/2016,50,6224,9.3791551995
7/1/2017,50,6184,9.3188778524
7/1/2018,50,6234,9.3942245362
7/1/2019,50,6163,9.2872322452
4/1/2010,50,59534,86.652556442
4/1/2010,50,59524,86.638001304
7/1/2010,50,59570,86.704954937
7/1/2011,50,59591,86.735520726
7/1/2012,50,59407,86.467706194
7/1/2013,50,59218,86.192614092
7/1/2014,50,58961,85.818547055
7/1/2015,50,58652,85.368793302
7/1/2016,50,58355,84.936505714
7/1/2017,50,58253,84.78804331
7/1/2018,50,58079,84.534783915
7/1/2019,50,58409,85.015103457
4/1/2010,50,61642,66.294645428
4/1/2010,50,61660,66.31400404
7/1/2010,50,61586,66.234418632
7/1/2011,50,61235,65.85692568
7/1/2012,50,60803,65.39231897
7/1/2013,50,60488,65.053543244
7/1/2014,50,60039,64.570653399
7/1/2015,50,59544,64.038291544
7/1/2016,50,59122,63.584439619
7/1/2017,50,59006,63.459684113
7/1/2018,50,58596,63.01873793
7/1/2019,50,58191,62.583169139
4/1/2010,50,28936,42.117612407
4/1/2010,50,28936,42.117612407
7/1/2010,50,28944,42.129256757
7/1/2011,50,29018,42.23696699
7/1/2012,50,28916,42.088501533
7/1/2013,50,28848,41.989524562
7/1/2014,50,28875,42.028824242
7/1/2015,50,28887,42.046290766
7/1/2016,50,28908,42.076857184
7/1/2017,50,28964,42.158367631
7/1/2018,50,28888,42.04774631
7/1/2019,50,28892,42.053568485
4/1/2010,50,56670,58.448083752
4/1/2010,50,56658,58.435707239
7/1/2010,50,56600,58.375887425
7/1/2011,50,56612,58.388263938
7/1/2012,50,56138,57.899391665
7/1/2013,50,55993,57.74984213
7/1/2014,50,55727,57.475496087
7/1/2015,50,55541,57.283660132
7/1/2016,50,55345,57.081510416
7/1/2017,50,55224,56.956713907
7/1/2018,50,55204,56.936086385
7/1/2019,50,55062,56.789630979
