date,fips,population,density
4/1/2010,54,13927,38.62254744
4/1/2010,54,13926,38.619774227
7/1/2010,54,13940,38.658599219
7/1/2011,54,13857,38.42842248
7/1/2012,54,13836,38.370184992
7/1/2013,54,13589,37.685201204
7/1/2014,54,13329,36.964165637
7/1/2015,54,13137,36.431708604
7/1/2016,54,12978,35.990767623
7/1/2017,54,12882,35.724539106
7/1/2018,54,12672,35.142164225
7/1/2019,54,12573,34.867616067
4/1/2010,54,35480,34.790691351
4/1/2010,54,35483,34.793633066
7/1/2010,54,35548,34.85737024
7/1/2011,54,35732,35.037795472
7/1/2012,54,35877,35.179978399
7/1/2013,54,35798,35.102513218
7/1/2014,54,35579,34.88776797
7/1/2015,54,35580,34.888748541
7/1/2016,54,35532,34.84168109
7/1/2017,54,35208,34.523975791
7/1/2018,54,34792,34.116057877
7/1/2019,54,34662,33.988583529
4/1/2010,54,28212,86.046983072
4/1/2010,54,28225,86.086633249
7/1/2010,54,28205,86.025632977
7/1/2011,54,28057,85.574230967
7/1/2012,54,27886,85.052678645
7/1/2013,54,27691,84.457925998
7/1/2014,54,27567,84.079724314
7/1/2015,54,27417,83.622222277
7/1/2016,54,27375,83.494121707
7/1/2017,54,27223,83.030519643
7/1/2018,54,26953,82.207015977
7/1/2019,54,26868,81.947764823
4/1/2010,54,16372,42.312677453
4/1/2010,54,16372,42.312677453
7/1/2010,54,16414,42.421224513
7/1/2011,54,16439,42.485835857
7/1/2012,54,16453,42.52201821
7/1/2013,54,16480,42.591798463
7/1/2014,54,16448,42.509095941
7/1/2015,54,16440,42.488420311
7/1/2016,54,16289,42.098167789
7/1/2017,54,16178,41.811293418
7/1/2018,54,16017,41.395196358
7/1/2019,54,15907,41.110906441
4/1/2010,54,8719,9.2731778438
4/1/2010,54,8722,9.2763685232
7/1/2010,54,8734,9.2891312407
7/1/2011,54,8825,9.385915182
7/1/2012,54,8703,9.2561608871
7/1/2013,54,8680,9.2316990119
7/1/2014,54,8651,9.2008557778
7/1/2015,54,8573,9.1178981139
7/1/2016,54,8528,9.0700379232
7/1/2017,54,8493,9.0328133304
7/1/2018,54,8408,8.9424107479
7/1/2019,54,8247,8.7711776211
4/1/2010,54,29405,28.282193349
4/1/2010,54,29405,28.282193349
7/1/2010,54,29363,28.241797086
7/1/2011,54,29435,28.311047823
7/1/2012,54,29392,28.269689744
7/1/2013,54,29522,28.394725797
7/1/2014,54,29377,28.255262507
7/1/2015,54,29212,28.096562901
7/1/2016,54,29034,27.92535969
7/1/2017,54,28894,27.790705479
7/1/2018,54,28814,27.713760216
7/1/2019,54,28695,27.599304137
4/1/2010,54,5717,24.588068525
4/1/2010,54,5714,24.575165917
7/1/2010,54,5725,24.622475477
7/1/2011,54,5755,24.75150155
7/1/2012,54,5774,24.833218062
7/1/2013,54,5838,25.108473683
7/1/2014,54,5790,24.902031967
7/1/2015,54,5804,24.962244134
7/1/2016,54,5767,24.803111979
7/1/2017,54,5786,24.884828491
7/1/2018,54,5811,24.992350218
7/1/2019,54,5821,25.035358909
4/1/2010,54,9386,27.449360704
4/1/2010,54,9384,27.443511703
7/1/2010,54,9373,27.411342198
7/1/2011,54,9334,27.297286683
7/1/2012,54,9208,26.928799633
7/1/2013,54,9139,26.727009106
7/1/2014,54,8881,25.972488004
7/1/2015,54,8875,25.954941002
7/1/2016,54,8829,25.820413984
7/1/2017,54,8693,25.42268193
7/1/2018,54,8639,25.264758909
7/1/2019,54,8508,24.881649357
4/1/2010,54,96189,267.12416021
4/1/2010,54,96184,267.11027483
7/1/2010,54,96754,268.69320813
7/1/2011,54,99018,274.98050812
7/1/2012,54,100915,280.24862123
7/1/2013,54,102266,284.00045086
7/1/2014,54,103480,287.37182108
7/1/2015,54,104681,290.70708932
7/1/2016,54,105643,293.3786364
7/1/2017,54,105782,293.76464996
7/1/2018,54,105651,293.40085301
7/1/2019,54,105612,293.29254704
4/1/2010,54,16583,46.312567268
4/1/2010,54,16563,46.256711793
7/1/2010,54,16535,46.178514128
7/1/2011,54,16369,45.714913684
7/1/2012,54,16344,45.64509434
7/1/2013,54,16112,44.997170827
7/1/2014,54,15955,44.558705347
7/1/2015,54,15777,44.061591618
7/1/2016,54,15644,43.690152707
7/1/2017,54,15433,43.100877444
7/1/2018,54,15259,42.61493481
7/1/2019,54,15065,42.0731367
4/1/2010,54,193063,214.12619823
4/1/2010,54,193053,214.11510723
7/1/2010,54,192917,213.96426961
7/1/2011,54,192183,213.15019011
7/1/2012,54,192248,213.22228162
7/1/2013,54,191539,212.43592963
7/1/2014,54,190355,211.12275508
7/1/2015,54,188282,208.82359051
7/1/2016,54,186196,206.51000764
7/1/2017,54,183385,203.39232718
7/1/2018,54,180410,200.09275429
7/1/2019,54,178124,197.5573514
4/1/2010,54,33520,51.663524088
4/1/2010,54,33518,51.660441539
7/1/2010,54,33554,51.715927424
7/1/2011,54,33660,51.87930253
7/1/2012,54,33898,52.246125882
7/1/2013,54,33682,51.913210571
7/1/2014,54,33916,52.273868824
7/1/2015,54,33842,52.159814505
7/1/2016,54,33760,52.033429989
7/1/2017,54,33826,52.135154111
7/1/2018,54,33553,51.71438615
7/1/2019,54,33432,51.527891925
4/1/2010,54,10449,23.117764738
4/1/2010,54,10449,23.117764738
7/1/2010,54,10420,23.053604035
7/1/2011,54,10313,22.816873169
7/1/2012,54,10250,22.677489574
7/1/2013,54,10147,22.449608459
7/1/2014,54,10077,22.294737799
7/1/2015,54,10084,22.310224865
7/1/2016,54,9985,22.091193502
7/1/2017,54,9851,21.794726809
7/1/2018,54,9748,21.566845694
7/1/2019,54,9554,21.137632721
4/1/2010,54,21720,49.697918208
4/1/2010,54,21709,49.672748912
7/1/2010,54,21673,49.590376672
7/1/2011,54,21567,49.347836187
7/1/2012,54,21607,49.439360898
7/1/2013,54,21452,49.084702642
7/1/2014,54,21520,49.240294652
7/1/2015,54,21279,48.688858266
7/1/2016,54,21108,48.297590126
7/1/2017,54,20872,47.757594329
7/1/2018,54,20583,47.096328291
7/1/2019,54,20409,46.698195797
4/1/2010,54,14523,28.435511572
4/1/2010,54,14519,28.427679716
7/1/2010,54,14545,28.478586781
7/1/2011,54,14535,28.459007141
7/1/2012,54,14451,28.294538162
7/1/2013,54,14385,28.165312537
7/1/2014,54,14405,28.204471817
7/1/2015,54,14375,28.145732896
