date,population,density,fips
4/1/2010,14134,25.170039048,05079
4/1/2010,14141,25.182504753,05079
7/1/2010,14089,25.089902374,05079
7/1/2011,14339,25.535106121,05079
7/1/2012,14180,25.251956538,05079
7/1/2013,14063,25.043601184,05079
7/1/2014,14025,24.975930214,05079
7/1/2015,13866,24.692780631,05079
7/1/2016,13728,24.447028163,05079
7/1/2017,13475,23.996481971,05079
7/1/2018,13184,23.478264809,05079
7/1/2019,13024,23.193334411,05079
4/1/2010,50902,83.393632555,05035
4/1/2010,50907,83.401824142,05035
7/1/2010,50958,83.48537833,05035
7/1/2011,50517,82.762880354,05035
7/1/2012,50077,82.042020696,05035
7/1/2013,49739,81.488269413,05035
7/1/2014,49536,81.15569098,05035
7/1/2015,49019,80.308680881,05035
7/1/2016,49306,80.778877976,05035
7/1/2017,48716,79.812270707,05035
7/1/2018,48363,79.233944663,05035
7/1/2019,47955,78.565511162,05035
4/1/2010,113237,174.76017375,05045
4/1/2010,113238,174.76171706,05045
7/1/2010,114026,175.97784798,05045
7/1/2011,116280,179.45647627,05045
7/1/2012,118523,182.91812811,05045
7/1/2013,119176,183.92591173,05045
7/1/2014,120562,186.06494403,05045
7/1/2015,121241,187.1128538,05045
7/1/2016,122206,188.60215118,05045
7/1/2017,123530,190.64549805,05045
7/1/2018,125138,193.12714592,05045
7/1/2019,126007,194.46828522,05045
4/1/2010,16653,27.896497128,05089
4/1/2010,16644,27.881420657,05089
7/1/2010,16665,27.91659909,05089
7/1/2011,16671,27.926650071,05089
7/1/2012,16621,27.842891898,05089
7/1/2013,16444,27.546387965,05089
7/1/2014,16423,27.511209532,05089
7/1/2015,16215,27.162775532,05089
7/1/2016,16376,27.432476849,05089
7/1/2017,16429,27.521260513,05089
7/1/2018,16665,27.91659909,05089
7/1/2019,16694,27.96517883,05089
4/1/2010,8195,12.30463478,05129
4/1/2010,8195,12.30463478,05129
7/1/2010,8182,12.28511553,05129
7/1/2011,8078,12.128961532,05129
7/1/2012,8005,12.019353437,05129
7/1/2013,7991,11.998332706,05129
7/1/2014,7924,11.897733496,05129
7/1/2015,7835,11.764101709,05129
7/1/2016,7968,11.963798649,05129
7/1/2017,7927,11.902237938,05129
7/1/2018,7930,11.90674238,05129
7/1/2019,7881,11.833169823,05129
4/1/2010,221339,261.04339727,05007
4/1/2010,221348,261.05401171,05007
7/1/2010,222593,262.52234323,05007
7/1/2011,229171,270.28032292,05007
7/1/2012,234938,277.08182321,05007
7/1/2013,239461,282.41617136,05007
7/1/2014,244841,288.76125053,05007
7/1/2015,251591,296.72208405,05007
7/1/2016,259212,305.71015995,05007
7/1/2017,266585,314.40574892,05007
7/1/2018,272266,321.10582229,05007
7/1/2019,279141,329.21407866,05007
4/1/2010,32923,53.508073784,05059
4/1/2010,33011,53.651095699,05059
7/1/2010,33231,54.008650485,05059
7/1/2011,33142,53.864003322,05059
7/1/2012,33507,54.457219217,05059
7/1/2013,33528,54.491349447,05059
7/1/2014,33409,54.297944812,05059
7/1/2015,33497,54.440966727,05059
7/1/2016,33438,54.345077034,05059
7/1/2017,33606,54.618118871,05059
7/1/2018,33672,54.725385307,05059
7/1/2019,33771,54.886284961,05059
4/1/2010,15717,18.839475013,05087
4/1/2010,15723,18.846667025,05087
7/1/2010,15684,18.799918948,05087
7/1/2011,15662,18.773548238,05087
7/1/2012,15597,18.695634776,05087
7/1/2013,15679,18.793925605,05087
7/1/2014,15731,18.856256374,05087
7/1/2015,15705,18.825090989,05087
7/1/2016,16112,19.312949126,05087
7/1/2017,16299,19.537100162,05087
7/1/2018,16362,19.612616286,05087
7/1/2019,16576,19.869131375,05087
4/1/2010,7645,14.471076627,05073
4/1/2010,7643,14.467290865,05073
7/1/2010,7647,14.47486239,05073
7/1/2011,7536,14.264752579,05073
7/1/2012,7450,14.101964797,05073
7/1/2013,7284,13.787746521,05073
7/1/2014,7158,13.549243492,05073
7/1/2015,7010,13.269097078,05073
7/1/2016,6888,13.038165573,05073
7/1/2017,6797,12.865913386,05073
7/1/2018,6679,12.642553407,05073
7/1/2019,6624,12.538444942,05073
4/1/2010,21757,31.276757068,05107
4/1/2010,21755,31.27388197,05107
7/1/2010,21676,31.160315586,05107
7/1/2011,21406,30.772177313,05107
7/1/2012,20736,29.809019376,05107
7/1/2013,20437,29.379192177,05107
7/1/2014,19952,28.681980835,05107
7/1/2015,19546,28.098335876,05107
7/1/2016,19050,27.385311493,05107
7/1/2017,18599,26.736976822,05107
7/1/2018,18054,25.95351253,05107
7/1/2019,17782,25.562499158,05107
4/1/2010,22185,23.852163753,05149
4/1/2010,22183,23.850013457,05149
7/1/2010,22146,23.810232972,05149
7/1/2011,21964,23.614555992,05149
7/1/2012,21824,23.464035238,05149
7/1/2013,21819,23.458659497,05149
7/1/2014,21768,23.403826936,05149
7/1/2015,21506,23.122138097,05149
7/1/2016,21502,23.117837504,05149
7/1/2017,21509,23.125363542,05149
7/1/2018,21462,23.074831574,05149
7/1/2019,21341,22.944738637,05149
4/1/2010,11508,17.725462763,05011
4/1/2010,11505,17.720841944,05011
7/1/2010,11470,17.666932385,05011
7/1/2011,11432,17.608402008,05011
7/1/2012,11266,17.352716674,05011
7/1/2013,11120,17.127836802,05011
7/1/2014,11007,16.953785943,05011
7/1/2015,10999,16.941463758,05011
7/1/2016,10959,16.879852834,05011
7/1/2017,10813,16.654972963,05011
7/1/2018,10838,16.69347979,05011
7/1/2019,10763,16.577959308,05011
4/1/2010,20662,24.096185103,05113
4/1/2010,20654,24.08685544,05113
7/1/2010,20667,24.102016142,05113
7/1/2011,20558,23.974899494,05113
7/1/2012,20420,23.81396282,05113
7/1/2013,20342,23.722998614,05113
7/1/2014,20249,23.61454129,05113
7/1/2015,20194,23.550399863,05113
7/1/2016,20145,23.493255682,05113
7/1/2017,20147,23.495588097,05113
7/1/2018,20019,23.346313502,05113
7/1/2019,19964,23.282172074,05113
4/1/2010,26120,35.644940163,05103
4/1/2010,26128,35.65585745,05103
7/1/2010,26046,35.543955264,05103
7/1/2011,25737,35.122275076,05103
7/1/2012,25398,34.659655064,05103
7/1/2013,24948,34.045557703,05103
7/1/2014,24761,33.790366133,05103
7/1/2015,24316,33.183092076,05103
7/1/2016,24013,32.769599852,05103
7/1/2017,23817,32.502126335,05103
7/1/2018,23620,32.233288157,05103
7/1/2019,23382,31.908498886,05103
4/1/2010,13171,24.746064718,05081
4/1/2010,13168,24.740428229,05081
7/1/2010,13132,24.672790364,05081
7/1/2011,12945,24.321449228,05081
7/1/2012,12916,24.266963169,05081
7/1/2013,12733,23.923137352,05081
7/1/2014,12503,23.491006543,05081
7/1/2015,12402,23.301244753,05081
7/1/2016,12406,23.308760071,05081
7/1/2017,12373,23.246758694,05081
7/1/2018,12297,23.103967644,05081
7/1/2019,12259,23.032572119,05081
4/1/2010,43462,69.457883589,05091
4/1/2010,43462,69.457883589,05091
7/1/2010,43562,69.617696492,05091
7/1/2011,43762,69.937322296,05091
7/1/2012,43663,69.779107523,05091
7/1/2013,43402,69.361995848,05091
7/1/2014,43458,69.451491073,05091
7/1/2015,43792,69.985266167,05091
7/1/2016,43713,69.859013974,05091
7/1/2017,43736,69.895770942,05091
7/1/2018,43362,69.298070687,05091
7/1/2019,43257,69.13026714,05091
4/1/2010,77076,74.464270761,05145
4/1/2010,77086,74.47393191,05145
7/1/2010,77356,74.734782929,05145
7/1/2011,78083,75.437148449,05145
7/1/2012,78641,75.976240554,05145
7/1/2013,78567,75.904748053,05145
7/1/2014,78471,75.812001024,05145
7/1/2015,78915,76.240956032,05145
7/1/2016,78917,76.242888262,05145
7/1/2017,78844,76.172361875,05145
7/1/2018,78381,75.725050684,05145
7/1/2019,78753,76.084445421,05145
4/1/2010,8997,14.561950493,05099
4/1/2010,9020,14.599176775,05099
7/1/2010,8997,14.561950493,05099
7/1/2011,9008,14.579754367,05099
7/1/2012,8909,14.4195195,05099
7/1/2013,8772,14.197780341,05099
7/1/2014,8645,13.992226521,05099
7/1/2015,8508,13.770487362,05099
7/1/2016,8378,13.560077941,05099
7/1/2017,8309,13.448399094,05099
7/1/2018,8308,13.44678056,05099
7/1/2019,8252,13.356142655,05099
4/1/2010,17870,28.991764752,05037
4/1/2010,17878,29.004743718,05037
7/1/2010,17862,28.978785786,05037
7/1/2011,17809,28.892800138,05037
7/1/2012,17703,28.720828842,05037
7/1/2013,17521,28.425557371,05037
7/1/2014,17181,27.873951326,05037
7/1/2015,17255,27.994006759,05037
7/1/2016,17025,27.620861494,05037
7/1/2017,16792,27.242849116,05037
7/1/2018,16630,26.98002506,05037
7/1/2019,16419,26.637704838,05037
4/1/2010,8116,12.160872955,05039
4/1/2010,8124,12.172860016,05039
7/1/2010,8066,12.085953827,05039
7/1/2011,8056,12.070970001,05039
7/1/2012,7952,11.915138214,05039
7/1/2013,7892,11.825235259,05039
7/1/2014,7691,11.524060362,05039
7/1/2015,7530,11.282820768,05039
7/1/2016,7399,11.086532651,05039
7/1/2017,7307,10.948681455,05039
7/1/2018,7152,10.716432156,05039
7/1/2019,7009,10.502163448,05039
4/1/2010,24552,32.052911116,05027
4/1/2010,24552,32.052911116,05027
7/1/2010,24723,32.276153532,05027
7/1/2011,24709,32.257876376,05027
7/1/2012,24413,31.871445059,05027
7/1/2013,24284,31.703034113,05027
7/1/2014,24049,31.39623898,05027
7/1/2015,24115,31.48240272,05027
7/1/2016,24026,31.366212222,05027
7/1/2017,23695,30.934088013,05027
7/1/2018,23586,30.791787292,05027
7/1/2019,23457,30.623376346,05027
4/1/2010,107118,148.04019731,05125
4/1/2010,107135,148.06369181,05125
7/1/2010,107656,148.78372899,05125
7/1/2011,109553,151.40543827,05125
7/1/2012,111442,154.01609131,05125
7/1/2013,113348,156.65023885,05125
7/1/2014,114874,158.75921532,05125
7/1/2015,116390,160.85437149,05125
7/1/2016,117656,162.60402038,05125
7/1/2017,119520,165.1801227,05125
7/1/2018,121074,167.32779598,05125
7/1/2019,122437,169.21150169,05125
4/1/2010,17295,24.367728662,05141
4/1/2010,17296,24.369137609,05141
7/1/2010,17310,24.388862859,05141
7/1/2011,17214,24.253604001,05141
7/1/2012,17162,24.180338786,05141
7/1/2013,16985,23.930955266,05141
7/1/2014,16907,23.821057444,05141
7/1/2015,16808,23.681571747,05141
7/1/2016,16669,23.485728192,05141
7/1/2017,16552,23.320881458,05141
7/1/2018,16635,23.437824013,05141
7/1/2019,16545,23.311018833,05141
4/1/2010,13696,23.589578717,05065
4/1/2010,13703,23.601635307,05065
7/1/2010,13726,23.641249816,05065
7/1/2011,13572,23.376004845,05065
7/1/2012,13541,23.322611377,05065
7/1/2013,13411,23.098703284,05065
7/1/2014,13557,23.350169296,05065
7/1/2015,13487,23.2296034,05065
7/1/2016,13488,23.23132577,05065
7/1/2017,13666,23.537907619,05065
7/1/2018,13582,23.393228544,05065
