date,fips,population,density
4/1/2010,09,118428,230.8860121
4/1/2010,09,118380,230.79243179
7/1/2010,09,118544,231.1121645
7/1/2011,09,118315,230.66570846
7/1/2012,09,117914,229.88392298
7/1/2013,09,117500,229.07679283
7/1/2014,09,116752,227.61849971
7/1/2015,09,116487,227.10185844
7/1/2016,09,116102,226.35126639
7/1/2017,09,116398,226.92834495
7/1/2018,09,117059,228.21702376
7/1/2019,09,116782,227.67698741
4/1/2010,09,274055,412.02450804
4/1/2010,09,274070,412.0470596
7/1/2010,09,274004,411.94783274
7/1/2011,09,273037,410.49400888
7/1/2012,09,274091,412.07863179
7/1/2013,09,272976,410.4022992
7/1/2014,09,271462,408.12609514
7/1/2015,09,269636,405.38081863
7/1/2016,09,268403,403.52708045
7/1/2017,09,267419,402.04769815
7/1/2018,09,266285,400.34280026
7/1/2019,09,265206,398.72059141
4/1/2010,09,165676,448.61647041
4/1/2010,09,165672,448.60563923
7/1/2010,09,165616,448.45400277
7/1/2011,09,166174,449.9649518
7/1/2012,09,165634,448.50274306
7/1/2013,09,165329,447.67686591
7/1/2014,09,164786,446.20653379
7/1/2015,09,163724,443.33085662
7/1/2016,09,163292,442.16108963
7/1/2017,09,162942,441.21336175
7/1/2018,09,162870,441.01840059
7/1/2019,09,162436,439.84321801
4/1/2010,09,152691,372.0973651
4/1/2010,09,152747,372.23383321
7/1/2010,09,153239,373.43280305
7/1/2011,09,153050,372.97222317
7/1/2012,09,151967,370.33302737
7/1/2013,09,151778,369.87244749
7/1/2014,09,151693,369.6653084
7/1/2015,09,151734,369.76522255
7/1/2016,09,151162,368.37129826
7/1/2017,09,151009,367.99844789
7/1/2018,09,150689,367.21863011
7/1/2019,09,150721,367.29661189
4/1/2010,09,916829,1467.0016522
4/1/2010,09,916904,1467.1216584
7/1/2010,09,919355,1471.0434595
7/1/2011,09,928000,1484.8761691
7/1/2012,09,935099,1496.2351518
7/1/2013,09,939924,1503.9555478
7/1/2014,09,944196,1510.7910985
7/1/2015,09,944943,1511.9863598
7/1/2016,09,944347,1511.0327109
7/1/2017,09,943038,1508.9382034
7/1/2018,09,943971,1510.43108
7/1/2019,09,943332,1509.4086275
4/1/2010,09,189927,206.32711082
4/1/2010,09,189880,206.27605239
7/1/2010,09,189763,206.1489495
7/1/2011,09,188972,205.289647
7/1/2012,09,187570,203.76658494
7/1/2013,09,186836,202.96920437
7/1/2014,09,185343,201.34728449
7/1/2015,09,184122,200.02085169
7/1/2016,09,182793,198.57709314
7/1/2017,09,181667,197.35386355
7/1/2018,09,181095,196.7324716
7/1/2019,09,180333,195.90467325
4/1/2010,09,862477,1426.7288272
4/1/2010,09,862442,1426.6709294
7/1/2010,09,863357,1428.1845429
7/1/2011,09,863871,1429.0348133
7/1/2012,09,864566,1430.1844979
7/1/2013,09,862820,1427.2962255
7/1/2014,09,862885,1427.4037499
7/1/2015,09,860186,1422.9390035
7/1/2016,09,857901,1419.1591052
7/1/2017,09,857748,1418.9060091
7/1/2018,09,856971,1417.6206783
7/1/2019,09,854757,1413.9582297
4/1/2010,09,894014,1216.4077405
4/1/2010,09,894052,1216.4594438
7/1/2010,09,895236,1218.0704105
7/1/2011,09,896864,1220.2854896
7/1/2012,09,897706,1221.4311264
7/1/2013,09,897678,1221.3930292
7/1/2014,09,897407,1221.0243029
7/1/2015,09,896290,1219.5044974
7/1/2016,09,894141,1216.5805384
7/1/2017,09,893076,1215.1314848
7/1/2018,09,892580,1214.4566203
7/1/2019,09,891720,1213.2864925
