date,population,density,fips
7/1/2010,5559,1.2650051605,02016
7/1/2011,5582,1.2702390369,02016
7/1/2012,5676,1.291629662,02016
7/1/2013,5777,1.314613206,02016
7/1/2014,5822,1.3248533989,02016
7/1/2015,5781,1.3155234454,02016
7/1/2016,5705,1.2982288974,02016
7/1/2017,5729,1.3036903336,02016
7/1/2018,5640,1.2834375077,02016
7/1/2019,5634,1.2820721486,02016
7/1/2010,1002,2.0789217925,02060
7/1/2011,1030,2.1370154154,02060
7/1/2012,979,2.0312020308,02060
7/1/2013,951,1.9731084078,02060
7/1/2014,947,1.9648093188,02060
7/1/2015,904,1.8755941122,02060
7/1/2016,902,1.8714445677,02060
7/1/2017,869,1.8029770835,02060
7/1/2018,880,1.8257995782,02060
7/1/2019,836,1.7345095993,02060
7/1/2010,13646,2.0627739704,02150
7/1/2011,13806,2.0869600935,02150
7/1/2012,14037,2.1218788086,02150
7/1/2013,14093,2.1303439517,02150
7/1/2014,13907,2.1022275836,02150
7/1/2015,13767,2.081064726,02150
7/1/2016,13728,2.0751693585,02150
7/1/2017,13512,2.0425180923,02150
7/1/2018,13250,2.0029133158,02150
7/1/2019,12998,1.964820172,02150
7/1/2010,7560,0.2119787089,02188
7/1/2011,7705,0.2160444381,02188
7/1/2012,7705,0.2160444381,02188
7/1/2013,7725,0.2166052283,02188
7/1/2014,7772,0.2179230854,02188
7/1/2015,7772,0.2179230854,02188
7/1/2016,7691,0.2156518849,02188
7/1/2017,7795,0.2185679941,02188
7/1/2018,7694,0.2157360034,02188
7/1/2019,7621,0.2136891191,02188
7/1/2010,17084,0.4204710499,02050
7/1/2011,17419,0.4287160629,02050
7/1/2012,17656,0.4345491019,02050
7/1/2013,17852,0.4393730498,02050
7/1/2014,17936,0.4414404561,02050
7/1/2015,17955,0.4419080837,02050
7/1/2016,18022,0.4435570863,02050
7/1/2017,18090,0.4452307008,02050
7/1/2018,18219,0.4484056461,02050
7/1/2019,18386,0.4525158466,02050
7/1/2010,9478,0.1067048601,02185
7/1/2011,9554,0.1075604804,02185
7/1/2012,9698,0.1091816557,02185
7/1/2013,9792,0.110239923,02185
7/1/2014,9776,0.1100597924,02185
7/1/2015,9788,0.1101948903,02185
7/1/2016,9694,0.1091366231,02185
7/1/2017,9795,0.1102736975,02185
7/1/2018,9850,0.1108928964,02185
7/1/2019,9832,0.1106902495,02185
7/1/2010,8881,3.094408577,02220
7/1/2011,8884,3.0954538676,02220
7/1/2012,9017,3.1417950837,02220
7/1/2013,8973,3.1264641551,02220
7/1/2014,8838,3.0794260785,02220
7/1/2015,8778,3.0585202667,02220
7/1/2016,8736,3.0438861984,02220
7/1/2017,8641,3.0107853298,02220
7/1/2018,8554,2.9804719026,02220
7/1/2019,8493,2.9592176606,02220
7/1/2010,98264,13.406483441,02090
7/1/2011,98120,13.386837043,02090
7/1/2012,100311,13.68576244,02090
7/1/2013,100933,13.770623963,02090
7/1/2014,99254,13.541552424,02090
7/1/2015,99636,13.593669951,02090
7/1/2016,100633,13.729693968,02090
7/1/2017,99675,13.598990851,02090
7/1/2018,98565,13.447549869,02090
7/1/2019,96849,13.213430298,02090
7/1/2010,13573,2.7945662895,02130
7/1/2011,13674,2.8153613381,02130
7/1/2012,13729,2.8266853745,02130
7/1/2013,13722,2.8252441335,02130
7/1/2014,13802,2.8417154592,02130
7/1/2015,13702,2.8211263021,02130
7/1/2016,13707,2.82215576,02130
7/1/2017,13834,2.8483039895,02130
7/1/2018,13856,2.852833604,02130
7/1/2019,13901,2.8620987247,02130
7/1/2010,89732,3.6307995249,02170
7/1/2011,91725,3.7114416977,02170
7/1/2012,93677,3.7904248996,02170
7/1/2013,95880,3.8795642407,02170
7/1/2014,98103,3.9695128359,02170
7/1/2015,101062,4.0892419826,02170
7/1/2016,104119,4.2129364745,02170
7/1/2017,106232,4.298434172,02170
7/1/2018,107115,4.3341627413,02170
7/1/2019,108317,4.3827989138,02170
7/1/2010,9543,0.4154545961,02180
7/1/2011,9776,0.4255982533,02180
7/1/2012,9824,0.4276879338,02180
7/1/2013,9852,0.4289069141,02180
7/1/2014,9810,0.4270784437,02180
7/1/2015,9893,0.4306918495,02180
7/1/2016,9966,0.4338699052,02180
7/1/2017,10025,0.4364384707,02180
7/1/2018,10053,0.437657451,02180
7/1/2019,10004,0.4355242355,02180
7/1/2010,4850,0.2645698732,02070
7/1/2011,4947,0.2698612707,02070
7/1/2012,4949,0.2699703716,02070
7/1/2013,4978,0.2715523358,02070
7/1/2014,4983,0.2718250883,02070
7/1/2015,4988,0.2720978407,02070
7/1/2016,4970,0.2711159319,02070
7/1/2017,4940,0.2694794172,02070
7/1/2018,4991,0.2722614922,02070
7/1/2019,4916,0.2681702055,02070
7/1/2010,662,0.08683928,02282
7/1/2011,656,0.086052217,02282
7/1/2012,664,0.0871016343,02282
7/1/2013,651,0.0853963312,02282
7/1/2014,655,0.0859210399,02282
7/1/2015,635,0.0832974967,02282
7/1/2016,612,0.080280422,02282
7/1/2017,602,0.0789686504,02282
7/1/2018,596,0.0781815874,02282
7/1/2019,579,0.0759515757,02282
7/1/2010,1639,0.0685638543,02164
7/1/2011,1649,0.0689821816,02164
7/1/2012,1649,0.0689821816,02164
7/1/2013,1667,0.0697351709,02164
7/1/2014,1647,0.0688985161,02164
7/1/2015,1595,0.0667232139,02164
7/1/2016,1600,0.0669323776,02164
7/1/2017,1612,0.0674343704,02164
7/1/2018,1596,0.0667650466,02164
7/1/2019,1592,0.0665977157,02164
7/1/2010,7061,0.2844563928,02240
