date,fips,population,density
4/1/2010,22,20725,37.293415085
4/1/2010,22,20722,37.288016762
7/1/2010,22,20756,37.349197757
7/1/2011,22,20886,37.583125089
7/1/2012,22,20912,37.629910556
7/1/2013,22,20913,37.631709997
7/1/2014,22,20759,37.35459608
7/1/2015,22,20546,36.971315143
7/1/2016,22,20446,36.791371042
7/1/2017,22,20413,36.731989488
7/1/2018,22,20223,36.390095695
7/1/2019,22,20122,36.208352152
4/1/2010,22,52160,70.752106875
4/1/2010,22,52122,70.700562011
7/1/2010,22,52224,70.838919276
7/1/2011,22,52760,71.565973135
7/1/2012,22,52614,71.367932345
7/1/2013,22,52901,71.757231706
7/1/2014,22,53256,72.238769243
7/1/2015,22,53831,73.018724409
7/1/2016,22,53771,72.937337783
7/1/2017,22,54066,73.337488694
7/1/2018,22,53562,72.653841036
7/1/2019,22,53431,72.476146902
4/1/2010,22,52334,39.410578538
4/1/2010,22,52361,39.430911126
7/1/2010,22,52742,39.717826523
7/1/2011,22,52270,39.362382776
7/1/2012,22,54120,40.755541531
7/1/2013,22,52815,39.772799815
7/1/2014,22,52816,39.773552873
7/1/2015,22,51431,38.730566454
7/1/2016,22,51481,38.768219393
7/1/2017,22,49789,37.494043926
7/1/2018,22,48101,36.222880695
7/1/2019,22,47429,35.71682519
4/1/2010,22,15313,16.117484113
4/1/2010,22,15313,16.117484113
7/1/2010,22,15303,16.106958753
7/1/2011,22,15151,15.946973277
7/1/2012,22,15102,15.895399012
7/1/2013,22,14849,15.629107398
7/1/2014,22,14819,15.597531318
7/1/2015,22,14642,15.411232442
7/1/2016,22,14532,15.295453479
7/1/2017,22,14350,15.103891923
7/1/2018,22,14138,14.880754286
7/1/2019,22,13904,14.634460857
4/1/2010,22,440171,966.57545077
4/1/2010,22,440525,967.35280255
7/1/2010,22,440912,968.20261932
7/1/2011,22,441564,969.63435198
7/1/2012,22,442955,972.68886136
7/1/2013,22,444181,975.38104577
7/1/2014,22,445119,977.44080839
7/1/2015,22,445512,978.30380062
7/1/2016,22,446677,980.86203458
7/1/2017,22,444511,976.10569573
7/1/2018,22,442058,970.71913101
7/1/2019,22,440059,966.32950896
4/1/2010,22,24233,27.96139852
4/1/2010,22,24226,27.953321526
7/1/2010,22,24226,27.953321526
7/1/2011,22,24421,28.178323495
7/1/2012,22,24322,28.064091726
7/1/2013,22,24261,27.993706495
7/1/2014,22,24112,27.821781914
7/1/2015,22,24205,27.929090545
7/1/2016,22,24055,27.756012107
7/1/2017,22,23909,27.587549095
7/1/2018,22,23901,27.578318245
7/1/2019,22,23884,27.558702689
4/1/2010,22,25764,33.819369792
4/1/2010,22,25747,33.797054574
7/1/2010,22,25702,33.737984878
7/1/2011,22,25740,33.787865954
7/1/2012,22,25622,33.632972086
7/1/2013,22,25664,33.688103802
7/1/2014,22,25714,33.753736797
7/1/2015,22,25631,33.644786025
7/1/2016,22,25680,33.70910636
7/1/2017,22,25583,33.581778349
7/1/2018,22,25567,33.560775791
7/1/2019,22,25627,33.639535385
4/1/2010,22,12093,19.367250198
4/1/2010,22,12101,19.380062404
7/1/2010,22,12106,19.388070032
7/1/2011,22,11976,19.179871692
7/1/2012,22,12212,19.557831756
7/1/2013,22,11908,19.070967945
7/1/2014,22,11819,18.928432159
7/1/2015,22,11554,18.50402785
7/1/2016,22,11486,18.395124103
7/1/2017,22,11342,18.164504403
7/1/2018,22,11196,17.930681652
7/1/2019,22,10951,17.538307858
4/1/2010,22,31594,48.50435735
4/1/2010,22,31592,48.501286871
7/1/2010,22,31632,48.562696452
7/1/2011,22,31592,48.501286871
7/1/2012,22,31445,48.275606662
7/1/2013,22,31295,48.045320734
7/1/2014,22,31447,48.278677141
7/1/2015,22,31431,48.254113309
