date,population,density,fips
4/1/2010,24199,18.127771658,38089
4/1/2010,24199,18.127771658,38089
7/1/2010,24359,18.247629647,38089
7/1/2011,25186,18.867145625,38089
7/1/2012,26901,20.15187344,38089
7/1/2013,28317,21.212616639,38089
7/1/2014,30315,22.709343271,38089
7/1/2015,31861,23.867471086,38089
7/1/2016,30869,23.124351557,38089
7/1/2017,30291,22.691364573,38089
7/1/2018,30893,23.142330255,38089
7/1/2019,31489,23.588801262,38089
4/1/2010,4207,3.3112091404,38103
4/1/2010,4207,3.3112091404,38103
7/1/2010,4192,3.2994030702,38103
7/1/2011,4198,3.3041254983,38103
7/1/2012,4235,3.333247138,38103
7/1/2013,4150,3.2663460738,38103
7/1/2014,4125,3.2466692902,38103
7/1/2015,4095,3.22305715,38103
7/1/2016,4049,3.1868518682,38103
7/1/2017,3994,3.1435629443,38103
7/1/2018,3908,3.0758748088,38103
7/1/2019,3834,3.0176315294,38103
4/1/2010,1968,1.7833369991,38013
4/1/2010,1968,1.7833369991,38013
7/1/2010,1971,1.7860555006,38013
7/1/2011,2062,1.8685167135,38013
7/1/2012,2182,1.9772567744,38013
7/1/2013,2305,2.0887153369,38013
7/1/2014,2261,2.0488439812,38013
7/1/2015,2344,2.1240558567,38013
7/1/2016,2227,2.0180342973,38013
7/1/2017,2128,1.928323747,38013
7/1/2018,2094,1.8975140631,38013
7/1/2019,2115,1.9165435738,38013
4/1/2010,7673,4.2037878897,38061
4/1/2010,7663,4.1983092139,38061
7/1/2010,7708,4.2229632547,38061
7/1/2011,8103,4.4393709462,38061
7/1/2012,8739,4.7878147228,38061
7/1/2013,9340,5.1170831343,38061
7/1/2014,9751,5.3422567069,38061
7/1/2015,10311,5.649062548,38061
7/1/2016,10234,5.6068767448,38061
7/1/2017,10276,5.6298871829,38061
7/1/2018,10239,5.6096160827,38061
7/1/2019,10545,5.7772635601,38061
4/1/2010,22398,10.780727451,38105
4/1/2010,22399,10.781208776,38105
7/1/2010,22589,10.872660612,38105
7/1/2011,24406,11.747228956,38105
7/1/2012,26735,12.868235931,38105
7/1/2013,29591,14.242901419,38105
7/1/2014,32106,15.453434928,38105
7/1/2015,35301,16.991269744,38105
7/1/2016,34213,16.467587654,38105
7/1/2017,33467,16.108518867,38105
7/1/2018,35469,17.07213242,38105
7/1/2019,37589,18.092542376,38105
4/1/2010,783,0.6817656835,38007
4/1/2010,784,0.6826363932,38007
7/1/2010,783,0.6817656835,38007
7/1/2011,844,0.7348789743,38007
7/1/2012,919,0.8001822006,38007
7/1/2013,912,0.7940872328,38007
7/1/2014,920,0.8010529103,38007
7/1/2015,948,0.8254327815,38007
7/1/2016,948,0.8254327815,38007
7/1/2017,922,0.8027943297,38007
7/1/2018,918,0.799311491,38007
7/1/2019,928,0.8080185878,38007
4/1/2010,2435,1.8022861214,38043
4/1/2010,2435,1.8022861214,38043
7/1/2010,2447,1.8111680243,38043
7/1/2011,2442,1.8074672314,38043
7/1/2012,2447,1.8111680243,38043
7/1/2013,2444,1.8089475485,38043
7/1/2014,2448,1.8119081828,38043
7/1/2015,2449,1.8126483414,38043
7/1/2016,2475,1.8318924643,38043
7/1/2017,2471,1.82893183,38043
7/1/2018,2453,1.8156089757,38043
7/1/2019,2480,1.8355932571,38043
4/1/2010,3993,2.6815688396,38019
4/1/2010,3994,2.6822404071,38019
7/1/2010,3987,2.6775394349,38019
7/1/2011,3946,2.6500051693,38019
7/1/2012,3923,2.6345591179,38019
7/1/2013,3856,2.5895640986,38019
7/1/2014,3847,2.5835199915,38019
7/1/2015,3827,2.5700886424,38019
7/1/2016,3824,2.5680739401,38019
7/1/2017,3793,2.547255349,38019
7/1/2018,3811,2.5593435632,38019
7/1/2019,3762,2.526436758,38019
4/1/2010,2394,1.4428352412,38037
4/1/2010,2394,1.4428352412,38037
7/1/2010,2394,1.4428352412,38037
