date,fips,population,density
4/1/2010,45,160099,149.53017085
4/1/2010,45,160129,149.55819042
7/1/2010,45,160552,149.95326636
7/1/2011,45,161594,150.92647942
7/1/2012,45,162922,152.16681238
7/1/2013,45,163702,152.8953212
7/1/2014,45,164215,153.37445585
7/1/2015,45,165688,154.75021673
7/1/2016,45,167172,156.13625146
7/1/2017,45,168325,157.21313693
7/1/2018,45,169449,158.26293681
7/1/2019,45,170872,159.59199841
4/1/2010,45,10419,25.531093197
4/1/2010,45,10419,25.531093197
7/1/2010,45,10354,25.371814854
7/1/2011,45,10236,25.0826634
7/1/2012,45,9982,24.460252644
7/1/2013,45,9825,24.075534184
7/1/2014,45,9701,23.771680114
7/1/2015,45,9430,23.107611945
7/1/2016,45,9067,22.218103659
7/1/2017,45,9012,22.083329676
7/1/2018,45,8924,21.867691304
7/1/2019,45,8688,21.289388396
4/1/2010,45,26985,53.889570505
4/1/2010,45,26965,53.849630115
7/1/2010,45,26963,53.845636076
7/1/2011,45,26891,53.701850674
7/1/2012,45,26559,53.038840209
7/1/2013,45,26567,53.054816364
7/1/2014,45,26651,53.222566
7/1/2015,45,26782,53.484175551
7/1/2016,45,26626,53.172640513
7/1/2017,45,26837,53.594011622
7/1/2018,45,27132,54.183132367
7/1/2019,45,27260,54.43875086
4/1/2010,45,33140,57.072858366
4/1/2010,45,33159,57.105579679
7/1/2010,45,33163,57.112468377
7/1/2011,45,32883,56.630259555
7/1/2012,45,32703,56.32026817
7/1/2013,45,32737,56.378822098
7/1/2014,45,32441,55.869058487
7/1/2015,45,32410,55.815671082
7/1/2016,45,32297,55.621065379
7/1/2017,45,32299,55.624509728
7/1/2018,45,32304,55.633120599
7/1/2019,45,32244,55.529790138
4/1/2010,45,38892,36.8127981
4/1/2010,45,38887,36.808065405
7/1/2010,45,38887,36.808065405
7/1/2011,45,38449,36.393481286
7/1/2012,45,38105,36.06787184
7/1/2013,45,37664,35.650448104
7/1/2014,45,37528,35.521718788
7/1/2015,45,37439,35.43747681
7/1/2016,45,37579,35.569992282
7/1/2017,45,37555,35.547275344
7/1/2018,45,37676,35.661806573
7/1/2019,45,37677,35.662753112
4/1/2010,45,33062,67.575784317
4/1/2010,45,33058,67.567608673
7/1/2010,45,32956,67.359129755
7/1/2011,45,32780,66.999401425
7/1/2012,45,32408,66.239066546
7/1/2013,45,32082,65.572751572
7/1/2014,45,31952,65.307043146
7/1/2015,45,31770,64.935051351
7/1/2016,45,31760,64.914612241
7/1/2017,45,31295,63.964193642
7/1/2018,45,31056,63.475698922
7/1/2019,45,30657,62.660178447
4/1/2010,45,262391,375.38473395
4/1/2010,45,262453,375.47343308
7/1/2010,45,263357,376.76672362
7/1/2011,45,266362,381.06577018
7/1/2012,45,269787,385.96568182
7/1/2013,45,273248,390.91709617
7/1/2014,45,277423,396.88998116
7/1/2015,45,281675,402.97302474
7/1/2016,45,286277,409.55678922
7/1/2017,45,290338,415.36658226
7/1/2018,45,294350,421.10627437
7/1/2019,45,298750,427.40105136
4/1/2010,45,74273,118.54888318
4/1/2010,45,74285,118.56803666
7/1/2010,45,74348,118.66859244
7/1/2011,45,74252,118.51536458
7/1/2012,45,74551,118.99260552
7/1/2013,45,74937,119.6087092
7/1/2014,45,75219,120.05881604
7/1/2015,45,75863,121.08671959
7/1/2016,45,76535,122.15931461
7/1/2017,45,77388,123.52080798
7/1/2018,45,78307,124.98764551
7/1/2019,45,79546,126.96524257
4/1/2010,45,177843,161.13788623
4/1/2010,45,178373,161.61810237
7/1/2010,45,179480,162.62111986
7/1/2011,45,183778,166.51540097
7/1/2012,45,189603,171.79324821
7/1/2013,45,194031,175.80531819
7/1/2014,45,198295,179.66879297
7/1/2015,45,203066,183.99164434
7/1/2016,45,208525,188.93787062
7/1/2017,45,214541,194.38877689
7/1/2018,45,221182,200.40597578
7/1/2019,45,227907,206.4992844
4/1/2010,45,350209,381.51466384
4/1/2010,45,350128,381.42642314
7/1/2010,45,350940,382.31100893
7/1/2011,45,357335,389.27766677
7/1/2012,45,364628,397.22259807
7/1/2013,45,371703,404.93004204
7/1/2014,45,379793,413.74321826
7/1/2015,45,389310,424.11095597
7/1/2016,45,396880,432.35764867
7/1/2017,45,402008,437.94404764
7/1/2018,45,406222,442.53474289
7/1/2019,45,411406,448.18214778
4/1/2010,45,60158,73.913816639
4/1/2010,45,60311,74.101801844
7/1/2010,45,60327,74.121460427
7/1/2011,45,60173,73.932246561
7/1/2012,45,60232,74.004737588
7/1/2013,45,60476,74.304530986
7/1/2014,45,60825,74.733333839
7/1/2015,45,61456,75.508619226
7/1/2016,45,61565,75.642543326
7/1/2017,45,61826,75.963223969
7/1/2018,45,62232,76.462060525
7/1/2019,45,62680,77.012500863
4/1/2010,45,28933,60.292942265
4/1/2010,45,28935,60.297110027
7/1/2010,45,28917,60.259600161
7/1/2011,45,28585,59.567751517
7/1/2012,45,28259,58.888406161
7/1/2013,45,28060,58.47371375
7/1/2014,45,28037,58.425784477
7/1/2015,45,27585,57.483870057
7/1/2016,45,26979,56.221037893
7/1/2017,45,26691,55.620880033
7/1/2018,45,26392,54.997799476
7/1/2019,45,26118,54.426815956
4/1/2010,45,187126,262.13515497
4/1/2010,45,186922,261.8493819
7/1/2010,45,187086,262.07912103
7/1/2011,45,188160,263.5836322
7/1/2012,45,188820,264.50819213
7/1/2013,45,190005,266.16819747
7/1/2014,45,191793,268.67291438
7/1/2015,45,193700,271.34433225
7/1/2016,45,195582,273.98072891
7/1/2017,45,198186,277.62853811
7/1/2018,45,200292,280.57872481
7/1/2019,45,202558,283.75304725
4/1/2010,45,46734,58.491664358
4/1/2010,45,46722,58.476645315
7/1/2010,45,46614,58.341473925
7/1/2011,45,46499,58.197541426
7/1/2012,45,46068,57.658107452
7/1/2013,45,46116,57.718183625
7/1/2014,45,46143,57.751976473
7/1/2015,45,46135,57.741963777
7/1/2016,45,46120,57.723189973
7/1/2017,45,45979,57.546716214
7/1/2018,45,45881,57.424060693
7/1/2019,45,45650,57.134944108
4/1/2010,45,69661,153.19428883
4/1/2010,45,69691,153.26026303
7/1/2010,45,69766,153.42519853
7/1/2011,45,69848,153.605528
7/1/2012,45,69958,153.8474334
7/1/2013,45,69823,153.5505495
7/1/2014,45,69670,153.21408109
7/1/2015,45,69962,153.85622996
7/1/2016,45,70188,154.35323559
7/1/2017,45,70496,155.0305707
7/1/2018,45,70597,155.25268383
7/1/2019,45,70811,155.72329979
4/1/2010,45,269291,237.67983544
4/1/2010,45,269146,237.55185651
7/1/2010,45,270274,238.54744438
7/1/2011,45,275465,243.12909035
7/1/2012,45,281286,248.26678275
7/1/2013,45,288783,254.88373514
7/1/2014,45,297760,262.80695531
7/1/2015,45,308987,272.71605555
7/1/2016,45,321033,283.34801613
7/1/2017,45,332655,293.60574865
7/1/2018,45,344105,303.71167167
7/1/2019,45,354081,312.51662259
4/1/2010,45,61697,84.91054123
4/1/2010,45,61594,84.768787405
7/1/2010,45,61710,84.928432489
7/1/2011,45,62130,85.506457795
7/1/2012,45,62293,85.730786664
7/1/2013,45,62592,86.142285632
7/1/2014,45,63183,86.955649813
7/1/2015,45,63661,87.613497661
7/1/2016,45,64333,88.538338151
7/1/2017,45,65213,89.749438793
7/1/2018,45,65802,90.560050472
7/1/2019,45,66551,91.590862268
4/1/2010,45,92501,83.609473481
4/1/2010,45,92508,83.615800616
7/1/2010,45,92321,83.446775724
7/1/2011,45,91697,82.882756833
7/1/2012,45,91461,82.669441996
7/1/2013,45,90673,81.957187371
7/1/2014,45,90049,81.39316848
7/1/2015,45,89159,80.588718459
7/1/2016,45,88419,79.919849902
7/1/2017,45,87671,79.243750333
7/1/2018,45,87013,78.648999644
7/1/2019,45,86175,77.891551197
4/1/2010,45,284307,351.97643735
4/1/2010,45,284304,351.97272331
7/1/2010,45,284731,352.50135587
7/1/2011,45,286102,354.19867495
7/1/2012,45,288176,356.76631884
7/1/2013,45,290414,359.53699725
7/1/2014,45,292981,362.71498272
7/1/2015,45,296558,367.14336372
7/1/2016,45,300867,372.47797197
7/1/2017,45,306740,379.74883627
7/1/2018,45,314137,388.906436
7/1/2019,45,319785,395.89874684
4/1/2010,45,15987,40.64146477
4/1/2010,45,15972,40.603332414
7/1/2010,45,15956,40.562657901
7/1/2011,45,15818,40.211840228
7/1/2012,45,15690,39.886444126
7/1/2013,45,15396,39.139049953
7/1/2014,45,15153,38.521305789
7/1/2015,45,14682,37.323949819
7/1/2016,45,14478,36.80534978
7/1/2017,45,14384,36.566387017
7/1/2018,45,14272,36.281665428
7/1/2019,45,14066,35.757981075
4/1/2010,45,162233,281.58117964
4/1/2010,45,162219,281.55688042
7/1/2010,45,162829,282.61563246
7/1/2011,45,164032,284.70363033
7/1/2012,45,167415,290.575365
7/1/2013,45,170962,296.73174776
7/1/2014,45,175040,303.80976549
7/1/2015,45,179796,312.06456008
7/1/2016,45,183184,317.94497304
7/1/2017,45,186497,323.69521158
7/1/2018,45,188876,327.82434453
7/1/2019,45,192122,333.45829391
4/1/2010,45,15175,39.813515953
4/1/2010,45,15178,39.821386829
7/1/2010,45,15097,39.608873169
7/1/2011,45,15095,39.603625918
7/1/2012,45,14870,39.013310196
7/1/2013,45,14989,39.325521622
7/1/2014,45,14845,38.94771956
7/1/2015,45,14759,38.722087773
7/1/2016,45,14744,38.682733391
7/1/2017,45,14696,38.55679937
7/1/2018,45,14563,38.207857188
7/1/2019,45,14553,38.181620933
4/1/2010,45,32062,79.152317557
4/1/2010,45,32059,79.144911376
7/1/2010,45,32078,79.191817185
7/1/2011,45,31750,78.382074806
7/1/2012,45,31530,77.838954917
7/1/2013,45,31411,77.545176432
7/1/2014,45,31296,77.261272854
7/1/2015,45,31141,76.878620206
7/1/2016,45,30719,75.83681751
7/1/2017,45,30496,75.286291442
7/1/2018,45,30612,75.572663747
7/1/2019,45,30479,75.244323087
4/1/2010,45,19875,43.878947966
4/1/2010,45,19860,43.845831779
7/1/2010,45,19907,43.949595832
7/1/2011,45,19803,43.719990268
7/1/2012,45,19866,43.859078254
7/1/2013,45,20062,44.291796432
7/1/2014,45,20071,44.311666145
7/1/2015,45,20159,44.505947776
7/1/2016,45,20187,44.567764658
7/1/2017,45,20299,44.815032189
7/1/2018,45,20397,45.031391278
7/1/2019,45,20473,45.19917996
4/1/2010,45,384504,507.71276782
4/1/2010,45,384425,507.60845341
7/1/2010,45,385735,509.33822404
7/1/2011,45,389233,513.95710775
7/1/2012,45,393029,518.96948127
7/1/2013,45,396757,523.89206516
7/1/2014,45,400335,528.61658372
7/1/2015,45,406008,536.10741485
7/1/2016,45,409014,540.07664424
7/1/2017,45,411800,543.75537781
7/1/2018,45,414202,546.92706411
7/1/2019,45,415759,548.98298233
4/1/2010,45,23956,34.905772964
4/1/2010,45,23959,34.9101442
7/1/2010,45,23840,34.736751856
7/1/2011,45,23572,34.346254813
7/1/2012,45,23405,34.102922701
7/1/2013,45,23194,33.795479134
7/1/2014,45,23025,33.549232864
7/1/2015,45,22874,33.329214008
7/1/2016,45,22633,32.978058085
7/1/2017,45,22593,32.919774945
7/1/2018,45,22376,32.603588906
7/1/2019,45,22347,32.561333629
4/1/2010,45,21090,37.662417074
4/1/2010,45,21090,37.662417074
7/1/2010,45,21073,37.632058559
7/1/2011,45,20796,37.137393337
7/1/2012,45,20737,37.03203143
7/1/2013,45,20386,36.405217377
7/1/2014,45,20427,36.478434973
7/1/2015,45,19963,35.649826081
7/1/2016,45,19789,35.339097747
7/1/2017,45,19498,34.819431395
7/1/2018,45,19348,34.551562141
7/1/2019,45,19222,34.326551968
4/1/2010,45,451225,574.71261497
4/1/2010,45,451211,574.69478356
7/1/2010,45,452697,576.58746005
7/1/2011,45,458916,584.50842576
7/1/2012,45,466062,593.61008534
7/1/2013,45,473014,602.46465257
7/1/2014,45,481485,613.25392746
7/1/2015,45,490900,625.24554865
7/1/2016,45,499122,635.71767923
7/1/2017,45,506831,645.53641611
7/1/2018,45,514621,655.45832041
7/1/2019,45,523542,666.82074767
4/1/2010,45,76652,139.60375936
4/1/2010,45,76651,139.60193809
7/1/2010,45,76971,140.18474354
7/1/2011,45,77850,141.78563724
7/1/2012,45,79315,144.45379342
7/1/2013,45,80649,146.88336362
7/1/2014,45,83429,151.94648593
7/1/2015,45,86261,157.10431412
7/1/2016,45,89823,163.59166723
7/1/2017,45,92411,168.30510627
7/1/2018,45,95035,173.08411092
7/1/2019,45,98012,178.50602283
4/1/2010,45,136555,240.16260058
4/1/2010,45,136144,239.43976488
7/1/2010,45,137030,240.99799463
7/1/2011,45,140149,246.48345581
7/1/2012,45,142608,250.80815893
7/1/2013,45,145538,255.96122121
7/1/2014,45,148748,261.6067263
7/1/2015,45,152809,268.7489058
7/1/2016,45,156173,274.66525444
7/1/2017,45,158988,279.61606342
7/1/2018,45,160718,282.65865651
7/1/2019,45,162809,286.33614908
4/1/2010,45,136885,170.99715587
4/1/2010,45,136965,171.09709211
7/1/2010,45,137140,171.31570264
7/1/2011,45,137632,171.93031053
7/1/2012,45,137985,172.37127919
7/1/2013,45,138178,172.61237538
7/1/2014,45,138779,173.36314639
7/1/2015,45,138715,173.2831974
7/1/2016,45,138595,173.13329304
7/1/2017,45,138495,173.00837274
7/1/2018,45,138277,172.73604648
7/1/2019,45,138293,172.75603372
4/1/2010,45,66537,93.219804847
4/1/2010,45,66513,93.186180317
7/1/2010,45,66505,93.174972141
7/1/2011,45,66446,93.092311839
7/1/2012,45,66214,92.767274721
7/1/2013,45,66149,92.676208287
7/1/2014,45,66464,93.117530236
7/1/2015,45,66421,93.057286288
7/1/2016,45,66603,93.312272303
7/1/2017,45,66822,93.619096134
7/1/2018,45,66890,93.714365634
7/1/2019,45,67493,94.559181937
4/1/2010,45,10233,28.493930327
4/1/2010,45,10229,28.482792272
7/1/2010,45,10209,28.427101995
7/1/2011,45,10013,27.881337278
7/1/2012,45,9921,27.625162003
7/1/2013,45,9873,27.491505338
7/1/2014,45,9805,27.302158395
7/1/2015,45,9656,26.88726583
7/1/2016,45,9572,26.653366666
7/1/2017,45,9554,26.603245417
7/1/2018,45,9408,26.196706393
7/1/2019,45,9463,26.349854655
4/1/2010,45,119224,239.89828037
4/1/2010,45,119385,240.22223883
7/1/2010,45,119337,240.12565494
7/1/2011,45,119698,240.85204627
7/1/2012,45,119807,241.07137218
7/1/2013,45,119249,239.94858448
7/1/2014,45,120543,242.55232513
7/1/2015,45,121500,244.47796639
7/1/2016,45,123020,247.53645618
7/1/2017,45,123518,248.53851402
7/1/2018,45,125225,251.97327853
7/1/2019,45,126884,255.31145916
4/1/2010,45,28961,56.325628178
4/1/2010,45,28973,56.348966721
7/1/2010,45,28930,56.265336942
7/1/2011,45,28670,55.759668515
7/1/2012,45,28206,54.85724486
7/1/2013,45,28004,54.464379389
7/1/2014,45,27923,54.306844225
7/1/2015,45,27743,53.956766083
7/1/2016,45,27666,53.807010434
7/1/2017,45,27400,53.289672735
7/1/2018,45,27324,53.141861964
7/1/2019,45,27316,53.126302935
4/1/2010,45,34423,36.848929224
4/1/2010,45,34410,36.83501306
7/1/2010,45,34347,36.767573194
7/1/2011,45,34109,36.512800363
7/1/2012,45,33561,35.926180567
7/1/2013,45,33074,35.404859691
7/1/2014,45,32733,35.03982803
7/1/2015,45,32519,34.810746577
7/1/2016,45,31912,34.160968811
7/1/2017,45,31216,33.415918852
7/1/2018,45,30606,32.762929664
7/1/2019,45,30368,32.508156833
4/1/2010,45,37508,59.532374217
4/1/2010,45,37510,59.5355486
7/1/2010,45,37609,59.692680547
7/1/2011,45,37502,59.522851069
7/1/2012,45,37531,59.568879619
7/1/2013,45,37461,59.457776223
7/1/2014,45,37660,59.773627307
7/1/2015,45,37772,59.951392741
7/1/2016,45,37934,60.208517744
7/1/2017,45,38381,60.917992291
7/1/2018,45,38443,61.016398156
7/1/2019,45,38440,61.011636582
4/1/2010,45,34971,57.616631483
4/1/2010,45,34949,57.580385283
7/1/2010,45,34948,57.578737728
7/1/2011,45,34710,57.186619736
7/1/2012,45,34326,56.553958774
7/1/2013,45,34260,56.445220172
7/1/2014,45,34214,56.369432661
7/1/2015,45,34029,56.064635062
7/1/2016,45,34259,56.443572617
7/1/2017,45,34012,56.036626634
7/1/2018,45,33742,55.591786895
7/1/2019,45,33745,55.596729559
4/1/2010,45,107456,161.57003499
4/1/2010,45,107485,161.61363917
7/1/2010,45,107607,161.79707746
7/1/2011,45,107308,161.3475033
7/1/2012,45,107800,162.08727081
7/1/2013,45,107747,162.00758041
7/1/2014,45,107663,161.88127864
7/1/2015,45,107151,161.11143928
7/1/2016,45,107075,160.99716625
7/1/2017,45,106431,160.02885269
7/1/2018,45,106409,159.99577365
7/1/2019,45,106721,160.46489451
4/1/2010,45,22621,41.25067033
4/1/2010,45,22621,41.25067033
7/1/2010,45,22638,41.28167079
7/1/2011,45,22460,40.957077743
7/1/2012,45,22357,40.769251429
7/1/2013,45,22210,40.501188632
7/1/2014,45,22024,40.162007133
7/1/2015,45,21781,39.718882917
7/1/2016,45,21606,39.399760539
7/1/2017,45,21355,38.942047872
7/1/2018,45,21121,38.515335664
7/1/2019,45,20866,38.05032877
4/1/2010,45,68681,122.5132008
4/1/2010,45,68611,122.38833477
7/1/2010,45,68522,122.22957653
7/1/2011,45,68168,121.59811116
7/1/2012,45,68056,121.3983255
7/1/2013,45,67808,120.95594299
7/1/2014,45,67647,120.66875111
7/1/2015,45,67520,120.44220845
7/1/2016,45,67259,119.97663652
7/1/2017,45,66981,119.48073999
7/1/2018,45,66759,119.08473628
7/1/2019,45,66618,118.83322041
4/1/2010,45,226073,332.13163032
4/1/2010,45,226037,332.07874148
7/1/2010,45,226865,333.29518479
7/1/2011,45,230074,338.00963721
7/1/2012,45,234059,343.86413796
7/1/2013,45,238605,350.54282312
7/1/2014,45,244481,359.17545709
7/1/2015,45,250566,368.11514016
7/1/2016,45,257866,378.83982158
7/1/2017,45,266165,391.0321683
7/1/2018,45,273782,402.22256533
7/1/2019,45,280979,412.7959259
4/1/2010,45,55342,140.69898036
4/1/2010,45,55488,141.07016411
7/1/2010,45,55535,141.18965477
7/1/2011,45,55705,141.62185503
7/1/2012,45,55822,141.9193105
7/1/2013,45,56056,142.51422145
7/1/2014,45,56351,143.26421601
7/1/2015,45,56512,143.67353508
7/1/2016,45,56683,144.10827769
7/1/2017,45,56913,144.69301921
7/1/2018,45,57069,145.08962651
7/1/2019,45,57300,145.67691039
4/1/2010,45,24777,37.818137946
4/1/2010,45,24791,37.839506712
7/1/2010,45,24948,38.079142167
7/1/2011,45,25298,38.613361333
7/1/2012,45,25730,39.272740418
7/1/2013,45,26330,40.188544703
7/1/2014,45,26685,40.730395572
7/1/2015,45,27460,41.91330944
7/1/2016,45,28085,42.867272237
7/1/2017,45,28522,43.534283024
7/1/2018,45,29147,44.488245821
7/1/2019,45,30073,45.901637101
4/1/2010,45,19220,46.856987793
4/1/2010,45,19226,46.871615365
7/1/2010,45,19222,46.86186365
7/1/2011,45,18887,46.045157567
7/1/2012,45,18632,45.423485773
7/1/2013,45,18381,44.811565693
7/1/2014,45,18337,44.704296834
7/1/2015,45,17809,43.417070531
7/1/2016,45,17506,42.678378164
7/1/2017,45,17388,42.390702588
7/1/2018,45,17294,42.161537299
7/1/2019,45,16828,41.025462569
4/1/2010,45,25417,51.720813043
4/1/2010,45,25416,51.718778153
7/1/2010,45,25328,51.539707785
7/1/2011,45,25081,51.037089819
7/1/2012,45,25019,50.910926605
7/1/2013,45,24899,50.66673974
7/1/2014,45,24795,50.455111123
7/1/2015,45,24796,50.457146013
7/1/2016,45,24657,50.174296227
7/1/2017,45,24567,49.991156078
7/1/2018,45,24587,50.031853889
7/1/2019,45,24527,49.909760456
