date,fips,population,density
4/1/2010,32,5775,1.0463384116
4/1/2010,32,5775,1.0463384116
7/1/2010,32,5795,1.0499620944
7/1/2011,32,5839,1.0579341966
7/1/2012,32,5920,1.072610112
7/1/2013,32,6060,1.0979758917
7/1/2014,32,5968,1.0813069508
7/1/2015,32,5873,1.0640944574
7/1/2016,32,5684,1.0298506548
7/1/2017,32,5579,1.0108263201
7/1/2018,32,5547,1.0050284276
7/1/2019,32,5532,1.0023106655
4/1/2010,32,783,0.2185997286
4/1/2010,32,784,0.2188789108
7/1/2010,32,784,0.2188789108
7/1/2011,32,770,0.2149703589
7/1/2012,32,791,0.2208331868
7/1/2013,32,847,0.2364673948
7/1/2014,32,824,0.2300462022
7/1/2015,32,830,0.2317212959
7/1/2016,32,826,0.2306045668
7/1/2017,32,843,0.2353506656
7/1/2018,32,827,0.2308837491
7/1/2019,32,873,0.2437261341
4/1/2010,32,4772,1.271569727
4/1/2010,32,4770,1.2710367975
7/1/2010,32,4786,1.2753002333
7/1/2011,32,4628,1.2331988048
7/1/2012,32,4657,1.2409262822
7/1/2013,32,4553,1.2132139495
7/1/2014,32,4469,1.1908309115
7/1/2015,32,4420,1.1777741394
7/1/2016,32,4376,1.166049691
7/1/2017,32,4455,1.1871004052
7/1/2018,32,4544,1.2108157668
7/1/2019,32,4505,1.2004236421
4/1/2010,32,5345,0.5026620852
4/1/2010,32,5339,0.5020978247
7/1/2010,32,5351,0.5032263457
7/1/2011,32,5269,0.4955147852
7/1/2012,32,5371,0.5051072141
7/1/2013,32,5267,0.4953266984
7/1/2014,32,5199,0.4889317457
7/1/2015,32,5136,0.4830070102
7/1/2016,32,5154,0.4846997918
7/1/2017,32,5191,0.4881793984
7/1/2018,32,5237,0.4925053957
7/1/2019,32,5183,0.487427051
4/1/2010,32,421407,66.718857267
4/1/2010,32,421429,66.722340396
7/1/2010,32,421954,66.805460515
7/1/2011,32,423996,67.128758197
7/1/2012,32,427370,67.662943497
7/1/2013,32,431083,68.250800644
7/1/2014,32,436307,69.077885411
7/1/2015,32,442453,70.05094494
7/1/2016,32,449723,71.201960685
7/1/2017,32,456629,72.295346482
7/1/2018,32,464354,73.518399664
7/1/2019,32,471519,74.652791386
4/1/2010,32,55274,382.09266947
4/1/2010,32,55269,382.05810596
7/1/2010,32,54981,380.0672479
7/1/2011,32,54676,377.9588739
7/1/2012,32,54312,375.44265051
7/1/2013,32,53726,371.39180736
7/1/2014,32,54082,373.85272914
7/1/2015,32,54068,373.75595131
7/1/2016,32,54147,374.30205474
7/1/2017,32,54532,376.96344487
7/1/2018,32,55202,381.59495495
7/1/2019,32,55916,386.53062391
4/1/2010,32,24877,5.0251295241
4/1/2010,32,24875,5.0247255261
7/1/2010,32,24818,5.0132115822
7/1/2011,32,24593,4.9677618035
7/1/2012,32,24245,4.8974661459
7/1/2013,32,23927,4.8332304588
7/1/2014,32,23824,4.8124245601
7/1/2015,32,23957,4.8392904293
7/1/2016,32,23904,4.8285844814
7/1/2017,32,24021,4.8522183663
7/1/2018,32,24506,4.9501878891
7/1/2019,32,24909,5.0315934926
4/1/2010,32,46997,66.218926929
4/1/2010,32,47000,66.223153938
7/1/2010,32,47037,66.27528706
7/1/2011,32,46971,66.182292843
7/1/2012,32,46910,66.096343644
7/1/2013,32,46935,66.131568725
7/1/2014,32,47373,66.74871216
7/1/2015,32,47404,66.792391262
7/1/2016,32,47834,67.39826267
7/1/2017,32,48030,67.674427312
7/1/2018,32,48489,68.321159815
7/1/2019,32,48905,68.907305178
4/1/2010,32,6753,1.1186781936
4/1/2010,32,6752,1.1185125371
7/1/2010,32,6737,1.11602769
7/1/2011,32,6610,1.0949893173
7/1/2012,32,6751,1.1183468807
7/1/2013,32,6842,1.1334216201
7/1/2014,32,6702,1.1102297133
7/1/2015,32,6618,1.0963145691
7/1/2016,32,6576,1.0893569971
7/1/2017,32,6469,1.071631754
7/1/2018,32,6685,1.1074135531
7/1/2019,32,6725,1.1140398122
4/1/2010,32,1987,0.4758497014
4/1/2010,32,1987,0.4758497014
7/1/2010,32,1990,0.4765681459
7/1/2011,32,1977,0.4734548866
7/1/2012,32,1991,0.4768076274
7/1/2013,32,2049,0.4906975532
7/1/2014,32,1988,0.4760891829
7/1/2015,32,2029,0.4859079236
7/1/2016,32,1936,0.4636361459
7/1/2017,32,1946,0.4660309607
7/1/2018,32,1998,0.4784839977
7/1/2019,32,2029,0.4859079236
4/1/2010,32,16528,1.7143821279
4/1/2010,32,16521,1.7136560464
7/1/2010,32,16584,1.7201907798
7/1/2011,32,16639,1.7258957058
7/1/2012,32,17071,1.7707053065
7/1/2013,32,17354,1.8000597439
7/1/2014,32,17215,1.78564184
7/1/2015,32,17017,1.7651041064
7/1/2016,32,16795,1.7420769505
7/1/2017,32,16719,1.73419378
7/1/2018,32,16778,1.7403136097
7/1/2019,32,16831,1.7458110839
4/1/2010,32,10030,1.1286573381
4/1/2010,32,10026,1.1282072255
7/1/2010,32,10027,1.1283197536
7/1/2011,32,10129,1.1397976248
7/1/2012,32,10020,1.1275320566
7/1/2013,32,10046,1.1304577885
7/1/2014,32,10035,1.1292199788
7/1/2015,32,9873,1.1109904186
7/1/2016,32,9749,1.0970369281
7/1/2017,32,9651,1.0860091695
7/1/2018,32,9540,1.0735185449
7/1/2019,32,9580,1.0780196709
4/1/2010,32,48818,2.8426443892
4/1/2010,32,48942,2.8498648387
7/1/2010,32,49088,2.8583663357
7/1/2011,32,49442,2.8789795545
7/1/2012,32,50969,2.9678958965
7/1/2013,32,52334,3.0473790705
7/1/2014,32,52531,3.0588502685
7/1/2015,32,51728,3.012092035
7/1/2016,32,52082,3.0327052538
7/1/2017,32,52357,3.0487183474
7/1/2018,32,52539,3.059316104
7/1/2019,32,52778,3.0732329381
4/1/2010,32,43946,2.4170172642
4/1/2010,32,43945,2.4169622645
7/1/2010,32,43844,2.4114072938
7/1/2011,32,43976,2.4186672555
7/1/2012,32,43585,2.3971623688
7/1/2013,32,42869,2.3577825763
7/1/2014,32,42840,2.3561875847
7/1/2015,32,42966,2.3631175482
7/1/2016,32,43248,2.3786274665
7/1/2017,32,43977,2.4187222552
7/1/2018,32,45186,2.4852169049
7/1/2019,32,46523,2.5587515174
4/1/2010,32,4010,15.191082749
4/1/2010,32,4013,15.202447649
7/1/2010,32,3997,15.14183485
7/1/2011,32,3905,14.793311255
7/1/2012,32,3838,14.53949516
7/1/2013,32,3795,14.376598262
7/1/2014,32,3803,14.406904662
7/1/2015,32,3876,14.683450557
7/1/2016,32,3986,15.10016355
7/1/2017,32,3976,15.062280551
7/1/2018,32,3981,15.081222051
7/1/2019,32,4123,15.619160642
4/1/2010,32,1951269,247.25743974
4/1/2010,32,1951268,247.25731303
7/1/2010,32,1952587,247.42445173
7/1/2011,32,1961925,248.60772783
7/1/2012,32,1989224,252.06695403
7/1/2013,32,2017193,255.6110801
7/1/2014,32,2053134,260.1653879
7/1/2015,32,2096717,265.68806109
7/1/2016,32,2138836,271.02522173
7/1/2017,32,2181635,276.44854941
7/1/2018,32,2226115,282.08488705
7/1/2019,32,2266715,287.22956575
4/1/2010,32,51980,25.97396795
4/1/2010,32,51982,25.974967333
7/1/2010,32,52045,26.006447903
7/1/2011,32,51385,25.676651465
7/1/2012,32,50971,25.469779153
7/1/2013,32,51090,25.529242451
7/1/2014,32,51334,25.651167194
7/1/2015,32,51974,25.970969801
7/1/2016,32,52707,26.337243724
7/1/2017,32,53895,26.930877312
7/1/2018,32,55813,27.889285749
7/1/2019,32,57510,28.737262348
