date,fips,population,density
7/1/2017,20,35297,31.354539801
7/1/2018,20,35149,31.223070501
7/1/2019,20,34908,31.008988735
4/1/2010,20,2882,4.4733195971
4/1/2010,20,2882,4.4733195971
7/1/2010,20,2867,4.4500372258
7/1/2011,20,2786,4.324312421
7/1/2012,20,2661,4.1302926606
7/1/2013,20,2633,4.0868322342
7/1/2014,20,2696,4.1846181935
7/1/2015,20,2574,3.9952549073
7/1/2016,20,2511,3.897468948
7/1/2017,20,2514,3.9021254223
7/1/2018,20,2484,3.8555606798
7/1/2019,20,2530,3.9269599516
4/1/2010,20,25992,45.458692679
4/1/2010,20,25996,45.465688476
7/1/2010,20,25985,45.446450033
7/1/2011,20,25856,45.220835561
7/1/2012,20,25825,45.16661813
7/1/2013,20,25734,45.007463735
7/1/2014,20,25531,44.652427008
7/1/2015,20,25469,44.543992145
7/1/2016,20,25523,44.638435413
7/1/2017,20,25631,44.827321947
7/1/2018,20,25625,44.816828251
7/1/2019,20,25544,44.67516335
4/1/2010,20,1916,2.2279275127
4/1/2010,20,1918,2.2302531155
7/1/2010,20,1920,2.2325787184
7/1/2011,20,1957,2.2756023708
7/1/2012,20,1927,2.2407183283
7/1/2013,20,1924,2.237229924
7/1/2014,20,1883,2.189555066
7/1/2015,20,1869,2.1732758462
7/1/2016,20,1851,2.1523454207
7/1/2017,20,1863,2.1662990377
7/1/2018,20,1822,2.1186241796
7/1/2019,20,1794,2.08606574
4/1/2010,20,3077,3.3814270198
4/1/2010,20,3073,3.3770312745
7/1/2010,20,3063,3.3660419115
7/1/2011,20,3091,3.3968121281
7/1/2012,20,3054,3.3561514847
7/1/2013,20,3060,3.3627451025
7/1/2014,20,3043,3.3440631853
7/1/2015,20,2963,3.2561482807
7/1/2016,20,2880,3.1649365671
7/1/2017,20,2857,3.139661032
7/1/2018,20,2845,3.1264737963
7/1/2019,20,2879,3.1638376308
4/1/2010,20,10083,13.883963928
4/1/2010,20,10082,13.88258696
7/1/2010,20,10115,13.92802689
7/1/2011,20,10097,13.903241473
7/1/2012,20,9990,13.755905944
7/1/2013,20,9978,13.739382334
7/1/2014,20,9971,13.729743561
7/1/2015,20,9925,13.666403053
7/1/2016,20,9782,13.469496691
7/1/2017,20,9563,13.167940795
7/1/2018,20,9483,13.05778339
7/1/2019,20,9537,13.132139639
4/1/2010,20,4437,5.6019470324
4/1/2010,20,4439,5.6044721382
7/1/2010,20,4429,5.5918466096
7/1/2011,20,4380,5.5299815195
7/1/2012,20,4350,5.4921049338
7/1/2013,20,4339,5.4782168523
7/1/2014,20,4281,5.4049887865
7/1/2015,20,4215,5.3216602979
7/1/2016,20,4186,5.285046265
7/1/2017,20,4186,5.285046265
7/1/2018,20,4162,5.2547449964
7/1/2019,20,4156,5.2471696792
4/1/2010,20,16295,23.096881914
4/1/2010,20,16294,23.095464493
7/1/2010,20,16274,23.067116065
7/1/2011,20,16341,23.162083299
7/1/2012,20,16176,22.928208766
7/1/2013,20,16080,22.792136311
7/1/2014,20,15970,22.636219955
7/1/2015,20,15865,22.487390707
7/1/2016,20,15811,22.410849951
7/1/2017,20,15842,22.454790015
7/1/2018,20,15938,22.59086247
7/1/2019,20,15949,22.606454106
4/1/2010,20,8601,13.72022582
4/1/2010,20,8598,13.715440251
7/1/2010,20,8585,13.694702786
7/1/2011,20,8487,13.538374205
7/1/2012,20,8467,13.506470413
7/1/2013,20,8377,13.362903348
7/1/2014,20,8394,13.390021571
7/1/2015,20,8291,13.225717042
7/1/2016,20,8339,13.302286143
7/1/2017,20,8228,13.125220096
7/1/2018,20,8232,13.131600855
7/1/2019,20,8179,13.047055805
4/1/2010,20,39134,66.354623634
4/1/2010,20,39135,66.356319209
7/1/2010,20,39172,66.419055476
7/1/2011,20,39204,66.473313869
7/1/2012,20,39324,66.676782844
7/1/2013,20,39250,66.551310309
7/1/2014,20,39269,66.58352623
7/1/2015,20,39139,66.363101508
7/1/2016,20,39046,66.205413053
7/1/2017,20,38925,66.000248504
7/1/2018,20,38911,65.976510457
7/1/2019,20,38818,65.818822002
4/1/2010,20,6689,5.850587423
4/1/2010,20,6689,5.850587423
7/1/2010,20,6680,5.8427155009
7/1/2011,20,6611,5.7823640983
7/1/2012,20,6426,5.6205523666
7/1/2013,20,6358,5.561075622
7/1/2014,20,6288,5.4998495613
7/1/2015,20,6233,5.4517433708
7/1/2016,20,6112,5.3459097517
7/1/2017,20,6067,5.3065501413
7/1/2018,20,6011,5.2575692928
7/1/2019,20,5982,5.2322042105
4/1/2010,20,21607,33.478814249
4/1/2010,20,21609,33.481913134
7/1/2010,20,21537,33.370353241
7/1/2011,20,21377,33.122442365
7/1/2012,20,21163,32.79086157
7/1/2013,20,20871,32.338424223
7/1/2014,20,20773,32.186578812
7/1/2015,20,20628,31.961909581
7/1/2016,20,20313,31.473835046
7/1/2017,20,20129,31.188737539
7/1/2018,20,19906,30.843211757
7/1/2019,20,19618,30.396972182
4/1/2010,20,498365,499.90062114
4/1/2010,20,498356,499.89159341
7/1/2010,20,499128,500.66597219
7/1/2011,20,501011,502.55477431
7/1/2012,20,504101,505.65429559
7/1/2013,20,506442,508.00250895
7/1/2014,20,508968,510.53629236
7/1/2015,20,511083,512.65780935
7/1/2016,20,513092,514.67299972
7/1/2017,20,513176,514.75725855
7/1/2018,20,513484,515.06620759
7/1/2019,20,516042,517.63208961
4/1/2010,20,4980,6.9419542108
4/1/2010,20,4980,6.9419542108
7/1/2010,20,4938,6.883407609
7/1/2011,20,4892,6.8192851404
7/1/2012,20,4826,6.7272833376
7/1/2013,20,4767,6.6450393018
7/1/2014,20,4741,6.6087961674
7/1/2015,20,4688,6.5349159318
7/1/2016,20,4659,6.4944908972
7/1/2017,20,4654,6.4875210637
7/1/2018,20,4652,6.4847331302
7/1/2019,20,4636,6.4624296629
4/1/2010,20,2597,2.890286355
4/1/2010,20,2588,2.8802699603
7/1/2010,20,2602,2.8958510188
7/1/2011,20,2635,2.9325777996
7/1/2012,20,2581,2.872479431
7/1/2013,20,2588,2.8802699603
7/1/2014,20,2557,2.845769045
7/1/2015,20,2591,2.8836087585
7/1/2016,20,2562,2.8513337087
7/1/2017,20,2485,2.7656378869
7/1/2018,20,2475,2.7545085594
7/1/2019,20,2482,2.7622990886
4/1/2010,20,110826,243.16495507
4/1/2010,20,110826,243.16495507
7/1/2010,20,111198,243.98116574
7/1/2011,20,112479,246.79182666
7/1/2012,20,113313,248.62171832
7/1/2013,20,114713,251.69347889
7/1/2014,20,116445,255.49368554
7/1/2015,20,118141,259.21490406
7/1/2016,20,119662,262.55215251
7/1/2017,20,120281,263.91030951
7/1/2018,20,121109,265.72703647
7/1/2019,20,122259,268.25026837
4/1/2010,20,2556,2.852814958
4/1/2010,20,2544,2.8394214606
7/1/2010,20,2530,2.8237957135
7/1/2011,20,2502,2.7925442195
7/1/2012,20,2491,2.7802668468
7/1/2013,20,2500,2.7903119699
7/1/2014,20,2502,2.7925442195
7/1/2015,20,2475,2.7624088502
7/1/2016,20,2485,2.7735700981
7/1/2017,20,2526,2.8193312144
7/1/2018,20,2522,2.8148667152
7/1/2019,20,2521,2.8137505904
4/1/2010,20,6006,6.9124470763
4/1/2010,20,6001,6.9066924584
7/1/2010,20,6026,6.9354655481
7/1/2011,20,6086,7.0045209635
7/1/2012,20,5963,6.862957362
7/1/2013,20,5980,6.882523063
7/1/2014,20,6062,6.9768987973
7/1/2015,20,6082,6.9999172691
7/1/2016,20,6031,6.9412201661
7/1/2017,20,6018,6.9262581594
7/1/2018,20,6076,6.9930117276
7/1/2019,20,5988,6.8917304517
4/1/2010,20,3309,6.6469988293
4/1/2010,20,3309,6.6469988293
7/1/2010,20,3308,6.6449900657
7/1/2011,20,3322,6.6731127564
7/1/2012,20,3275,6.5787008661
7/1/2013,20,3215,6.4581750487
7/1/2014,20,3187,6.4019296673
7/1/2015,20,3144,6.3155528315
7/1/2016,20,3189,6.4059471945
7/1/2017,20,3130,6.2874301408
7/1/2018,20,3184,6.3959033764
7/1/2019,20,3138,6.3035002498
4/1/2010,20,3107,2.8909332871
4/1/2010,20,3107,2.8909332871
7/1/2010,20,3104,2.8881419128
7/1/2011,20,3118,2.9011683261
7/1/2012,20,3077,2.8630195444
7/1/2013,20,3087,2.8723241253
7/1/2014,20,3089,2.8741850414
7/1/2015,20,3020,2.8099834332
7/1/2016,20,2957,2.7513645735
7/1/2017,20,2856,2.6573883064
7/1/2018,20,2796,2.6015608209
7/1/2019,20,2750,2.5587597488
4/1/2010,20,15173,23.876783501
4/1/2010,20,15172,23.875209864
7/1/2010,20,15135,23.816985322
7/1/2011,20,14944,23.516420789
7/1/2012,20,14878,23.412560794
7/1/2013,20,14835,23.344894433
7/1/2014,20,14797,23.285096254
7/1/2015,20,14733,23.184383531
7/1/2016,20,14624,23.012857175
7/1/2017,20,14609,22.98925263
7/1/2018,20,14542,22.883818999
7/1/2019,20,14534,22.871229908
4/1/2010,20,2553,3.5328816058
4/1/2010,20,2553,3.5328816058
7/1/2010,20,2569,3.5550226578
7/1/2011,20,2558,3.5398006846
7/1/2012,20,2513,3.4775289759
7/1/2013,20,2534,3.5065891066
7/1/2014,20,2532,3.5038214751
7/1/2015,20,2570,3.5564064736
7/1/2016,20,2507,3.4692260814
7/1/2017,20,2486,3.4401659507
7/1/2018,20,2489,3.4443173979
7/1/2019,20,2475,3.4249439775
4/1/2010,20,177934,327.0707557
4/1/2010,20,177943,327.08729912
7/1/2010,20,178360,327.85381089
7/1/2011,20,178948,328.93464763
7/1/2012,20,178975,328.98427789
7/1/2013,20,178650,328.38687663
7/1/2014,20,178567,328.23430954
7/1/2015,20,178689,328.45856478
7/1/2016,20,178350,327.83542931
7/1/2017,20,178056,327.29501095
7/1/2018,20,177290,325.88698213
7/1/2019,20,176875,325.12414668
4/1/2010,20,3669,5.7428534768
4/1/2010,20,3669,5.7428534768
7/1/2010,20,3649,5.7115487427
7/1/2011,20,3610,5.6505045111
7/1/2012,20,3559,5.5706774391
7/1/2013,20,3529,5.5237203379
7/1/2014,20,3456,5.4094580583
7/1/2015,20,3387,5.3014567255
7/1/2016,20,3360,5.2591953345
7/1/2017,20,3315,5.1887596827
7/1/2018,20,3304,5.1715420789
7/1/2019,20,3250,5.0870192967
4/1/2010,20,64511,51.39058572
4/1/2010,20,64511,51.39058572
7/1/2010,20,64552,51.423247034
7/1/2011,20,64429,51.325263093
7/1/2012,20,64205,51.146820793
7/1/2013,20,64079,51.046446999
7/1/2014,20,63701,50.745325619
7/1/2015,20,63596,50.661680791
7/1/2016,20,63184,50.333474418
7/1/2017,20,62714,49.959064235
7/1/2018,20,62331,49.653959767
7/1/2019,20,61998,49.38868617
4/1/2010,20,7945,20.191678686
4/1/2010,20,7948,20.199302983
7/1/2010,20,7960,20.229800169
7/1/2011,20,7960,20.229800169
7/1/2012,20,7890,20.051899916
7/1/2013,20,7876,20.016319866
7/1/2014,20,7840,19.924828307
7/1/2015,20,7788,19.792673834
7/1/2016,20,7718,19.614773581
7/1/2017,20,7657,19.459746218
7/1/2018,20,7658,19.46228765
7/1/2019,20,7600,19.314884583
4/1/2010,20,4256,7.3694282502
4/1/2010,20,4256,7.3694282502
7/1/2010,20,4273,7.3988644063
7/1/2011,20,4235,7.3330659397
7/1/2012,20,4215,7.2984351679
7/1/2013,20,4126,7.1443282332
7/1/2014,20,4101,7.1010397683
7/1/2015,20,4089,7.0802613052
7/1/2016,20,4026,6.9711743739
7/1/2017,20,4019,6.9590536037
7/1/2018,20,3990,6.9088389846
7/1/2019,20,3968,6.8707451355
4/1/2010,20,4936,6.8786265086
4/1/2010,20,4936,6.8786265086
7/1/2010,20,4959,6.9106784555
7/1/2011,20,4889,6.813129052
7/1/2012,20,4853,6.7629607873
7/1/2013,20,4906,6.8368196214
7/1/2014,20,4966,6.9204333958
7/1/2015,20,4948,6.8953492635
7/1/2016,20,4979,6.9385497136
7/1/2017,20,4928,6.8674780054
7/1/2018,20,4909,6.8410003101
7/1/2019,20,4823,6.7211539001
4/1/2010,20,9984,17.489052707
4/1/2010,20,9984,17.489052707
7/1/2010,20,9968,17.461025379
7/1/2011,20,9972,17.468032211
7/1/2012,20,9866,17.282351163
7/1/2013,20,9912,17.362929731
7/1/2014,20,9785,17.140462815
7/1/2015,20,9708,17.005581298
7/1/2016,20,9641,16.888216862
7/1/2017,20,9609,16.832162206
7/1/2018,20,9610,16.833913914
7/1/2019,20,9564,16.753335346
4/1/2010,20,5642,6.3688720476
4/1/2010,20,5640,6.3666143829
7/1/2010,20,5632,6.3575837243
7/1/2011,20,5541,6.2548599815
7/1/2012,20,5521,6.2322833348
7/1/2013,20,5560,6.276307796
7/1/2014,20,5494,6.2018048617
7/1/2015,20,5420,6.1182712687
7/1/2016,20,5402,6.0979522866
7/1/2017,20,5370,6.0618296519
7/1/2018,20,5276,5.9557194121
7/1/2019,20,5234,5.908308454
4/1/2010,20,2961,3.3138694545
4/1/2010,20,2965,3.3183461441
7/1/2010,20,2957,3.3093927649
7/1/2011,20,2927,3.2758175932
7/1/2012,20,2884,3.2276931803
7/1/2013,20,2908,3.2545533177
7/1/2014,20,2897,3.2422424214
7/1/2015,20,2923,3.2713409036
7/1/2016,20,2828,3.1650195263
7/1/2017,20,2863,3.20419056
7/1/2018,20,2860,3.2008330428
7/1/2019,20,2827,3.1639003539
4/1/2010,20,6010,5.6909426366
4/1/2010,20,6010,5.6909426366
7/1/2010,20,6018,5.6985179346
7/1/2011,20,6053,5.7316598634
7/1/2012,20,6120,5.7951029843
7/1/2013,20,6090,5.7666956168
7/1/2014,20,6067,5.744916635
7/1/2015,20,5964,5.647384673
7/1/2016,20,5955,5.6388624627
7/1/2017,20,5936,5.6208711299
7/1/2018,20,5917,5.6028797971
7/1/2019,20,5917,5.6028797971
4/1/2010,20,7900,7.3509809916
4/1/2010,20,7902,7.3528419994
7/1/2010,20,7930,7.3788961092
7/1/2011,20,7941,7.3891316524
7/1/2012,20,7933,7.381687621
7/1/2013,20,7933,7.381687621
7/1/2014,20,7836,7.2914287405
7/1/2015,20,7895,7.3463284719
7/1/2016,20,7847,7.3016642836
7/1/2017,20,7821,7.2774711816
7/1/2018,20,7710,7.1741852462
7/1/2019,20,7777,7.236529009
4/1/2010,20,5923,8.5181018943
4/1/2010,20,5923,8.5181018943
7/1/2010,20,5918,8.5109111954
7/1/2011,20,5864,8.4332516475
7/1/2012,20,5849,8.4116795508
7/1/2013,20,5719,8.2247213799
7/1/2014,20,5664,8.1456236922
7/1/2015,20,5628,8.0938506603
7/1/2016,20,5558,7.993180876
7/1/2017,20,5467,7.8623101563
7/1/2018,20,5557,7.9917427362
7/1/2019,20,5620,8.0823455421
4/1/2010,20,5181,5.8179034517
4/1/2010,20,5181,5.8179034517
7/1/2010,20,5195,5.8336244801
7/1/2011,20,5200,5.8392391331
7/1/2012,20,5221,5.8628206758
7/1/2013,20,5195,5.8336244801
7/1/2014,20,5204,5.8437308555
7/1/2015,20,5179,5.8156575905
7/1/2016,20,5118,5.7471588237
7/1/2017,20,5055,5.6764141957
7/1/2018,20,4995,5.6090383596
7/1/2019,20,4920,5.5248185644
4/1/2010,20,2215,2.2726390348
4/1/2010,20,2215,2.2726390348
7/1/2010,20,2199,2.2562226806
7/1/2011,20,2120,2.1751669317
7/1/2012,20,2165,2.2213379279
7/1/2013,20,2178,2.2346762157
7/1/2014,20,2114,2.1690107989
7/1/2015,20,2081,2.1351520683
7/1/2016,20,2065,2.1187357141
7/1/2017,20,1995,2.0469141645
7/1/2018,20,1994,2.0458881424
7/1/2019,20,1994,2.0458881424
4/1/2010,20,6034,7.5305065406
4/1/2010,20,6034,7.5305065406
7/1/2010,20,6008,7.4980582194
7/1/2011,20,5937,7.4094493423
7/1/2012,20,5862,7.3158484158
7/1/2013,20,5842,7.2908881688
7/1/2014,20,5829,7.2746640082
7/1/2015,20,5781,7.2147594152
7/1/2016,20,5667,7.0724860069
7/1/2017,20,5580,6.9639089322
7/1/2018,20,5508,6.8740520427
7/1/2019,20,5436,6.7841951533
4/1/2010,20,33690,39.752872047
4/1/2010,20,33692,39.755231968
7/1/2010,20,33648,39.703313703
7/1/2011,20,33652,39.708033545
7/1/2012,20,33550,39.587677566
7/1/2013,20,33479,39.503900364
7/1/2014,20,33143,39.107433608
7/1/2015,20,33133,39.095634002
7/1/2016,20,33369,39.3741047
7/1/2017,20,33257,39.241949115
7/1/2018,20,33300,39.29268742
7/1/2019,20,33195,39.168791559
4/1/2010,20,6973,9.2447882028
4/1/2010,20,6971,9.2421366072
7/1/2010,20,6980,9.2540687876
7/1/2011,20,6978,9.2514171919
7/1/2012,20,6863,9.0989504425
7/1/2013,20,6863,9.0989504425
7/1/2014,20,6822,9.0445927319
7/1/2015,20,6769,8.9743254474
7/1/2016,20,6719,8.9080355564
7/1/2017,20,6665,8.8364424741
7/1/2018,20,6573,8.7144690746
7/1/2019,20,6414,8.5036672211
4/1/2010,20,1891,2.3988404822
4/1/2010,20,1891,2.3988404822
7/1/2010,20,1886,2.3924976993
7/1/2011,20,1882,2.387423473
7/1/2012,20,1914,2.4280172834
7/1/2013,20,1926,2.4432399623
7/1/2014,20,1950,2.4736853201
7/1/2015,20,1827,2.3176528614
7/1/2016,20,1838,2.3316069838
7/1/2017,20,1759,2.2313910144
7/1/2018,20,1736,2.2022142132
7/1/2019,20,1700,2.1565461765
4/1/2010,20,2695,2.5147761831
4/1/2010,20,2701,2.5203749427
7/1/2010,20,2692,2.5119768033
7/1/2011,20,2726,2.5437031076
7/1/2012,20,2759,2.5744962854
7/1/2013,20,2794,2.6071557163
7/1/2014,20,2748,2.5642318928
7/1/2015,20,2698,2.5175755629
7/1/2016,20,2622,2.4466579414
7/1/2017,20,2622,2.4466579414
7/1/2018,20,2611,2.4363935488
7/1/2019,20,2636,2.4597217138
4/1/2010,20,34684,64.258682444
4/1/2010,20,34684,64.258682444
7/1/2010,20,34740,64.362433056
7/1/2011,20,34691,64.271651271
7/1/2012,20,34754,64.388370709
7/1/2013,20,34715,64.316115819
7/1/2014,20,34597,64.097498458
7/1/2015,20,34802,64.477299805
7/1/2016,20,34726,64.336495403
7/1/2017,20,34373,63.682496011
7/1/2018,20,34183,63.330485007
7/1/2019,20,34429,63.786246623
4/1/2010,20,3977,4.5684115556
4/1/2010,20,3982,4.5741550954
7/1/2010,20,4002,4.5971292546
7/1/2011,20,3958,4.5465861044
7/1/2012,20,3971,4.5615193079
7/1/2013,20,3912,4.4937455383
7/1/2014,20,3938,4.5236119452
7/1/2015,20,3929,4.5132735736
7/1/2016,20,3890,4.4684739631
7/1/2017,20,3935,4.5201658213
7/1/2018,20,3941,4.5270580691
7/1/2019,20,3838,4.4087411492
4/1/2010,20,29180,32.484121665
4/1/2010,20,29186,32.490801059
7/1/2010,20,29128,32.42623358
7/1/2011,20,29154,32.455177622
7/1/2012,20,29221,32.529764194
7/1/2013,20,29415,32.745731281
7/1/2014,20,28896,32.167963661
7/1/2015,20,28648,31.891882024
7/1/2016,20,28429,31.648084126
7/1/2017,20,28687,31.935298088
7/1/2018,20,28528,31.758294135
7/1/2019,20,28542,31.773879389
4/1/2010,20,1247,1.6019951748
4/1/2010,20,1248,1.6032798542
7/1/2010,20,1259,1.6174113273
7/1/2011,20,1255,1.6122726098
7/1/2012,20,1268,1.6289734416
7/1/2013,20,1283,1.6482436322
7/1/2014,20,1302,1.6726525402
7/1/2015,20,1302,1.6726525402
7/1/2016,20,1277,1.6405355559
7/1/2017,20,1226,1.5750169081
7/1/2018,20,1229,1.5788709462
7/1/2019,20,1232,1.5827249843
4/1/2010,20,28452,31.616410909
4/1/2010,20,28452,31.616410909
7/1/2010,20,28424,31.585296769
7/1/2011,20,28765,31.964222543
7/1/2012,20,29089,32.324257589
7/1/2013,20,29030,32.258695652
7/1/2014,20,28963,32.18424396
7/1/2015,20,28999,32.224247854
7/1/2016,20,28942,32.160908355
7/1/2017,20,28735,31.930885965
7/1/2018,20,28646,31.831987449
7/1/2019,20,28553,31.728644056
4/1/2010,20,9656,16.253675423
4/1/2010,20,9656,16.253675423
7/1/2010,20,9626,16.20317726
7/1/2011,20,9612,16.179611451
7/1/2012,20,9485,15.965835894
7/1/2013,20,9543,16.063465676
7/1/2014,20,9536,16.051682771
7/1/2015,20,9580,16.125746744
7/1/2016,20,9606,16.169511818
7/1/2017,20,9697,16.32268958
7/1/2018,20,9771,16.447251715
7/1/2019,20,9703,16.332789212
4/1/2010,20,22952,35.881960967
4/1/2010,20,22950,35.878834271
7/1/2010,20,22970,35.910101229
7/1/2011,20,23128,36.157110197
7/1/2012,20,23353,36.508863474
7/1/2013,20,23311,36.443202863
7/1/2014,20,23303,36.430696079
7/1/2015,20,23273,36.383795642
7/1/2016,20,22897,35.795976833
7/1/2017,20,22245,34.776674003
7/1/2018,20,21902,34.240445674
7/1/2019,20,21428,33.49941877
4/1/2010,20,544179,1148.9807219
4/1/2010,20,544181,1148.9849447
7/1/2010,20,545655,1152.0971515
7/1/2011,20,552907,1167.40904
7/1/2012,20,559428,1181.1774936
7/1/2013,20,566351,1195.7947308
7/1/2014,20,572940,1209.7067597
7/1/2015,20,579684,1223.9460559
7/1/2016,20,586015,1237.3133431
7/1/2017,20,591305,1248.4826606
7/1/2018,20,598127,1262.8866462
7/1/2019,20,602401,1271.9107791
4/1/2010,20,32787,56.933858934
4/1/2010,20,32781,56.923440074
7/1/2010,20,32882,57.098824213
7/1/2011,20,32737,56.847035103
7/1/2012,20,32669,56.728954693
7/1/2013,20,32834,57.015473335
7/1/2014,20,32868,57.07451354
7/1/2015,20,32758,56.883501112
7/1/2016,20,32923,57.170019754
7/1/2017,20,33429,58.048676924
7/1/2018,20,33737,58.583511723
7/1/2019,20,34237,59.451750032
4/1/2010,20,1485,1.6253449275
4/1/2010,20,1485,1.6253449275
7/1/2010,20,1480,1.6198723856
7/1/2011,20,1526,1.6702197706
7/1/2012,20,1523,1.6669362455
7/1/2013,20,1560,1.7074330551
7/1/2014,20,1501,1.6428570614
7/1/2015,20,1505,1.6472350948
7/1/2016,20,1502,1.6439515697
7/1/2017,20,1515,1.6581801785
7/1/2018,20,1489,1.6297229609
7/1/2019,20,1518,1.6614637036
4/1/2010,20,2790,3.6090645161
4/1/2010,20,2790,3.6090645161
7/1/2010,20,2784,3.601303087
7/1/2011,20,2769,3.5818995144
7/1/2012,20,2743,3.5482666551
7/1/2013,20,2690,3.479707365
7/1/2014,20,2654,3.4331387906
7/1/2015,20,2656,3.4357259336
7/1/2016,20,2632,3.4046802174
7/1/2017,20,2651,3.4292580761
7/1/2018,20,2600,3.363285929
7/1/2019,20,2648,3.4253773615
4/1/2010,20,5724,7.8706408946
4/1/2010,20,5726,7.8733909439
7/1/2010,20,5752,7.9091415838
7/1/2011,20,5631,7.7427636055
7/1/2012,20,5738,7.8898912392
7/1/2013,20,5808,7.9861429623
7/1/2014,20,5840,8.0301437499
7/1/2015,20,5789,7.9600174946
7/1/2016,20,5653,7.773014147
7/1/2017,20,5551,7.6327616363
7/1/2018,20,5536,7.6121362671
7/1/2019,20,5485,7.5420100117
4/1/2010,20,3853,4.3027957869
4/1/2010,20,3853,4.3027957869
7/1/2010,20,3860,4.3106129606
7/1/2011,20,3791,4.2335579621
7/1/2012,20,3753,4.191121876
7/1/2013,20,3699,4.1308179641
7/1/2014,20,3729,4.1643201373
7/1/2015,20,3689,4.119650573
7/1/2016,20,3656,4.0827981824
7/1/2017,20,3615,4.0370118789
7/1/2018,20,3590,4.0090934012
7/1/2019,20,3583,4.0012762274
4/1/2010,20,7829,13.620198758
4/1/2010,20,7824,13.611500202
7/1/2010,20,7825,13.613239913
7/1/2011,20,7896,13.736759406
7/1/2012,20,7832,13.625417891
7/1/2013,20,7846,13.649773848
7/1/2014,20,7787,13.547130889
7/1/2015,20,7724,13.437529085
7/1/2016,20,7675,13.352283237
7/1/2017,20,7490,13.030436671
7/1/2018,20,7294,12.689453281
7/1/2019,20,7150,12.438934873
4/1/2010,20,13462,20.51448064
4/1/2010,20,13460,20.511432879
7/1/2010,20,13462,20.51448064
7/1/2011,20,13427,20.461144819
7/1/2012,20,13401,20.421523924
7/1/2013,20,13310,20.282850789
7/1/2014,20,13437,20.476383625
7/1/2015,20,13285,20.244753774
7/1/2016,20,13270,20.221895565
7/1/2017,20,13332,20.316376162
7/1/2018,20,13270,20.221895565
7/1/2019,20,13171,20.071031386
4/1/2010,20,7858,9.1010262955
4/1/2010,20,7860,9.1033426677
7/1/2010,20,7857,9.0998681094
7/1/2011,20,7891,9.1392464365
7/1/2012,20,7825,9.0628061545
7/1/2013,20,7801,9.0350096884
7/1/2014,20,7683,8.8983437297
7/1/2015,20,7636,8.8439089835
7/1/2016,20,7417,8.5902662298
7/1/2017,20,7275,8.425803805
