date,fips,population,density
4/1/2010,21,36910,107.15250115
4/1/2010,21,36906,107.14088885
7/1/2010,21,36885,107.07992428
7/1/2011,21,36841,106.95218897
7/1/2012,21,36686,106.50221234
7/1/2013,21,36483,105.9128881
7/1/2014,21,36303,105.39033458
7/1/2015,21,36006,104.52812128
7/1/2016,21,35824,103.99976162
7/1/2017,21,35514,103.09980835
7/1/2018,21,35332,102.57144868
7/1/2019,21,35098,101.89212911
4/1/2010,21,14348,41.165407086
4/1/2010,21,14346,41.159668947
7/1/2010,21,14400,41.314598692
7/1/2011,21,14483,41.552731448
7/1/2012,21,14525,41.673232361
7/1/2013,21,14536,41.704792124
7/1/2014,21,14476,41.532647963
7/1/2015,21,14578,41.825293037
7/1/2016,21,14481,41.54699331
7/1/2017,21,14439,41.426492397
7/1/2018,21,14485,41.558469587
7/1/2019,21,14581,41.833900245
4/1/2010,21,27720,67.693133081
4/1/2010,21,27721,67.695575114
7/1/2010,21,27746,67.756625919
7/1/2011,21,27627,67.466024085
7/1/2012,21,27637,67.490444407
7/1/2013,21,27600,67.400089215
7/1/2014,21,27517,67.197400541
7/1/2015,21,27439,67.006922028
7/1/2016,21,27304,66.677247679
7/1/2017,21,27214,66.457464779
7/1/2018,21,27040,66.032551173
7/1/2019,21,26797,65.439137344
4/1/2010,21,24662,95.597616518
4/1/2010,21,24655,95.570482331
7/1/2010,21,24677,95.655761204
7/1/2011,21,24765,95.996876696
7/1/2012,21,24521,95.051056469
7/1/2013,21,24565,95.221614215
7/1/2014,21,24829,96.244960689
7/1/2015,21,24736,95.884463636
7/1/2016,21,24910,96.558941994
7/1/2017,21,24973,96.803149676
7/1/2018,21,25065,97.159770417
7/1/2019,21,25069,97.175275666
4/1/2010,21,741096,1946.6195802
4/1/2010,21,741075,1946.56442
7/1/2010,21,742054,1949.1359365
7/1/2011,21,746361,1960.4490329
7/1/2012,21,751629,1974.2863657
7/1/2013,21,759183,1994.1282813
7/1/2014,21,761725,2000.8052934
7/1/2015,21,764946,2009.265819
7/1/2016,21,767464,2015.8797909
7/1/2017,21,769828,2022.0892545
7/1/2018,21,768101,2017.5529839
7/1/2019,21,766757,2014.0227305
4/1/2010,21,26835,48.595414241
4/1/2010,21,26832,48.589981551
7/1/2010,21,26851,48.624388589
7/1/2011,21,26847,48.617145002
7/1/2012,21,26722,48.390782908
7/1/2013,21,26976,48.850750682
7/1/2014,21,26812,48.553763616
7/1/2015,21,26746,48.43424443
7/1/2016,21,26678,48.311103451
7/1/2017,21,27003,48.899644894
7/1/2018,21,26983,48.86342696
7/1/2019,21,27102,49.078923673
4/1/2010,21,17490,72.836649498
4/1/2010,21,17490,72.836649498
7/1/2010,21,17505,72.899116608
7/1/2011,21,17546,73.06986004
7/1/2012,21,17460,72.71171528
7/1/2013,21,17323,72.141182348
7/1/2014,21,17133,71.349932296
7/1/2015,21,17050,71.004280958
7/1/2016,21,17167,71.491524411
7/1/2017,21,17192,71.595636259
7/1/2018,21,17080,71.129215176
7/1/2019,21,17070,71.087570437
4/1/2010,21,14877,53.67691739
4/1/2010,21,14874,53.666093248
7/1/2010,21,14915,53.814023181
7/1/2011,21,14662,52.901187253
7/1/2012,21,14552,52.504302067
7/1/2013,21,14565,52.55120668
7/1/2014,21,14476,52.230090484
7/1/2015,21,14487,52.269779003
7/1/2016,21,14595,52.659448095
7/1/2017,21,14602,52.684704425
7/1/2018,21,14588,52.634191765
7/1/2019,21,14590,52.641407859
4/1/2010,21,2282,22.837972951
4/1/2010,21,2282,22.837972951
7/1/2010,21,2275,22.767917819
