date,fips,population,density
4/1/2010,25,215888,547.63653564
4/1/2010,25,215880,547.61624229
7/1/2010,25,215899,547.66443901
7/1/2011,25,215356,546.28702739
7/1/2012,25,214788,544.84619904
7/1/2013,25,214518,544.16129823
7/1/2014,25,214289,543.58040089
7/1/2015,25,213877,542.53529299
7/1/2016,25,213559,541.72863205
7/1/2017,25,213581,541.78443878
7/1/2018,25,213471,541.50540512
7/1/2019,25,212990,540.28526702
4/1/2010,25,131219,141.57108539
4/1/2010,25,131274,141.63042444
7/1/2010,25,131317,141.67681678
7/1/2011,25,130547,140.8460702
7/1/2012,25,130284,140.56232169
7/1/2013,25,129488,139.70352392
7/1/2014,25,128856,139.02166439
7/1/2015,25,127858,137.94493051
7/1/2016,25,127067,137.0915272
7/1/2017,25,126353,136.32119855
7/1/2018,25,125901,135.83353952
7/1/2019,25,124944,134.8010402
4/1/2010,25,494919,751.49327475
4/1/2010,25,494932,751.51301417
7/1/2010,25,495926,753.02232037
7/1/2011,25,498184,756.45090528
7/1/2012,25,499495,758.44154957
7/1/2013,25,502792,763.44776943
7/1/2014,25,506513,769.09779797
7/1/2015,25,509221,773.2096704
7/1/2016,25,512207,777.74366266
7/1/2017,25,515461,782.6845906
7/1/2018,25,518422,787.18062245
7/1/2019,25,521202,791.40182088
4/1/2010,25,670850,1693.6071599
4/1/2010,25,670910,1693.758634
7/1/2010,25,673019,1699.0829502
7/1/2011,25,677782,1711.1074727
7/1/2012,25,682865,1723.9398573
7/1/2013,25,688345,1737.7744958
7/1/2014,25,692239,1747.6051677
7/1/2015,25,694502,1753.3182675
7/1/2016,25,697079,1759.824082
7/1/2017,25,700599,1768.7105651
7/1/2018,25,703230,1775.3527063
7/1/2019,25,706775,1784.3023037
4/1/2010,25,722023,12395.552086
4/1/2010,25,722183,12398.298935
7/1/2010,25,725772,12459.914198
7/1/2011,25,737141,12655.095004
7/1/2012,25,751103,12894.791937
7/1/2013,25,762488,13090.247429
7/1/2014,25,773630,13281.531143
7/1/2015,25,782591,13435.371869
7/1/2016,25,792576,13606.792429
7/1/2017,25,800806,13748.083488
7/1/2018,25,803147,13788.273326
7/1/2019,25,803907,13801.32086
4/1/2010,25,16535,160.2146009
4/1/2010,25,16535,160.2146009
7/1/2010,25,16572,160.57310953
7/1/2011,25,16697,161.78428735
7/1/2012,25,16829,163.06329111
7/1/2013,25,17159,166.26080054
7/1/2014,25,17297,167.59794084
7/1/2015,25,17274,167.37508412
7/1/2016,25,17315,167.77235045
7/1/2017,25,17311,167.73359276
7/1/2018,25,17329,167.90800236
7/1/2019,25,17332,167.93707063
4/1/2010,25,1503085,1837.8457143
4/1/2010,25,1503133,1837.9044047
7/1/2010,25,1507681,1843.465316
7/1/2011,25,1524848,1864.4556774
7/1/2012,25,1542867,1886.4877926
7/1/2013,25,1560204,1907.6860157
7/1/2014,25,1574993,1925.768759
7/1/2015,25,1585432,1938.5326888
7/1/2016,25,1594664,1949.8208007
7/1/2017,25,1603943,1961.1663802
7/1/2018,25,1608470,1966.7016144
7/1/2019,25,1611699,1970.6497636
4/1/2010,25,548285,991.27912298
4/1/2010,25,548242,991.20138056
7/1/2010,25,549166,992.87193859
7/1/2011,25,549308,993.12866937
7/1/2012,25,551120,996.40469876
7/1/2013,25,552379,998.68092447
7/1/2014,25,555090,1003.5823128
7/1/2015,25,556863,1006.7878316
7/1/2016,25,558070,1008.9700432
7/1/2017,25,560941,1014.1607057
7/1/2018,25,564092,1019.8575979
7/1/2019,25,565217,1021.8915565
4/1/2010,25,463490,751.1988003
4/1/2010,25,463615,751.40139334
7/1/2010,25,464237,752.40949633
7/1/2011,25,466171,755.54401591
7/1/2012,25,466955,756.81467948
7/1/2013,25,467747,758.09830901
7/1/2014,25,469455,760.86654037
7/1/2015,25,469113,760.3122458
7/1/2016,25,467778,758.14855208
7/1/2017,25,467705,758.03023775
7/1/2018,25,468388,759.13720614
7/1/2019,25,466372,755.86978552
4/1/2010,25,743159,1508.9049069
4/1/2010,25,743082,1508.7485666
7/1/2010,25,745461,1513.5788718
7/1/2011,25,751507,1525.8546285
7/1/2012,25,757338,1537.6938506
7/1/2013,25,764563,1552.3634408
7/1/2014,25,771653,1566.7589279
7/1/2015,25,776865,1577.3413367
7/1/2016,25,779847,1583.395969
7/1/2017,25,784453,1592.7479596
7/1/2018,25,788183,1600.3213259
7/1/2019,25,789034,1602.0491904
4/1/2010,25,71372,102.07685072
4/1/2010,25,71381,102.0897226
7/1/2010,25,71369,102.0725601
7/1/2011,25,71692,102.53451749
7/1/2012,25,71687,102.52736644
7/1/2013,25,71361,102.06111843
7/1/2014,25,71298,101.97101528
7/1/2015,25,70866,101.35316515
7/1/2016,25,70622,101.00419425
7/1/2017,25,70605,100.9798807
7/1/2018,25,70611,100.98846195
7/1/2019,25,70180,100.37204203
4/1/2010,25,798552,528.61623806
4/1/2010,25,798383,528.50436539
7/1/2010,25,800391,529.83359806
7/1/2011,25,804063,532.26434625
7/1/2012,25,806942,534.17015344
7/1/2013,25,810846,536.75447831
7/1/2014,25,815526,539.85249071
7/1/2015,25,818117,541.56765099
7/1/2016,25,820320,543.02596751
7/1/2017,25,825749,546.61979428
7/1/2018,25,829054,548.80760004
7/1/2019,25,830622,549.84556659
4/1/2010,25,158080,299.82791969
4/1/2010,25,158063,299.79567605
7/1/2010,25,159329,302.1968789
7/1/2011,25,160154,303.76164379
7/1/2012,25,160419,304.26426524
7/1/2013,25,160856,305.09311646
7/1/2014,25,160918,305.21071091
7/1/2015,25,160709,304.81430381
7/1/2016,25,161404,306.13249968
7/1/2017,25,161077,305.51228378
7/1/2018,25,161139,305.62987823
7/1/2019,25,160830,305.04380266
4/1/2010,25,10172,220.34031303
4/1/2010,25,10172,220.34031303
7/1/2010,25,10168,220.25366721
7/1/2011,25,10133,219.49551631
7/1/2012,25,10313,223.39457808
7/1/2013,25,10569,228.93991038
7/1/2014,25,10839,234.78850304
7/1/2015,25,10940,236.97630992
7/1/2016,25,11100,240.44214261
7/1/2017,25,11205,242.71659531
7/1/2018,25,11198,242.56496513
7/1/2019,25,11399,246.91891744
