date,fips,population,density
4/1/2010,12,24896,42.580787653
4/1/2010,12,24896,42.580787653
7/1/2010,12,24720,42.27976666
7/1/2011,12,24510,41.920593885
7/1/2012,12,24741,42.315683938
7/1/2013,12,24504,41.910331806
7/1/2014,12,24299,41.559710764
7/1/2015,12,24552,41.99242844
7/1/2016,12,24454,41.824814479
7/1/2017,12,24546,41.982166361
7/1/2018,12,24793,42.404621958
7/1/2019,12,25473,43.567657611
4/1/2010,12,864263,1133.2673978
4/1/2010,12,864253,1133.2542853
7/1/2010,12,865628,1135.0572581
7/1/2011,12,872355,1143.8780566
7/1/2012,12,880108,1154.0442006
7/1/2013,12,885943,1161.6953615
7/1/2014,12,896668,1175.7585493
7/1/2015,12,910578,1193.9980776
7/1/2016,12,926010,1214.233333
7/1/2017,12,937933,1229.8674017
7/1/2018,12,948652,1243.922722
7/1/2019,12,957755,1255.8590575
4/1/2010,12,28520,97.018824952
4/1/2010,12,28519,97.01542317
7/1/2010,12,28536,97.073253465
7/1/2011,12,28431,96.716066346
7/1/2012,12,27051,92.021607075
7/1/2013,12,26802,91.174563336
7/1/2014,12,26552,90.324117816
7/1/2015,12,26748,90.990867104
7/1/2016,12,26740,90.963652847
7/1/2017,12,27142,92.331169244
7/1/2018,12,27752,94.406256313
7/1/2019,12,28201,95.933656468
4/1/2010,12,543376,535.35485433
4/1/2010,12,543372,535.35091337
7/1/2010,12,543965,535.93515969
7/1/2011,12,544359,536.32334359
7/1/2012,12,546966,538.89185987
7/1/2013,12,550255,542.13230869
7/1/2014,12,555548,547.34717509
7/1/2015,12,565746,557.39463542
7/1/2016,12,576874,568.35836738
7/1/2017,12,587769,579.09253882
7/1/2018,12,595203,586.41680045
7/1/2019,12,601942,593.05632145
4/1/2010,12,190865,315.68006027
4/1/2010,12,190878,315.70156155
7/1/2010,12,191451,316.64927158
7/1/2011,12,192314,318.07662542
7/1/2012,12,193861,320.63527711
7/1/2013,12,195657,323.60576089
7/1/2014,12,198570,328.42370036
7/1/2015,12,202392,334.7450751
7/1/2016,12,207246,342.77332026
7/1/2017,12,212228,351.01327028
7/1/2018,12,215908,357.09978495
7/1/2019,12,219252,362.63057436
4/1/2010,12,8870,16.324811343
4/1/2010,12,8868,16.321130439
7/1/2010,12,8808,16.210703305
7/1/2011,12,8798,16.192298782
7/1/2012,12,8791,16.179415616
7/1/2013,12,8819,16.230948279
7/1/2014,12,8862,16.310087725
7/1/2015,12,8724,16.056105317
7/1/2016,12,8747,16.098435718
7/1/2017,12,8602,15.831570144
7/1/2018,12,8691,15.995370393
7/1/2019,12,8422,15.500288741
4/1/2010,12,297052,312.43714281
4/1/2010,12,297047,312.43188384
7/1/2010,12,297709,313.12817065
7/1/2011,12,300505,316.06898321
7/1/2012,12,303725,319.45575589
7/1/2013,12,307973,323.92377153
7/1/2014,12,315340,331.67232879
7/1/2015,12,325154,341.99462294
7/1/2016,12,334913,352.25906848
7/1/2017,12,345432,363.32287651
7/1/2018,12,356720,375.19551318
7/1/2019,12,367118,386.1320543
4/1/2010,12,73314,113.02020372
4/1/2010,12,73310,113.01403736
7/1/2010,12,73513,113.32698034
7/1/2011,12,74148,114.30589063
7/1/2012,12,74519,114.8778209
7/1/2013,12,75384,116.21129713
7/1/2014,12,76250,117.54631495
7/1/2015,12,77951,120.16856126
7/1/2016,12,80055,123.41206876
7/1/2017,12,82925,127.83643498
7/1/2018,12,85936,132.47816552
7/1/2019,12,88625,136.62350377
4/1/2010,12,916542,3347.7685841
4/1/2010,12,916800,3348.710957
7/1/2010,12,916412,3347.2937451
7/1/2011,12,918455,3354.7560231
7/1/2012,12,921642,3366.3968846
7/1/2013,12,928414,3391.1323455
7/1/2014,12,936400,3420.3020725
7/1/2015,12,947060,3459.2388731
7/1/2016,12,959874,3506.0433912
7/1/2017,12,968341,3536.9700227
7/1/2018,12,973058,3554.1993743
7/1/2019,12,974996,3561.2781285
4/1/2010,12,602095,334.95523158
4/1/2010,12,602073,334.94299262
7/1/2010,12,603102,335.51544204
7/1/2011,12,609948,339.32398308
7/1/2012,12,615453,342.38650403
7/1/2013,12,622633,346.38085469
7/1/2014,12,634398,352.92591535
7/1/2015,12,648523,360.78388236
7/1/2016,12,665823,370.40815346
7/1/2017,12,685368,381.28135453
7/1/2018,12,706597,393.09139217
7/1/2019,12,724777,403.20522157
4/1/2010,12,277789,485.94199345
4/1/2010,12,277255,485.0078563
7/1/2010,12,278264,486.77292069
7/1/2011,12,280416,490.53745841
7/1/2012,12,282931,494.93699948
7/1/2013,12,285299,499.07939043
7/1/2014,12,290045,507.38166554
7/1/2015,12,297282,520.04149803
7/1/2016,12,305566,534.53286908
7/1/2017,12,313163,547.82245695
7/1/2018,12,320425,560.52602245
7/1/2019,12,328297,574.29667346
4/1/2010,12,12884,15.973851588
4/1/2010,12,12881,15.970132126
7/1/2010,12,12869,15.955254276
7/1/2011,12,12837,15.915580009
7/1/2012,12,12669,15.70729011
7/1/2013,12,12670,15.708529931
7/1/2014,12,12943,16.047001017
7/1/2015,12,13099,16.240413067
7/1/2016,12,13406,16.621038062
7/1/2017,12,13580,16.836766887
7/1/2018,12,13686,16.968187895
7/1/2019,12,13811,17.123165499
4/1/2010,12,39140,33.851425278
4/1/2010,12,39143,33.85401992
7/1/2010,12,39009,33.738125924
7/1/2011,12,38972,33.706125344
7/1/2012,12,37870,32.753026962
7/1/2013,12,37809,32.700269248
7/1/2014,12,38474,33.275414823
7/1/2015,12,39248,33.944832379
7/1/2016,12,40037,34.627223144
7/1/2017,12,41018,35.475670978
7/1/2018,12,41336,35.750702997
7/1/2019,12,42022,36.344011064
4/1/2010,12,138028,274.52757664
4/1/2010,12,138028,274.52757664
7/1/2010,12,138270,275.00889691
7/1/2011,12,139103,276.66567286
7/1/2012,12,140473,279.39050246
7/1/2013,12,141895,282.21875625
7/1/2014,12,144445,287.29051937
7/1/2015,12,147434,293.23542132
7/1/2016,12,151159,300.64417334
7/1/2017,12,154241,306.77404547
7/1/2018,12,157187,312.63342358
7/1/2019,12,159923,318.07512707
4/1/2010,12,49746,54.179124094
4/1/2010,12,49764,54.198728167
7/1/2010,12,49648,54.072390805
7/1/2011,12,49197,53.581199856
7/1/2012,12,49109,53.485357719
7/1/2013,12,48880,53.235950342
7/1/2014,12,48730,53.072583064
7/1/2015,12,48609,52.940800126
7/1/2016,12,48299,52.603174418
7/1/2017,12,48289,52.592283266
7/1/2018,12,48112,52.399509878
7/1/2019,12,46414,50.55019229
4/1/2010,12,190039,316.43371423
4/1/2010,12,190038,316.43204913
7/1/2010,12,191249,318.4484838
7/1/2011,12,196106,326.53586876
7/1/2012,12,202066,336.45985771
7/1/2013,12,209439,348.7366313
7/1/2014,12,217836,362.71846607
7/1/2015,12,226362,376.91509859
7/1/2016,12,234828,391.01182518
7/1/2017,12,243693,405.7729262
7/1/2018,12,253814,422.62539134
7/1/2019,12,264672,440.7050343
4/1/2010,12,422718,1366.5781473
4/1/2010,12,422710,1366.5522847
7/1/2010,12,423051,1367.6546819
7/1/2011,12,426334,1378.2680839
7/1/2012,12,430537,1391.8556953
7/1/2013,12,435503,1407.909961
7/1/2014,12,441399,1426.9707646
7/1/2015,12,448318,1449.3387598
7/1/2016,12,455945,1473.9956032
7/1/2017,12,462801,1496.1599297
