date,fips,population,density
4/1/2010,40,37492,52.043073194
4/1/2010,40,37488,52.037520748
7/1/2010,40,37595,52.18604867
7/1/2011,40,37749,52.399817828
7/1/2012,40,38060,52.831520478
7/1/2013,40,38159,52.968943508
7/1/2014,40,38286,53.145233658
7/1/2015,40,38336,53.214639229
7/1/2016,40,38512,53.458946838
7/1/2017,40,38371,53.263223128
7/1/2018,40,38272,53.125800098
7/1/2019,40,38284,53.142457435
4/1/2010,40,3647,3.1959655527
4/1/2010,40,3647,3.1959655527
7/1/2010,40,3648,3.19684188
7/1/2011,40,3761,3.2958668615
7/1/2012,40,3767,3.3011248251
7/1/2013,40,3732,3.2704533707
7/1/2014,40,3761,3.2958668615
7/1/2015,40,3773,3.3063827887
7/1/2016,40,3671,3.2169974072
7/1/2017,40,3661,3.2082341345
7/1/2018,40,3646,3.1950892255
7/1/2019,40,3583,3.1398806075
4/1/2010,40,20081,16.158052498
4/1/2010,40,20084,16.16046643
7/1/2010,40,19998,16.091267062
7/1/2011,40,20111,16.182191813
7/1/2012,40,20670,16.631987707
7/1/2013,40,21240,17.090634683
7/1/2014,40,21536,17.328809253
7/1/2015,40,21608,17.386743608
7/1/2016,40,20975,16.877404071
7/1/2017,40,20531,16.520142216
7/1/2018,40,20312,16.34392522
7/1/2019,40,20211,16.262656195
4/1/2010,40,46987,62.732880353
4/1/2010,40,46992,62.73955591
7/1/2010,40,47126,62.918460841
7/1/2011,40,47702,63.687485019
7/1/2012,40,47989,64.070661997
7/1/2013,40,47870,63.911783738
7/1/2014,40,48240,64.405774964
7/1/2015,40,48376,64.587350117
7/1/2016,40,48791,65.141421357
7/1/2017,40,48891,65.274932499
7/1/2018,40,48607,64.895760856
7/1/2019,40,48657,64.962516427
4/1/2010,40,41487,56.213253133
4/1/2010,40,41498,56.2281577
7/1/2010,40,41562,56.314875183
7/1/2011,40,41654,56.439531564
7/1/2012,40,41716,56.523539125
7/1/2013,40,41695,56.495084951
7/1/2014,40,41763,56.587222277
7/1/2015,40,41704,56.507279597
7/1/2016,40,41965,56.860924331
7/1/2017,40,42672,57.818881522
7/1/2018,40,42814,58.011285936
7/1/2019,40,43009,58.275503266
4/1/2010,40,4151,3.3707493731
4/1/2010,40,4151,3.3707493731
7/1/2010,40,4158,3.3764336047
7/1/2011,40,4040,3.2806136997
7/1/2012,40,4080,3.3130950234
7/1/2013,40,4133,3.3561327774
7/1/2014,40,4118,3.343952281
7/1/2015,40,4223,3.4292157559
7/1/2016,40,4085,3.3171551889
7/1/2017,40,3970,3.2237713831
7/1/2018,40,3939,3.1985983572
7/1/2019,40,3859,3.1336357096
4/1/2010,40,52431,47.641137077
4/1/2010,40,52430,47.640228432
7/1/2010,40,52440,47.649314877
7/1/2011,40,52751,47.9319033
7/1/2012,40,53026,48.181780523
7/1/2013,40,53637,48.736962281
7/1/2014,40,53878,48.955945594
7/1/2015,40,54559,49.574732463
7/1/2016,40,54683,49.687404375
7/1/2017,40,54829,49.820066464
7/1/2018,40,55448,50.382517378
7/1/2019,40,55834,50.733254135
4/1/2010,40,77350,112.93600835
4/1/2010,40,77347,112.93162815
7/1/2010,40,77416,113.03237262
7/1/2011,40,78238,114.23254584
7/1/2012,40,78725,114.94359738
7/1/2013,40,79698,116.36424038
7/1/2014,40,80520,117.5644136
7/1/2015,40,81363,118.79524818
7/1/2016,40,81850,119.50629972
7/1/2017,40,81908,119.59098347
7/1/2018,40,82172,119.97644057
7/1/2019,40,81784,119.40993544
4/1/2010,40,69442,88.147681544
4/1/2010,40,69443,88.148950916
7/1/2010,40,69650,88.411710774
7/1/2011,40,70059,88.930883634
7/1/2012,40,70512,89.505908831
7/1/2013,40,70906,90.006041122
7/1/2014,40,71535,90.804475667
7/1/2015,40,71479,90.733390875
7/1/2016,40,72001,91.396002691
7/1/2017,40,72185,91.62956701
7/1/2018,40,72513,92.045920795
7/1/2019,40,72592,92.146201127
4/1/2010,40,69967,73.660894783
4/1/2010,40,69992,73.687214654
7/1/2010,40,70248,73.956730126
7/1/2011,40,70651,74.381006436
7/1/2012,40,70760,74.495761071
7/1/2013,40,70575,74.300994031
7/1/2014,40,70559,74.284149313
7/1/2015,40,70801,74.538925659
7/1/2016,40,71191,74.949515636
7/1/2017,40,71890,75.685419212
7/1/2018,40,71730,75.516972041
7/1/2019,40,71522,75.29799072
4/1/2010,40,7992,9.1742473895
4/1/2010,40,7991,9.1730994606
7/1/2010,40,7986,9.1673598164
7/1/2011,40,8002,9.185726678
7/1/2012,40,7828,8.9859870577
7/1/2013,40,7728,8.8711941724
7/1/2014,40,7670,8.804614299
7/1/2015,40,7567,8.6863776271
7/1/2016,40,7525,8.6381646153
7/1/2017,40,7399,8.4935255799
7/1/2018,40,7323,8.4062829871
7/1/2019,40,7250,8.3224841809
4/1/2010,40,11629,11.593183638
4/1/2010,40,11558,11.522402312
7/1/2010,40,11543,11.507448511
7/1/2011,40,11546,11.510439271
7/1/2012,40,11582,11.546328394
7/1/2013,40,11701,11.664961884
7/1/2014,40,11560,11.524396152
7/1/2015,40,11687,11.651005002
7/1/2016,40,11433,11.397787302
7/1/2017,40,11055,11.02095151
7/1/2018,40,11036,11.002010029
7/1/2019,40,10916,10.882379619
4/1/2010,40,6193,9.7892399197
4/1/2010,40,6190,9.7844978367
7/1/2010,40,6172,9.756045339
7/1/2011,40,6180,9.7686908935
7/1/2012,40,6160,9.7370770071
7/1/2013,40,6164,9.7433997844
7/1/2014,40,6131,9.6912368719
7/1/2015,40,6006,9.493650082
7/1/2016,40,5933,9.3782593966
7/1/2017,40,5863,9.2676107943
7/1/2018,40,5820,9.1996409386
7/1/2019,40,5666,8.9562140134
4/1/2010,40,9446,9.3056886755
4/1/2010,40,9446,9.3056886755
7/1/2010,40,9442,9.3017480917
7/1/2011,40,9425,9.2850006105
7/1/2012,40,9360,9.2209661235
7/1/2013,40,9344,9.2052037882
7/1/2014,40,9282,9.1441247391
7/1/2015,40,9116,8.9805905109
7/1/2016,40,9025,8.8909422291
7/1/2017,40,8849,8.7175565413
7/1/2018,40,8732,8.6022944648
7/1/2019,40,8708,8.5786509619
4/1/2010,40,50384,31.704078467
4/1/2010,40,50382,31.702819969
7/1/2010,40,50525,31.792802567
7/1/2011,40,50504,31.779588339
7/1/2012,40,50343,31.67827926
7/1/2013,40,50301,31.651850805
7/1/2014,40,50211,31.595218401
7/1/2015,40,50018,31.473773356
7/1/2016,40,50144,31.553058722
7/1/2017,40,50020,31.475031854
7/1/2018,40,50093,31.520967026
7/1/2019,40,49853,31.369947281
4/1/2010,40,33151,17.911090562
4/1/2010,40,33154,17.912711427
7/1/2010,40,33204,17.939725831
7/1/2011,40,33309,17.996456081
7/1/2012,40,33345,18.015906452
7/1/2013,40,33228,17.952692745
7/1/2014,40,33192,17.933242374
7/1/2015,40,33173,17.9229769
7/1/2016,40,33078,17.871649531
7/1/2017,40,33031,17.846255991
7/1/2018,40,32967,17.811677553
7/1/2019,40,32832,17.738738661
4/1/2010,40,7527,7.881675399
4/1/2010,40,7526,7.8806282786
7/1/2010,40,7518,7.8722513153
7/1/2011,40,7639,7.998952886
7/1/2012,40,7700,8.0628272317
7/1/2013,40,7710,8.0732984358
7/1/2014,40,7785,8.1518324673
7/1/2015,40,7771,8.1371727814
7/1/2016,40,7751,8.1162303731
7/1/2017,40,7684,8.0460733049
7/1/2018,40,7627,7.986387441
7/1/2019,40,7629,7.9884816819
4/1/2010,40,41259,62.95458378
4/1/2010,40,41266,62.965264652
7/1/2010,40,41314,63.038504915
7/1/2011,40,41324,63.053763303
7/1/2012,40,41151,62.789793188
7/1/2013,40,40963,62.50293549
7/1/2014,40,40918,62.434272743
7/1/2015,40,40889,62.390023417
7/1/2016,40,41035,62.612795885
7/1/2017,40,40988,62.54108146
7/1/2018,40,41210,62.879817678
7/1/2019,40,41100,62.711975408
4/1/2010,40,718633,1013.7906653
4/1/2010,40,718385,1013.4408065
7/1/2010,40,720762,1016.7940903
7/1/2011,40,730808,1030.9661935
7/1/2012,40,743403,1048.7342245
7/1/2013,40,756187,1066.7688818
7/1/2014,40,766882,1081.8565429
7/1/2015,40,777373,1096.6564169
7/1/2016,40,784611,1106.8672155
7/1/2017,40,786068,1108.922636
7/1/2018,40,790593,1115.3061486
7/1/2019,40,797434,1124.9568909
4/1/2010,40,27469,27.780725284
4/1/2010,40,27540,27.85253101
7/1/2010,40,27580,27.89298494
7/1/2011,40,27796,28.111436164
7/1/2012,40,28590,28.91444668
7/1/2013,40,29310,29.642617426
7/1/2014,40,29509,29.843875729
7/1/2015,40,29565,29.900511231
7/1/2016,40,29222,29.553618779
7/1/2017,40,28974,29.302804411
7/1/2018,40,28995,29.324042725
7/1/2019,40,29003,29.332133511
4/1/2010,40,9423,18.335838002
4/1/2010,40,9416,18.322216982
7/1/2010,40,9412,18.314433542
7/1/2011,40,9387,18.265787045
7/1/2012,40,9572,18.625771129
7/1/2013,40,9700,18.874841199
7/1/2014,40,9741,18.954621455
7/1/2015,40,9815,19.098615089
7/1/2016,40,10016,19.489732933
7/1/2017,40,10076,19.606484528
7/1/2018,40,10156,19.762153321
7/1/2019,40,10253,19.950901733
4/1/2010,40,22119,24.530896201
4/1/2010,40,22119,24.530896201
7/1/2010,40,22061,24.466571775
7/1/2011,40,22308,24.740505107
7/1/2012,40,23070,25.58559498
7/1/2013,40,23468,26.026993628
7/1/2014,40,23596,26.168950982
7/1/2015,40,23554,26.122371225
7/1/2016,40,22427,24.872481084
7/1/2017,40,21779,24.15382198
7/1/2018,40,21720,24.088388512
7/1/2019,40,21859,24.242545326
4/1/2010,40,15205,19.738841649
4/1/2010,40,15199,19.731052563
7/1/2010,40,15236,19.779085259
7/1/2011,40,15281,19.837503403
7/1/2012,40,15177,19.702492582
7/1/2013,40,15053,19.541518142
7/1/2014,40,15110,19.615514457
7/1/2015,40,14984,19.451943655
7/1/2016,40,14877,19.313038291
7/1/2017,40,14804,19.21827108
7/1/2018,40,14698,19.080663897
7/1/2019,40,14672,19.046911192
4/1/2010,40,26446,32.948253311
4/1/2010,40,26446,32.948253311
7/1/2010,40,26485,32.996842204
7/1/2011,40,26422,32.918352453
7/1/2012,40,26226,32.674162116
7/1/2013,40,26109,32.528395436
7/1/2014,40,25822,32.170831014
7/1/2015,40,25459,31.718580543
7/1/2016,40,25440,31.694909031
7/1/2017,40,25112,31.286263977
7/1/2018,40,24775,30.866406102
7/1/2019,40,24530,30.561168181
4/1/2010,40,34273,35.98700839
4/1/2010,40,34274,35.9880584
7/1/2010,40,34356,36.074159258
7/1/2011,40,34254,35.967058191
7/1/2012,40,34156,35.864157166
7/1/2013,40,34235,35.947107993
7/1/2014,40,34527,36.253711046
7/1/2015,40,34928,36.674765239
7/1/2016,40,34872,36.615964654
7/1/2017,40,34961,36.709415584
7/1/2018,40,34837,36.579214288
7/1/2019,40,34877,36.621214706
4/1/2010,40,16577,29.166817743
4/1/2010,40,16570,29.154501418
7/1/2010,40,16589,29.187931444
7/1/2011,40,16731,29.4377769
7/1/2012,40,16447,28.938085988
7/1/2013,40,16456,28.953921264
7/1/2014,40,16355,28.776214285
7/1/2015,40,16439,28.924010188
7/1/2016,40,16471,28.980313389
7/1/2017,40,16419,28.888820687
7/1/2018,40,16356,28.77797376
7/1/2019,40,16376,28.81316326
4/1/2010,40,25482,40.266603355
4/1/2010,40,25482,40.266603355
7/1/2010,40,25486,40.272924146
7/1/2011,40,25445,40.208136032
7/1/2012,40,25384,40.111743959
7/1/2013,40,25438,40.197074646
7/1/2014,40,25354,40.064338021
7/1/2015,40,25399,40.135446927
7/1/2016,40,25137,39.721435073
7/1/2017,40,24845,39.260017281
7/1/2018,40,24520,38.746452957
7/1/2019,40,24258,38.332441103
4/1/2010,40,2475,1.3489146666
4/1/2010,40,2475,1.3489146666
7/1/2010,40,2471,1.3467346025
7/1/2011,40,2476,1.3494596826
7/1/2012,40,2398,1.3069484325
7/1/2013,40,2328,1.2687973106
7/1/2014,40,2294,1.2502667657
7/1/2015,40,2225,1.2126606598
7/1/2016,40,2189,1.1930400829
7/1/2017,40,2152,1.1728744899
7/1/2018,40,2165,1.1799596982
7/1/2019,40,2137,1.1646992495
4/1/2010,40,11943,12.862848895
4/1/2010,40,11943,12.862848895
7/1/2010,40,9910,10.673267399
7/1/2011,40,9685,10.430937918
7/1/2012,40,9806,10.561257328
7/1/2013,40,9785,10.53863991
7/1/2014,40,9839,10.596798985
7/1/2015,40,9762,10.513868451
7/1/2016,40,9625,10.366316722
7/1/2017,40,9512,10.244613472
7/1/2018,40,9454,10.182146316
7/1/2019,40,9429,10.155220818
4/1/2010,40,5925,11.465456673
4/1/2010,40,5927,11.46932687
7/1/2010,40,5911,11.438365299
7/1/2011,40,5927,11.46932687
7/1/2012,40,5902,11.420949415
7/1/2013,40,5763,11.151970769
7/1/2014,40,5727,11.082307235
7/1/2015,40,5608,10.852030553
7/1/2016,40,5652,10.937174872
7/1/2017,40,5630,10.894602712
7/1/2018,40,5520,10.681741913
7/1/2019,40,5495,10.633364459
4/1/2010,40,4527,4.5236527818
4/1/2010,40,4532,4.5286490849
7/1/2010,40,4537,4.5336453879
7/1/2011,40,4563,4.5596261638
7/1/2012,40,4534,4.5306476061
7/1/2013,40,4521,4.5176572182
7/1/2014,40,4472,4.4686934483
7/1/2015,40,4500,4.4966727454
7/1/2016,40,4454,4.4507067573
7/1/2017,40,4379,4.3757622116
7/1/2018,40,4321,4.3178050962
7/1/2019,40,4333,4.3297962235
4/1/2010,40,15034,16.740232462
4/1/2010,40,15025,16.730211038
7/1/2010,40,15065,16.774750701
7/1/2011,40,15160,16.880532402
7/1/2012,40,15022,16.726870563
7/1/2013,40,15300,17.036421224
7/1/2014,40,15504,17.263573507
7/1/2015,40,15588,17.3571068
7/1/2016,40,15613,17.384944089
7/1/2017,40,15688,17.468455958
7/1/2018,40,15814,17.608755897
7/1/2019,40,15765,17.55419481
4/1/2010,40,34506,60.460787832
4/1/2010,40,34503,60.455531286
