date,population,density,fips
4/1/2010,620961,7671.2334718,24510
4/1/2010,620770,7668.8738944,24510
7/1/2010,620915,7670.6651966,24510
7/1/2011,620410,7664.4265232,24510
7/1/2012,622895,7695.1257381,24510
7/1/2013,622391,7688.8994184,24510
7/1/2014,623587,7703.6745738,24510
7/1/2015,622522,7690.5177674,24510
7/1/2016,616226,7612.7381871,24510
7/1/2017,610481,7541.7655555,24510
7/1/2018,602443,7442.4656403,24510
7/1/2019,593490,7331.86199,24510
4/1/2010,26470,82.783760824,24039
4/1/2010,26470,82.783760824,24039
7/1/2010,26464,82.764996088,24039
7/1/2011,26261,82.130122516,24039
7/1/2012,26039,81.43582728,24039
7/1/2013,25959,81.185630798,24039
7/1/2014,25571,79.972177863,24039
7/1/2015,25687,80.334962761,24039
7/1/2016,25839,80.810336076,24039
7/1/2017,25896,80.988601069,24039
7/1/2018,25606,80.081638824,24039
7/1/2019,25616,80.112913384,24039
4/1/2010,244826,560.08257225,24025
4/1/2010,244824,560.07799689,24025
7/1/2010,245237,561.02280709,24025
7/1/2011,246729,564.43601973,24025
7/1/2012,248566,568.63848061,24025
7/1/2013,248890,569.37968764,24025
7/1/2014,249314,570.34966228,24025
7/1/2015,249558,570.90785523,24025
7/1/2016,250370,572.76544817,24025
7/1/2017,251858,576.1695101,24025
7/1/2018,253882,580.79976639,24025
7/1/2019,255441,584.36625333,24025
4/1/2010,75087,177.8520191,24001
4/1/2010,75047,177.75727459,24001
7/1/2010,74965,177.56304836,24001
7/1/2011,74572,176.63218358,24001
7/1/2012,73947,175.15180066,24001
7/1/2013,73576,174.27304537,24001
7/1/2014,73020,172.95609672,24001
7/1/2015,72462,171.63441086,24001
7/1/2016,72053,170.66564828,24001
7/1/2017,71352,169.0052508,24001
7/1/2018,70941,168.031751,24001
7/1/2019,70416,166.78822935,24001
4/1/2010,51454,109.85012861,24047
4/1/2010,51448,109.8373191,24047
7/1/2010,51500,109.94833489,24047
7/1/2011,51507,109.96327932,24047
7/1/2012,51581,110.12126334,24047
7/1/2013,51551,110.05721577,24047
7/1/2014,51572,110.10204907,24047
7/1/2015,51456,109.85439845,24047
7/1/2016,51475,109.89496191,24047
7/1/2017,51659,110.28778703,24047
7/1/2018,51960,110.93039769,24047
7/1/2019,52276,111.60503213,24047
4/1/2010,37782,140.68476911,24041
4/1/2010,37781,140.68104552,24041
7/1/2010,37879,141.04595758,24041
7/1/2011,37947,141.29916186,24041
7/1/2012,37986,141.44438197,24041
7/1/2013,37896,141.10925865,24041
7/1/2014,37517,139.69801712,24041
7/1/2015,37413,139.31076351,24041
7/1/2016,37135,138.27560481,24041
7/1/2017,37033,137.89579838,24041
7/1/2018,37074,138.04846567,24041
7/1/2019,37181,138.44689006,24041
4/1/2010,287085,1144.0022485,24027
4/1/2010,287123,1144.1536743,24027
7/1/2010,288627,1150.1469494,24027
7/1/2011,293583,1169.896066,24027
7/1/2012,299184,1192.2154369,24027
7/1/2013,303527,1209.5218157,24027
7/1/2014,306909,1222.9987149,24027
7/1/2015,311297,1240.4844138,24027
7/1/2016,315416,1256.8981772,24027
7/1/2017,319251,1272.1802317,24027
7/1/2018,322621,1285.6093122,24027
7/1/2019,325690,1297.8389407,24027
4/1/2010,863420,1788.9088878,24033
4/1/2010,864029,1790.1706672,24033
7/1/2010,866419,1795.1224777,24033
7/1/2011,874389,1811.6354191,24033
7/1/2012,882490,1828.4197777,24033
7/1/2013,890658,1845.3429527,24033
7/1/2014,899686,1864.0479508,24033
7/1/2015,906197,1877.5380087,24033
7/1/2016,908501,1882.3116369,24033
7/1/2017,909705,1884.8061891,24033
7/1/2018,909619,1884.6280068,24033
7/1/2019,909327,1884.0230157,24033
4/1/2010,537656,1296.1491606,24003
4/1/2010,537631,1296.0888921,24003
7/1/2010,539284,1300.0738463,24003
7/1/2011,544803,1313.3787238,24003
7/1/2012,550333,1326.7101195,24003
7/1/2013,555417,1338.9663248,24003
7/1/2014,559142,1347.9463336,24003
7/1/2015,563027,1357.312061,24003
7/1/2016,567254,1367.5022616,24003
7/1/2017,571339,1377.350137,24003
7/1/2018,575523,1387.4366758,24003
7/1/2019,579234,1396.3829343,24003
4/1/2010,805029,1345.3925046,24005
4/1/2010,805324,1345.8855189,24005
7/1/2010,806656,1348.1116037,24005
7/1/2011,812961,1358.6487393,24005
7/1/2012,818113,1367.2589411,24005
7/1/2013,822274,1374.2129493,24005
7/1/2014,824994,1378.758708,24005
7/1/2015,827533,1383.0019732,24005
7/1/2016,828682,1384.9222221,24005
7/1/2017,828645,1384.8603864,24005
7/1/2018,827859,1383.5467958,24005
7/1/2019,827370,1382.729562,24005
4/1/2010,233385,353.33179353,24021
4/1/2010,233403,353.35904452,24021
7/1/2010,234218,354.59290878,24021
7/1/2011,237284,359.23466073,24021
7/1/2012,239645,362.80908224,24021
7/1/2013,241129,365.05577497,24021
7/1/2014,243381,368.4651766,24021
7/1/2015,245001,370.91776569,24021
7/1/2016,246999,373.94262557,24021
7/1/2017,250622,379.42764427,24021
7/1/2018,254943,385.96939579,24021
7/1/2019,259547,392.93959344,24021
4/1/2010,88737,416.23239534,24009
4/1/2010,88739,416.2417766,24009
7/1/2010,88988,417.40974336,24009
7/1/2011,89327,418.99986679,24009
7/1/2012,89720,420.8432842,24009
7/1/2013,90444,424.23930001,24009
7/1/2014,90540,424.68960044,24009
7/1/2015,90477,424.39409078,24009
7/1/2016,91052,427.09120278,24009
7/1/2017,91435,428.8877139,24009
7/1/2018,92065,431.84281052,24009
7/1/2019,92525,434.00050012,24009
4/1/2010,30097,46.368898837,24023
4/1/2010,30139,46.433606075,24023
7/1/2010,30141,46.436687372,24023
7/1/2011,30151,46.452093858,24023
7/1/2012,29967,46.168614528,24023
7/1/2013,29965,46.165533231,24023
7/1/2014,29648,45.677147647,24023
7/1/2015,29426,45.335123673,24023
7/1/2016,29358,45.230359573,24023
7/1/2017,29242,45.051644343,24023
7/1/2018,29133,44.883713653,24023
7/1/2019,29014,44.700376478,24023
4/1/2010,20197,72.904235869,24029
4/1/2010,20195,72.897016556,24029
7/1/2010,20213,72.961990376,24029
7/1/2011,20250,73.095547673,24029
7/1/2012,19976,72.106501744,24029
7/1/2013,19816,71.528956676,24029
7/1/2014,19777,71.388180066,24029
7/1/2015,19715,71.164381352,24029
7/1/2016,19666,70.987508175,24029
7/1/2017,19442,70.178945079,24029
7/1/2018,19434,70.150067826,24029
7/1/2019,19422,70.106751946,24029
4/1/2010,971777,1970.8984031,24031
4/1/2010,971284,1969.8985308,24031
7/1/2010,975602,1978.6560331,24031
7/1/2011,991185,2010.2605162,24031
7/1/2012,1005079,2038.4394733,24031
7/1/2013,1015172,2058.9094758,24031
7/1/2014,1024617,2078.0652445,24031
7/1/2015,1032814,2094.6898962,24031
7/1/2016,1038846,2106.923628,24031
7/1/2017,1046822,2123.1000612,24031
7/1/2018,1048478,2126.4586586,24031
7/1/2019,1050688,2130.9408448,24031
4/1/2010,167134,373.37643065,24013
4/1/2010,167141,373.39206862,24013
7/1/2010,167213,373.55291622,24013
7/1/2011,167037,373.15973319,24013
7/1/2012,167049,373.18654113,24013
7/1/2013,167217,373.5618522,24013
7/1/2014,167327,373.80759159,24013
7/1/2015,167132,373.37196267,24013
7/1/2016,167100,373.30047484,24013
7/1/2017,167547,374.29907037,24013
7/1/2018,168267,375.90754638,24013
7/1/2019,168447,376.30966539,24013
4/1/2010,47798,128.59633401,24035
4/1/2010,47785,128.56135864,24035
7/1/2010,47806,128.61785731,24035
7/1/2011,48262,129.84468538,24035
7/1/2012,48497,130.47693231,24035
7/1/2013,48517,130.53074055,24035
7/1/2014,48782,131.24369985,24035
7/1/2015,48984,131.78716317,24035
7/1/2016,49063,131.99970575,24035
7/1/2017,49586,133.40679146,24035
7/1/2018,50148,134.91880325,24035
7/1/2019,50381,135.54566935,24035
4/1/2010,105151,293.14702246,24037
4/1/2010,105144,293.12750739,24037
7/1/2010,105761,294.84762144,24037
7/1/2011,107566,299.87972171,24037
7/1/2012,108800,303.31994982,24037
7/1/2013,109224,304.50200551,24037
7/1/2014,109913,306.422846,24037
7/1/2015,110985,309.41143962,24037
7/1/2016,111750,311.54415802,24037
7/1/2017,112487,313.59881613,24037
7/1/2018,112720,314.24838919,24037
7/1/2019,113510,316.45080426,24037
4/1/2010,146551,320.12227523,24017
4/1/2010,146564,320.1506721,24017
7/1/2010,147159,321.45037496,24017
7/1/2011,149200,325.90868342,24017
7/1/2012,150668,329.11534527,24017
7/1/2013,152645,333.43385376,24017
7/1/2014,154359,337.17787175,24017
7/1/2015,155665,340.03066492,24017
7/1/2016,157292,343.58464231,24017
7/1/2017,159450,348.2985226,24017
7/1/2018,161476,352.72406545,24017
7/1/2019,163257,356.61443653,24017
4/1/2010,32618,60.3183009,24019
4/1/2010,32623,60.327547068,24019
7/1/2010,32688,60.447747251,24019
7/1/2011,32699,60.46808882,24019
7/1/2012,32476,60.055709732,24019
7/1/2013,32555,60.201799185,24019
7/1/2014,32492,60.085297469,24019
7/1/2015,32419,59.950303418,24019
7/1/2016,32276,59.685863016,24019
7/1/2017,32105,59.369644074,24019
7/1/2018,31960,59.101505205,24019
7/1/2019,31929,59.044178964,24019
4/1/2010,147430,322.06322765,24043
4/1/2010,147417,322.03482894,24043
7/1/2010,147721,322.69892187,24043
7/1/2011,148776,325.00358649,24043
7/1/2012,149037,325.57374523,24043
7/1/2013,148986,325.4623349,24043
7/1/2014,149048,325.59777491,24043
7/1/2015,149068,325.64146523,24043
7/1/2016,149602,326.8079969,24043
7/1/2017,150169,328.0466176,24043
7/1/2018,150656,329.110477,24043
