date,fips,population,density
4/1/2010,46,2710,3.8251983873
4/1/2010,46,2710,3.8251983873
7/1/2010,46,2701,3.8124947764
7/1/2011,46,2716,3.8336674612
7/1/2012,46,2762,3.8985970279
7/1/2013,46,2715,3.8322559489
7/1/2014,46,2743,3.8717782938
7/1/2015,46,2744,3.8731898062
7/1/2016,46,2764,3.9014200526
7/1/2017,46,2769,3.9084776142
7/1/2018,46,2785,3.9310618113
7/1/2019,46,2751,3.8830703924
4/1/2010,46,7356,10.794690754
4/1/2010,46,7358,10.797625689
7/1/2010,46,7349,10.784418482
7/1/2011,46,7355,10.793223287
7/1/2012,46,7398,10.856324388
7/1/2013,46,7386,10.838714779
7/1/2014,46,7311,10.728654718
7/1/2015,46,7218,10.592180243
7/1/2016,46,7212,10.583375438
7/1/2017,46,7159,10.505599661
7/1/2018,46,7103,10.423421483
7/1/2019,46,7052,10.348580642
4/1/2010,46,5644,3.5002457516
4/1/2010,46,5649,3.5033466072
7/1/2010,46,5648,3.502726436
7/1/2011,46,5632,3.4928036983
7/1/2012,46,5518,3.4221041916
7/1/2013,46,5523,3.4252050471
7/1/2014,46,5509,3.4165226516
7/1/2015,46,5422,3.3625677649
7/1/2016,46,5495,3.407840256
7/1/2017,46,5443,3.3755913583
7/1/2018,46,5491,3.4053595716
7/1/2019,46,5441,3.374351016
4/1/2010,46,2801,1.4281778364
4/1/2010,46,2801,1.4281778364
7/1/2010,46,2824,1.4399051089
7/1/2011,46,2839,1.4475533301
7/1/2012,46,2879,1.4679485866
7/1/2013,46,2851,1.4536719071
7/1/2014,46,2858,1.4572410769
7/1/2015,46,2837,1.4465335673
7/1/2016,46,2871,1.4638695353
7/1/2017,46,2748,1.4011541216
7/1/2018,46,2744,1.3991145959
7/1/2019,46,2756,1.4052331729
4/1/2010,46,6415,4.2666777676
4/1/2010,46,6415,4.2666777676
7/1/2010,46,6421,4.2706684249
7/1/2011,46,6564,4.3657790907
7/1/2012,46,6740,4.4828383716
7/1/2013,46,6666,4.4336202648
7/1/2014,46,6656,4.4269691693
7/1/2015,46,6554,4.3591279952
7/1/2016,46,6493,4.3185563126
7/1/2017,46,6507,4.3278678463
7/1/2018,46,6484,4.3125703266
7/1/2019,46,6376,4.2407384952
4/1/2010,46,7070,12.545483341
4/1/2010,46,7067,12.54015994
7/1/2010,46,7061,12.529513136
7/1/2011,46,7016,12.449662111
7/1/2012,46,7028,12.470955717
7/1/2013,46,6983,12.391104692
7/1/2014,46,6977,12.380457888
7/1/2015,46,6943,12.320126003
7/1/2016,46,6940,12.314802601
7/1/2017,46,6952,12.336096208
7/1/2018,46,6910,12.261568584
7/1/2019,46,6901,12.245598379
4/1/2010,46,31965,40.348314087
4/1/2010,46,31966,40.349576352
7/1/2010,46,31999,40.391231111
7/1/2011,46,32140,40.569210535
7/1/2012,46,32768,41.361913217
7/1/2013,46,33016,41.674955041
7/1/2014,46,33250,41.970325149
7/1/2015,46,33800,42.664571129
7/1/2016,46,34301,43.296966103
7/1/2017,46,34749,43.86246101
7/1/2018,46,35077,44.276484068
7/1/2019,46,35077,44.276484068
4/1/2010,46,5903,11.643951057
4/1/2010,46,5899,11.636060865
7/1/2010,46,5915,11.667621633
7/1/2011,46,5965,11.766249035
7/1/2012,46,5947,11.73074317
7/1/2013,46,5928,11.693264758
7/1/2014,46,5954,11.744551007
7/1/2015,46,5976,11.787947063
