date,fips,population,density
4/1/2010,34,630380,1346.4426873
4/1/2010,34,630362,1346.4042407
7/1/2010,34,630461,1346.615697
7/1/2011,34,629119,1343.7492893
7/1/2012,34,627641,1340.5923961
7/1/2013,34,626912,1339.0353088
7/1/2014,34,625512,1336.0450176
7/1/2015,34,624079,1332.984241
7/1/2016,34,622971,1330.6176391
7/1/2017,34,621990,1328.5222993
7/1/2018,34,620459,1325.2522023
7/1/2019,34,618795,1321.6980276
4/1/2010,34,149265,287.73792731
4/1/2010,34,148936,287.10371448
7/1/2010,34,148855,286.9475709
7/1/2011,34,148167,285.62131428
7/1/2012,34,146979,283.33120838
7/1/2013,34,145639,280.74809229
7/1/2014,34,144593,278.73171959
7/1/2015,34,143004,275.66860656
7/1/2016,34,141925,273.5886198
7/1/2017,34,141197,272.18525524
7/1/2018,34,140801,271.4218866
7/1/2019,34,140488,270.81851695
4/1/2010,34,783969,6217.8041796
4/1/2010,34,783891,6217.1855471
7/1/2010,34,784037,6218.3435003
7/1/2011,34,785551,6230.3513163
7/1/2012,34,785063,6226.4808974
7/1/2013,34,786649,6239.0597589
7/1/2014,34,788726,6255.5328328
7/1/2015,34,790439,6269.1189549
7/1/2016,34,792689,6286.964124
7/1/2017,34,796349,6315.9922658
7/1/2018,34,798570,6333.6074306
7/1/2019,34,798975,6336.819561
4/1/2010,34,288288,895.36879797
4/1/2010,34,288756,896.82231875
7/1/2010,34,289150,898.04600932
7/1/2011,34,289687,899.71383123
7/1/2012,34,289804,900.07721143
7/1/2013,34,289883,900.3225707
7/1/2014,34,290680,902.79790416
7/1/2015,34,290943,903.61473314
7/1/2016,34,290761,903.04947506
7/1/2017,34,290961,903.67063779
7/1/2018,34,291525,905.42231667
7/1/2019,34,291636,905.76706199
4/1/2010,34,501226,2694.5982761
4/1/2010,34,501600,2696.6089056
7/1/2010,34,502023,2698.8829597
7/1/2011,34,503264,2705.5545938
7/1/2012,34,503558,2707.1351421
7/1/2013,34,503857,2708.7425704
7/1/2014,34,504547,2712.4520205
7/1/2015,34,504629,2712.8928537
7/1/2016,34,504147,2710.3016147
7/1/2017,34,504402,2711.6724984
7/1/2018,34,503183,2705.1191366
7/1/2019,34,501826,2697.8238848
4/1/2010,34,905116,3888.2009899
4/1/2010,34,905107,3888.1623277
7/1/2010,34,906284,3893.218489
7/1/2011,34,911994,3917.7475302
7/1/2012,34,916255,3936.0519513
7/1/2013,34,919951,3951.9292432
7/1/2014,34,923403,3966.7583588
7/1/2015,34,926391,3979.5942213
7/1/2016,34,928120,3987.0216665
7/1/2017,34,932420,4005.493624
7/1/2018,34,932816,4007.1947624
7/1/2019,34,932202,4004.5571387
4/1/2010,34,108692,304.85547053
4/1/2010,34,108642,304.7152323
7/1/2010,34,108576,304.53011784
7/1/2011,34,108142,303.31285002
7/1/2012,34,107563,301.68889134
7/1/2013,34,106897,299.82091813
7/1/2014,34,106981,300.05651836
7/1/2015,34,106742,299.38617962
7/1/2016,34,106059,297.47052542
7/1/2017,34,105715,296.50568641
7/1/2018,34,105528,295.98119544
7/1/2019,34,105267,295.24915188
4/1/2010,34,448734,561.41406627
4/1/2010,34,448730,561.40906184
7/1/2010,34,449129,561.90825337
7/1/2011,34,450187,563.23192415
7/1/2012,34,450522,563.65104486
7/1/2013,34,448824,561.52666586
7/1/2014,34,448168,560.70593994
7/1/2015,34,446832,559.03446153
7/1/2016,34,445972,557.95850986
7/1/2017,34,445610,557.50560927
7/1/2018,34,444745,556.42340207
7/1/2019,34,445349,557.17907045
4/1/2010,34,366513,1633.0086667
4/1/2010,34,367485,1637.3394392
7/1/2010,34,367713,1638.3552994
7/1/2011,34,367378,1636.8626978
7/1/2012,34,368554,1642.1023979
7/1/2013,34,369429,1646.0009842
7/1/2014,34,368909,1643.68411
7/1/2015,34,368124,1640.1865211
7/1/2016,34,367699,1638.292922
7/1/2017,34,368168,1640.3825643
7/1/2018,34,368188,1640.4716749
7/1/2019,34,367430,1637.0943852
4/1/2010,34,156898,324.59820897
4/1/2010,34,156627,324.03755099
7/1/2010,34,156699,324.18650809
7/1/2011,34,157043,324.89819201
7/1/2012,34,156934,324.67268752
7/1/2013,34,156098,322.94313008
7/1/2014,34,156009,322.75900255
7/1/2015,34,154712,320.07570591
7/1/2016,34,153233,317.01587882
7/1/2017,34,151423,313.27126284
7/1/2018,34,150635,311.64101013
7/1/2019,34,149527,309.34872587
4/1/2010,34,323444,1071.4805224
4/1/2010,34,323479,1071.5964678
