date,fips,population,density
4/1/2010,72,25900,0
4/1/2010,72,25900,0
7/1/2010,72,25874,0
7/1/2011,72,25537,0
7/1/2012,72,25203,0
7/1/2013,72,24883,0
7/1/2014,72,24458,0
7/1/2015,72,24049,0
7/1/2016,72,23600,0
7/1/2017,72,23060,0
7/1/2018,72,22124,0
7/1/2019,72,22108,0
4/1/2010,72,40290,0
4/1/2010,72,40290,0
7/1/2010,72,40356,0
7/1/2011,72,40302,0
7/1/2012,72,40244,0
7/1/2013,72,40242,0
7/1/2014,72,39940,0
7/1/2015,72,39710,0
7/1/2016,72,39426,0
7/1/2017,72,38902,0
7/1/2018,72,37708,0
7/1/2019,72,38155,0
4/1/2010,72,25753,0
4/1/2010,72,25753,0
7/1/2010,72,25696,0
7/1/2011,72,25381,0
7/1/2012,72,25105,0
7/1/2013,72,24781,0
7/1/2014,72,24372,0
7/1/2015,72,23899,0
7/1/2016,72,23422,0
7/1/2017,72,22854,0
7/1/2018,72,21991,0
7/1/2019,72,22010,0
4/1/2010,72,19483,0
4/1/2010,72,19483,0
7/1/2010,72,19471,0
7/1/2011,72,19297,0
7/1/2012,72,19116,0
7/1/2013,72,19022,0
7/1/2014,72,18798,0
7/1/2015,72,18565,0
7/1/2016,72,18304,0
7/1/2017,72,17934,0
7/1/2018,72,17289,0
7/1/2019,72,17363,0
4/1/2010,72,35159,0
4/1/2010,72,35159,0
7/1/2010,72,35112,0
7/1/2011,72,34763,0
7/1/2012,72,34379,0
7/1/2013,72,34042,0
7/1/2014,72,33514,0
7/1/2015,72,32988,0
7/1/2016,72,32371,0
7/1/2017,72,31670,0
7/1/2018,72,30456,0
7/1/2019,72,30504,0
4/1/2010,72,26720,0
4/1/2010,72,26720,0
7/1/2010,72,26763,0
7/1/2011,72,26826,0
7/1/2012,72,26856,0
7/1/2013,72,26886,0
7/1/2014,72,26774,0
7/1/2015,72,26624,0
7/1/2016,72,26456,0
7/1/2017,72,26137,0
7/1/2018,72,25399,0
7/1/2019,72,25761,0
4/1/2010,72,30402,0
4/1/2010,72,30402,0
7/1/2010,72,30373,0
7/1/2011,72,30182,0
7/1/2012,72,30007,0
7/1/2013,72,29816,0
7/1/2014,72,29498,0
7/1/2015,72,29136,0
7/1/2016,72,28719,0
7/1/2017,72,28175,0
7/1/2018,72,27180,0
7/1/2019,72,27349,0
4/1/2010,72,96440,0
4/1/2010,72,96440,0
7/1/2010,72,96232,0
7/1/2011,72,95024,0
7/1/2012,72,93849,0
7/1/2013,72,92967,0
7/1/2014,72,91255,0
7/1/2015,72,89641,0
7/1/2016,72,87821,0
7/1/2017,72,85423,0
7/1/2018,72,82099,0
7/1/2019,72,81966,0
4/1/2010,72,19575,0
4/1/2010,72,19575,0
7/1/2010,72,19574,0
7/1/2011,72,19434,0
7/1/2012,72,19249,0
7/1/2013,72,19074,0
7/1/2014,72,18821,0
7/1/2015,72,18538,0
7/1/2016,72,18236,0
7/1/2017,72,17833,0
7/1/2018,72,17178,0
7/1/2019,72,17238,0
4/1/2010,72,25919,0
4/1/2010,72,25919,0
7/1/2010,72,25888,0
7/1/2011,72,25685,0
7/1/2012,72,25480,0
7/1/2013,72,25282,0
7/1/2014,72,24934,0
7/1/2015,72,24579,0
7/1/2016,72,24173,0
7/1/2017,72,23653,0
7/1/2018,72,22824,0
7/1/2019,72,22918,0
4/1/2010,72,45362,0
4/1/2010,72,45362,0
7/1/2010,72,45269,0
7/1/2011,72,44427,0
7/1/2012,72,44249,0
7/1/2013,72,43888,0
7/1/2014,72,43271,0
7/1/2015,72,42641,0
7/1/2016,72,41966,0
7/1/2017,72,41088,0
7/1/2018,72,39284,0
7/1/2019,72,39465,0
4/1/2010,72,1818,0
4/1/2010,72,1818,0
7/1/2010,72,1820,0
7/1/2011,72,1813,0
7/1/2012,72,1814,0
7/1/2013,72,1816,0
7/1/2014,72,1813,0
7/1/2015,72,1808,0
7/1/2016,72,1795,0
7/1/2017,72,1772,0
7/1/2018,72,1715,0
7/1/2019,72,1714,0
4/1/2010,72,45369,0
4/1/2010,72,45371,0
7/1/2010,72,45574,0
7/1/2011,72,46056,0
7/1/2012,72,46466,0
7/1/2013,72,46889,0
7/1/2014,72,47046,0
7/1/2015,72,47192,0
7/1/2016,72,47189,0
7/1/2017,72,47011,0
7/1/2018,72,46066,0
7/1/2019,72,47093,0
4/1/2010,72,24816,0
4/1/2010,72,24816,0
7/1/2010,72,24822,0
7/1/2011,72,24815,0
7/1/2012,72,24801,0
7/1/2013,72,24825,0
7/1/2014,72,24763,0
7/1/2015,72,24609,0
7/1/2016,72,24445,0
7/1/2017,72,24157,0
7/1/2018,72,23456,0
7/1/2019,72,23727,0
4/1/2010,72,42043,0
4/1/2010,72,41947,0
7/1/2010,72,41828,0
7/1/2011,72,41036,0
7/1/2012,72,40249,0
7/1/2013,72,39492,0
7/1/2014,72,38535,0
7/1/2015,72,37585,0
7/1/2016,72,36654,0
7/1/2017,72,35474,0
7/1/2018,72,33853,0
7/1/2019,72,33575,0
4/1/2010,72,60949,0
4/1/2010,72,60949,0
7/1/2010,72,60785,0
7/1/2011,72,59988,0
7/1/2012,72,58987,0
7/1/2013,72,58047,0
7/1/2014,72,57089,0
7/1/2015,72,55825,0
7/1/2016,72,54425,0
7/1/2017,72,52926,0
7/1/2018,72,50574,0
7/1/2019,72,50265,0
4/1/2010,72,50917,0
4/1/2010,72,50917,0
7/1/2010,72,50984,0
7/1/2011,72,50813,0
7/1/2012,72,50659,0
7/1/2013,72,50555,0
7/1/2014,72,50173,0
7/1/2015,72,49788,0
7/1/2016,72,49366,0
7/1/2017,72,48628,0
7/1/2018,72,47136,0
7/1/2019,72,47515,0
4/1/2010,72,19277,0
4/1/2010,72,19257,0
7/1/2010,72,19214,0
7/1/2011,72,18950,0
7/1/2012,72,18694,0
7/1/2013,72,18468,0
7/1/2014,72,18147,0
7/1/2015,72,17784,0
7/1/2016,72,17411,0
7/1/2017,72,16961,0
7/1/2018,72,16276,0
7/1/2019,72,16211,0
4/1/2010,72,26073,0
4/1/2010,72,26073,0
7/1/2010,72,26001,0
7/1/2011,72,25542,0
7/1/2012,72,25135,0
7/1/2013,72,24745,0
7/1/2014,72,24256,0
7/1/2015,72,23662,0
7/1/2016,72,23091,0
7/1/2017,72,22452,0
7/1/2018,72,21436,0
7/1/2019,72,21372,0
4/1/2010,72,176762,0
4/1/2010,72,176762,0
7/1/2010,72,176442,0
7/1/2011,72,173866,0
7/1/2012,72,171138,0
7/1/2013,72,168533,0
7/1/2014,72,165337,0
7/1/2015,72,161885,0
7/1/2016,72,158339,0
7/1/2017,72,154143,0
7/1/2018,72,147542,0
7/1/2019,72,146984,0
4/1/2010,72,48119,0
4/1/2010,72,48119,0
7/1/2010,72,48123,0
7/1/2011,72,47681,0
7/1/2012,72,47234,0
7/1/2013,72,46778,0
7/1/2014,72,46130,0
7/1/2015,72,45472,0
7/1/2016,72,44818,0
7/1/2017,72,43901,0
7/1/2018,72,42326,0
7/1/2019,72,42409,0
4/1/2010,72,58466,0
4/1/2010,72,58466,0
7/1/2010,72,58364,0
7/1/2011,72,57774,0
7/1/2012,72,57112,0
7/1/2013,72,56516,0
7/1/2014,72,55704,0
7/1/2015,72,54795,0
7/1/2016,72,53808,0
7/1/2017,72,52632,0
7/1/2018,72,50646,0
7/1/2019,72,50653,0
4/1/2010,72,32610,0
4/1/2010,72,32610,0
7/1/2010,72,32651,0
7/1/2011,72,32586,0
7/1/2012,72,32480,0
7/1/2013,72,32368,0
7/1/2014,72,32121,0
7/1/2015,72,31858,0
7/1/2016,72,31520,0
7/1/2017,72,31044,0
7/1/2018,72,30051,0
7/1/2019,72,30335,0
4/1/2010,72,74842,0
4/1/2010,72,74860,0
7/1/2010,72,74785,0
7/1/2011,72,73915,0
7/1/2012,72,73038,0
7/1/2013,72,72126,0
7/1/2014,72,70866,0
7/1/2015,72,69614,0
