date,fips,population,density
4/1/2010,08,17809,17.573368554
4/1/2010,08,17809,17.573368554
7/1/2010,08,17808,17.572381785
7/1/2011,08,18028,17.789470958
7/1/2012,08,18154,17.913803848
7/1/2013,08,18355,18.11214441
7/1/2014,08,18451,18.206874231
7/1/2015,08,18612,18.365744035
7/1/2016,08,19110,18.857154981
7/1/2017,08,19666,19.405798528
7/1/2018,08,20041,19.775836891
7/1/2019,08,20356,20.086669116
4/1/2010,08,56389,19.131614952
4/1/2010,08,56373,19.126186484
7/1/2010,08,56072,19.024063444
7/1/2011,08,56048,19.015920744
7/1/2012,08,56761,19.257826815
7/1/2013,08,56938,19.317879234
7/1/2014,08,57161,19.393538496
7/1/2015,08,57698,19.575731428
7/1/2016,08,58785,19.944527921
7/1/2017,08,59032,20.028329884
7/1/2018,08,59701,20.25530767
7/1/2019,08,60061,20.377448183
4/1/2010,08,534543,699.35521957
4/1/2010,08,534829,699.72940012
7/1/2010,08,535548,700.67008479
7/1/2011,08,540506,707.15675317
7/1/2012,08,546602,715.13229381
7/1/2013,08,552031,722.23518261
7/1/2014,08,558819,731.11608317
7/1/2015,08,564888,739.05629907
7/1/2016,08,571413,747.59311053
7/1/2017,08,575417,752.83163821
7/1/2018,08,579392,758.0322245
7/1/2019,08,582881,762.59696552
4/1/2010,08,6666,2.0695625569
4/1/2010,08,6673,2.0717358149
7/1/2010,08,6623,2.0562125434
7/1/2011,08,6747,2.0947102567
7/1/2012,08,6758,2.0981253764
7/1/2013,08,6693,2.0779451235
7/1/2014,08,6595,2.0475195113
7/1/2015,08,6478,2.011195056
7/1/2016,08,6436,1.9981555079
7/1/2017,08,6352,1.9720764118
7/1/2018,08,6330,1.9652461724
7/1/2019,08,6324,1.9633833798
4/1/2010,08,8256,6.4127842193
4/1/2010,08,8256,6.4127842193
7/1/2010,08,8312,6.4562817867
7/1/2011,08,8290,6.4391934567
7/1/2012,08,8248,6.4065702811
7/1/2013,08,8199,6.3685099097
7/1/2014,08,8230,6.3925889202
7/1/2015,08,8065,6.2644264449
7/1/2016,08,8050,6.2527753108
7/1/2017,08,8139,6.3219053732
7/1/2018,08,8181,6.3545285487
7/1/2019,08,8205,6.3731703633
4/1/2010,08,441603,378.63416862
4/1/2010,08,441697,378.71476502
7/1/2010,08,443691,380.42443758
7/1/2011,08,452201,387.72098397
7/1/2012,08,460558,394.88634686
7/1/2013,08,469978,402.96313499
7/1/2014,08,479946,411.50978298
7/1/2015,08,490443,420.51000007
7/1/2016,08,497734,426.76136549
7/1/2017,08,503590,431.7823497
7/1/2018,08,511354,438.43926934
7/1/2019,08,517421,443.64116675
4/1/2010,08,52197,30.987189475
4/1/2010,08,52201,30.989564109
7/1/2010,08,52099,30.929010948
7/1/2011,08,52051,30.900515343
7/1/2012,08,52334,31.068520681
7/1/2013,08,52816,31.354664048
