date,population,density,fips
7/1/2010,185363,46.013487049,15001
7/1/2011,187079,46.439457408,15001
7/1/2012,189161,46.956281586,15001
7/1/2013,191459,47.52672441,15001
7/1/2014,193711,48.085748448,15001
7/1/2015,195975,48.647751301,15001
7/1/2016,198316,49.228868207,15001
7/1/2017,199981,49.642178609,15001
7/1/2018,201509,50.021480887,15001
7/1/2019,201513,50.022473825,15001
7/1/2010,956285,1592.2923707,15003
7/1/2011,967336,1610.6931853,15003
7/1/2012,977994,1628.4396229,15003
7/1/2013,986059,1641.8685045,15003
7/1/2014,987414,1644.1246898,15003
7/1/2015,991064,1650.2022369,15003
7/1/2016,992268,1652.2069949,15003
7/1/2017,986353,1642.3580384,15003
7/1/2018,979858,1631.5433347,15003
7/1/2019,974563,1622.7267286,15003
7/1/2010,67205,108.41543179,15007
7/1/2011,67888,109.5172507,15007
7/1/2012,68671,110.7803901,15007
7/1/2013,69632,112.33067995,15007
7/1/2014,70288,113.38894233,15007
7/1/2015,71021,114.57142149,15007
7/1/2016,71537,115.40383519,15007
7/1/2017,71827,115.87166459,15007
7/1/2018,72168,116.42176745,15007
7/1/2019,72293,116.62341805,15007
7/1/2010,90,7.5053738049,15005
7/1/2011,90,7.5053738049,15005
7/1/2012,89,7.4219807626,15005
7/1/2013,89,7.4219807626,15005
7/1/2014,89,7.4219807626,15005
7/1/2015,88,7.3385877204,15005
7/1/2016,88,7.3385877204,15005
7/1/2017,86,7.1718016358,15005
7/1/2018,86,7.1718016358,15005
7/1/2019,86,7.1718016358,15005
7/1/2010,155020,133.4618956,15009
7/1/2011,156936,135.111444,15009
7/1/2012,158889,136.79284693,15009
7/1/2013,161004,138.61372107,15009
7/1/2014,163036,140.36313774,15009
7/1/2015,163904,141.11042793,15009
7/1/2016,165350,142.35533762,15009
7/1/2017,166146,143.04064061,15009
7/1/2018,166972,143.7517716,15009
7/1/2019,167417,144.13488696,15009
