date,population,density,fips
7/1/2010,64735,51.519632157,06033
7/1/2011,64251,51.134438646,06033
7/1/2012,63954,50.8980699,06033
7/1/2013,63796,50.772324911,06033
7/1/2014,64044,50.969696793,06033
7/1/2015,64260,51.141601335,06033
7/1/2016,63903,50.857481328,06033
7/1/2017,64111,51.023019035,06033
7/1/2018,64317,51.186965034,06033
7/1/2019,64386,51.241878985,06033
7/1/2010,72348,114.47178628,06115
7/1/2011,72489,114.6948819,06115
7/1/2012,72774,115.14581985,06115
7/1/2013,73090,115.6458072,06115
7/1/2014,73533,116.34673883,06115
7/1/2015,74045,117.1568449,06115
7/1/2016,74952,118.59193516,06115
7/1/2017,76578,121.16465486,06115
7/1/2018,77557,122.71366629,06115
7/1/2019,78668,124.47153319,06115
7/1/2010,34831,7.6700238487,06035
7/1/2011,34246,7.5412028573,06035
7/1/2012,33629,7.4053352475,06035
7/1/2013,32129,7.0750250132,06035
7/1/2014,31664,6.9726288405,06035
7/1/2015,31256,6.8827844568,06035
7/1/2016,30721,6.7649738065,06035
7/1/2017,30920,6.8087949643,06035
7/1/2018,30618,6.7422925038,06035
7/1/2019,30573,6.7323831967,06035
7/1/2010,484755,307.66533296,06097
7/1/2011,487421,309.3573955,06097
7/1/2012,489993,310.98979792,06097
7/1/2013,494073,313.57930099,06097
7/1/2014,498560,316.42711968,06097
7/1/2015,500863,317.88879261,06097
7/1/2016,502547,318.95759731,06097
7/1/2017,502469,318.9080921,06097
7/1/2018,498643,316.4797983,06097
7/1/2019,494336,313.74622239,06097
7/1/2010,174716,41.842746725,06025
7/1/2011,175786,42.099001098,06025
7/1/2012,176575,42.287958761,06025
7/1/2013,176438,42.255148622,06025
7/1/2014,177974,42.623005367,06025
7/1/2015,178937,42.853634302,06025
7/1/2016,180179,43.151080967,06025
7/1/2017,181649,43.503131367,06025
7/1/2018,181523,43.472955618,06025
7/1/2019,181215,43.399192677,06025
7/1/2010,1512986,2052.0450902,06001
7/1/2011,1530915,2076.3619817,06001
7/1/2012,1553764,2107.3518112,06001
7/1/2013,1579593,2142.3833797,06001
7/1/2014,1607792,2180.6293512,06001
7/1/2015,1634538,2216.904636,06001
7/1/2016,1650950,2239.1640383,06001
7/1/2017,1660196,2251.7042792,06001
