date,population,density,fips
7/1/2010,18925,32.354651658,19157
7/1/2011,18896,32.305072535,19157
7/1/2012,18728,32.017855548,19157
7/1/2013,18606,31.809281308,19157
7/1/2014,18608,31.812700557,19157
7/1/2015,18358,31.385294327,19157
7/1/2016,18279,31.250233958,19157
7/1/2017,18334,31.344263329,19157
7/1/2018,18467,31.571643443,19157
7/1/2019,18504,31.634899565,19157
7/1/2010,18080,23.224260282,19043
7/1/2011,18017,23.143335039,19043
7/1/2012,17946,23.052133574,19043
7/1/2013,17793,22.855600841,19043
7/1/2014,17768,22.823487649,19043
7/1/2015,17726,22.769537487,19043
7/1/2016,17661,22.686043188,19043
7/1/2017,17648,22.669344328,19043
7/1/2018,17540,22.53061534,19043
7/1/2019,17549,22.542176089,19043
7/1/2010,24295,55.78913265,19017
7/1/2011,24381,55.986616306,19017
7/1/2012,24496,56.250693287,19017
7/1/2013,24579,56.441287977,19017
7/1/2014,24670,56.650253241,19017
7/1/2015,24746,56.82477368,19017
7/1/2016,24747,56.827070002,19017
7/1/2017,24823,57.001590442,19017
7/1/2018,24941,57.272556387,19017
7/1/2019,25062,57.550411298,19017
7/1/2010,10276,25.956730949,19063
7/1/2011,10089,25.484377048,19063
7/1/2012,9944,25.118113328,19063
7/1/2013,9880,24.9564521,19063
7/1/2014,9821,24.807420655,19063
7/1/2015,9702,24.506831809,19063
7/1/2016,9581,24.20119105,19063
7/1/2017,9422,23.799563936,19063
7/1/2018,9277,23.433300216,19063
7/1/2019,9208,23.259009204,19063
7/1/2010,11297,19.784429217,19081
7/1/2011,11292,19.77567272,19081
7/1/2012,11175,19.570770691,19081
7/1/2013,11131,19.493713518,19081
7/1/2014,11040,19.334345274,19081
7/1/2015,11028,19.313329681,19081
7/1/2016,10887,19.066396467,19081
7/1/2017,10756,18.836976247,19081
7/1/2018,10710,18.756416475,19081
7/1/2019,10630,18.616312523,19081
7/1/2010,19830,31.17711475,19097
7/1/2011,19734,31.026181668,19097
7/1/2012,19685,30.949142907,19097
7/1/2013,19517,30.685010014,19097
7/1/2014,19431,30.549799128,19097
7/1/2015,19366,30.447604854,19097
7/1/2016,19393,30.490054783,19097
7/1/2017,19382,30.472760367,19097
7/1/2018,19427,30.543510249,19097
7/1/2019,19439,30.562376885,19097
7/1/2010,35849,69.266724202,19111
7/1/2011,35569,68.725713776,19111
7/1/2012,35541,68.671612733,19111
7/1/2013,35236,68.082297804,19111
7/1/2014,35059,67.740301928,19111
7/1/2015,34894,67.421492212,19111
7/1/2016,34458,66.579061691,19111
7/1/2017,34216,66.111474108,19111
7/1/2018,33909,65.518294819,19111
7/1/2019,33657,65.031385435,19111
7/1/2010,46340,81.321384059,19181
7/1/2011,46645,81.856624071,19181
7/1/2012,46895,82.295345392,19181
7/1/2013,47358,83.107857279,19181
7/1/2014,47827,83.930898477,19181
7/1/2015,48468,85.055779944,19181
7/1/2016,49356,86.614118076,19181
7/1/2017,50078,87.881145251,19181
7/1/2018,51014,89.523717877,19181
7/1/2019,51466,90.316926025,19181
7/1/2010,22408,39.253141288,19123
7/1/2011,22501,39.416053737,19123
7/1/2012,22398,39.235623821,19123
7/1/2013,22421,39.275913996,19123
7/1/2014,22363,39.174312684,19123
7/1/2015,22312,39.0849736,19123
7/1/2016,22186,38.864253509,19123
7/1/2017,22211,38.908047178,19123
7/1/2018,22018,38.569960054,19123
7/1/2019,22095,38.704844554,19123
7/1/2010,16634,29.324554596,19041
7/1/2011,16597,29.259326237,19041
7/1/2012,16539,29.157076378,19041
7/1/2013,16438,28.979020587,19041
7/1/2014,16484,29.060115304,19041
7/1/2015,16498,29.084796304,19041
7/1/2016,16295,28.726921795,19041
7/1/2017,16141,28.455430789,19041
7/1/2018,16106,28.393728287,19041
7/1/2019,16016,28.235064712,19041
7/1/2010,17764,30.750486535,19055
7/1/2011,17632,30.521987085,19055
7/1/2012,17567,30.409468417,19055
7/1/2013,17473,30.246749112,19055
7/1/2014,17395,30.11172671,19055
7/1/2015,17393,30.108264597,19055
7/1/2016,17288,29.926503671,19055
7/1/2017,17143,29.675500488,19055
7/1/2018,17081,29.568174989,19055
7/1/2019,17011,29.447001038,19055
7/1/2010,6419,12.215256581,19185
7/1/2011,6337,12.059211863,19185
7/1/2012,6329,12.043987988,19185
7/1/2013,6385,12.150555112,19185
7/1/2014,6376,12.133428253,19185
7/1/2015,6359,12.101077519,19185
7/1/2016,6447,12.268540142,19185
7/1/2017,6492,12.354174438,19185
7/1/2018,6405,12.1886148,19185
7/1/2019,6441,12.257122236,19185
7/1/2010,165272,360.78796588,19163
7/1/2011,166629,363.75029022,19163
7/1/2012,168347,367.5006758,19163
7/1/2013,170201,371.54794872,19163
7/1/2014,171310,373.96889028,19163
7/1/2015,171903,375.26340637,19163
7/1/2016,172135,375.76986124,19163
7/1/2017,172448,376.4531387,19163
7/1/2018,172803,377.22810196,19163
7/1/2019,172943,377.53372127,19163
7/1/2010,14916,25.711117545,19023
7/1/2011,14966,25.797303914,19023
7/1/2012,14971,25.805922551,19023
7/1/2013,14975,25.812817461,19023
7/1/2014,14959,25.785237823,19023
7/1/2015,14881,25.650787087,19023
7/1/2016,14702,25.342239887,19023
7/1/2017,14592,25.152629875,19023
7/1/2018,14525,25.037140141,19023
7/1/2019,14439,24.888899587,19023
7/1/2010,7434,14.543199296,19071
7/1/2011,7371,14.419951844,19071
7/1/2012,7141,13.97000083,19071
7/1/2013,7069,13.8291466,19071
7/1/2014,7030,13.752850558,19071
7/1/2015,6912,13.522006125,19071
7/1/2016,6947,13.590476931,19071
7/1/2017,6930,13.557219682,19071
7/1/2018,6981,13.656991429,19071
7/1/2019,6960,13.615908945,19071
7/1/2010,15633,27.105172337,19079
7/1/2011,15467,26.817354349,19079
7/1/2012,15321,26.564213227,19079
7/1/2013,15343,26.60235778,19079
7/1/2014,15217,26.383893524,19079
7/1/2015,15218,26.385627367,19079
7/1/2016,15075,26.137687775,19079
7/1/2017,15032,26.063132513,19079
7/1/2018,14886,25.809991391,19079
7/1/2019,14773,25.614067098,19079
7/1/2010,6322,11.885656021,19173
7/1/2011,6304,11.851815178,19173
7/1/2012,6260,11.769093118,19173
7/1/2013,6233,11.718331854,19173
7/1/2014,6175,11.609289138,19173
7/1/2015,6246,11.742772463,19173
7/1/2016,6213,11.680730917,19173
7/1/2017,6095,11.458885392,19173
7/1/2018,6160,11.581088436,19173
7/1/2019,6121,11.50776661,19173
7/1/2010,12513,29.536513152,19175
7/1/2011,12556,29.638013197,19175
7/1/2012,12586,29.708827182,19175
7/1/2013,12616,29.779641167,19175
7/1/2014,12627,29.805606295,19175
7/1/2015,12430,29.34059446,19175
7/1/2016,12360,29.175361828,19175
7/1/2017,12459,29.409047979,19175
7/1/2018,12298,29.029012926,19175
7/1/2019,12241,28.894466354,19175
7/1/2010,7583,18.951651248,19195
7/1/2011,7561,18.896668217,19195
7/1/2012,7496,18.734218351,19195
7/1/2013,7489,18.71672375,19195
7/1/2014,7557,18.886671302,19195
7/1/2015,7503,18.751712952,19195
7/1/2016,7471,18.671737634,19195
7/1/2017,7455,18.631749974,19195
7/1/2018,7413,18.526782369,19195
7/1/2019,7381,18.44680705,19195
7/1/2010,5113,9.5481286595,19159
7/1/2011,5049,9.4286136519,19159
7/1/2012,5027,9.387530368,19159
7/1/2013,4971,9.2829547363,19159
7/1/2014,4961,9.2642805163,19159
7/1/2015,4977,9.2941592682,19159
7/1/2016,4985,9.3090986442,19159
7/1/2017,5024,9.381928102,19159
7/1/2018,4940,9.2250646544,19159
7/1/2019,4894,9.1391632427,19159
7/1/2010,7679,13.489189717,19001
7/1/2011,7546,13.255557443,19001
7/1/2012,7468,13.118540019,19001
7/1/2013,7387,12.976252694,19001
7/1/2014,7368,12.942876655,19001
7/1/2015,7145,12.551147354,19001
7/1/2016,7005,12.305218644,19001
7/1/2017,7051,12.386023792,19001
7/1/2018,7074,12.426426365,19001
7/1/2019,7152,12.563443789,19001
7/1/2010,12410,24.607206363,19037
7/1/2011,12405,24.597292098,19037
7/1/2012,12287,24.363315438,19037
7/1/2013,12274,24.337538349,19037
7/1/2014,12252,24.293915581,19037
7/1/2015,12151,24.093647423,19037
7/1/2016,12094,23.980624799,19037
7/1/2017,12002,23.798202319,19037
7/1/2018,11952,23.699059666,19037
7/1/2019,11933,23.661385458,19037
7/1/2010,9320,21.615777487,19039
7/1/2011,9317,21.608819618,19039
7/1/2012,9341,21.664482565,19039
7/1/2013,9245,21.441830779,19039
7/1/2014,9196,21.328185597,19039
7/1/2015,9219,21.381529254,19039
7/1/2016,9288,21.541560225,19039
7/1/2017,9396,21.792043483,19039
7/1/2018,9502,22.037888163,19039
7/1/2019,9395,21.789724194,19039
7/1/2010,16670,43.808471006,19059
7/1/2011,16859,44.305159729,19059
7/1/2012,16925,44.478606585,19059
7/1/2013,16878,44.3550914,19059
7/1/2014,16840,44.255228058,19059
7/1/2015,17004,44.686217215,19059
7/1/2016,17109,44.962155395,19059
7/1/2017,17141,45.04625084,19059
7/1/2018,17121,44.993691187,19059
7/1/2019,17258,45.353724812,19059
7/1/2010,131337,214.25590874,19103
7/1/2011,134086,218.74047511,19103
7/1/2012,137103,223.66224184,19103
7/1/2013,140151,228.63458025,19103
7/1/2014,142730,232.84181803,19103
7/1/2015,144943,236.45198368,19103
7/1/2016,146928,239.69020276,19103
7/1/2017,149325,243.60053582,19103
