date,population,density,fips
7/1/2010,13940,38.658599219,54089
7/1/2011,13857,38.42842248,54089
7/1/2012,13836,38.370184992,54089
7/1/2013,13589,37.685201204,54089
7/1/2014,13329,36.964165637,54089
7/1/2015,13137,36.431708604,54089
7/1/2016,12978,35.990767623,54089
7/1/2017,12882,35.724539106,54089
7/1/2018,12672,35.142164225,54089
7/1/2019,12573,34.867616067,54089
7/1/2010,35548,34.85737024,54025
7/1/2011,35732,35.037795472,54025
7/1/2012,35877,35.179978399,54025
7/1/2013,35798,35.102513218,54025
7/1/2014,35579,34.88776797,54025
7/1/2015,35580,34.888748541,54025
7/1/2016,35532,34.84168109,54025
7/1/2017,35208,34.523975791,54025
7/1/2018,34792,34.116057877,54025
7/1/2019,34662,33.988583529,54025
7/1/2010,28205,86.025632977,54057
7/1/2011,28057,85.574230967,54057
7/1/2012,27886,85.052678645,54057
7/1/2013,27691,84.457925998,54057
7/1/2014,27567,84.079724314,54057
7/1/2015,27417,83.622222277,54057
7/1/2016,27375,83.494121707,54057
7/1/2017,27223,83.030519643,54057
7/1/2018,26953,82.207015977,54057
7/1/2019,26868,81.947764823,54057
7/1/2010,16414,42.421224513,54041
7/1/2011,16439,42.485835857,54041
7/1/2012,16453,42.52201821,54041
7/1/2013,16480,42.591798463,54041
7/1/2014,16448,42.509095941,54041
7/1/2015,16440,42.488420311,54041
7/1/2016,16289,42.098167789,54041
7/1/2017,16178,41.811293418,54041
7/1/2018,16017,41.395196358,54041
7/1/2019,15907,41.110906441,54041
7/1/2010,8734,9.2891312407,54075
7/1/2011,8825,9.385915182,54075
7/1/2012,8703,9.2561608871,54075
7/1/2013,8680,9.2316990119,54075
7/1/2014,8651,9.2008557778,54075
7/1/2015,8573,9.1178981139,54075
7/1/2016,8528,9.0700379232,54075
7/1/2017,8493,9.0328133304,54075
7/1/2018,8408,8.9424107479,54075
7/1/2019,8247,8.7711776211,54075
7/1/2010,29363,28.241797086,54083
7/1/2011,29435,28.311047823,54083
7/1/2012,29392,28.269689744,54083
7/1/2013,29522,28.394725797,54083
7/1/2014,29377,28.255262507,54083
7/1/2015,29212,28.096562901,54083
7/1/2016,29034,27.92535969,54083
7/1/2017,28894,27.790705479,54083
7/1/2018,28814,27.713760216,54083
7/1/2019,28695,27.599304137,54083
7/1/2010,5725,24.622475477,54105
7/1/2011,5755,24.75150155,54105
7/1/2012,5774,24.833218062,54105
7/1/2013,5838,25.108473683,54105
7/1/2014,5790,24.902031967,54105
7/1/2015,5804,24.962244134,54105
7/1/2016,5767,24.803111979,54105
7/1/2017,5786,24.884828491,54105
7/1/2018,5811,24.992350218,54105
7/1/2019,5821,25.035358909,54105
7/1/2010,9373,27.411342198,54015
7/1/2011,9334,27.297286683,54015
7/1/2012,9208,26.928799633,54015
7/1/2013,9139,26.727009106,54015
7/1/2014,8881,25.972488004,54015
7/1/2015,8875,25.954941002,54015
7/1/2016,8829,25.820413984,54015
7/1/2017,8693,25.42268193,54015
7/1/2018,8639,25.264758909,54015
7/1/2019,8508,24.881649357,54015
7/1/2010,96754,268.69320813,54061
7/1/2011,99018,274.98050812,54061
7/1/2012,100915,280.24862123,54061
7/1/2013,102266,284.00045086,54061
7/1/2014,103480,287.37182108,54061
7/1/2015,104681,290.70708932,54061
7/1/2016,105643,293.3786364,54061
7/1/2017,105782,293.76464996,54061
7/1/2018,105651,293.40085301,54061
7/1/2019,105612,293.29254704,54061
7/1/2010,16535,46.178514128,54103
7/1/2011,16369,45.714913684,54103
7/1/2012,16344,45.64509434,54103
7/1/2013,16112,44.997170827,54103
7/1/2014,15955,44.558705347,54103
7/1/2015,15777,44.061591618,54103
7/1/2016,15644,43.690152707,54103
7/1/2017,15433,43.100877444,54103
7/1/2018,15259,42.61493481,54103
7/1/2019,15065,42.0731367,54103
7/1/2010,192917,213.96426961,54039
7/1/2011,192183,213.15019011,54039
7/1/2012,192248,213.22228162,54039
7/1/2013,191539,212.43592963,54039
7/1/2014,190355,211.12275508,54039
7/1/2015,188282,208.82359051,54039
7/1/2016,186196,206.51000764,54039
7/1/2017,183385,203.39232718,54039
7/1/2018,180410,200.09275429,54039
7/1/2019,178124,197.5573514,54039
7/1/2010,33554,51.715927424,54077
7/1/2011,33660,51.87930253,54077
7/1/2012,33898,52.246125882,54077
7/1/2013,33682,51.913210571,54077
7/1/2014,33916,52.273868824,54077
7/1/2015,33842,52.159814505,54077
7/1/2016,33760,52.033429989,54077
7/1/2017,33826,52.135154111,54077
7/1/2018,33553,51.71438615,54077
7/1/2019,33432,51.527891925,54077
7/1/2010,10420,23.053604035,54085
7/1/2011,10313,22.816873169,54085
7/1/2012,10250,22.677489574,54085
7/1/2013,10147,22.449608459,54085
7/1/2014,10077,22.294737799,54085
7/1/2015,10084,22.310224865,54085
7/1/2016,9985,22.091193502,54085
7/1/2017,9851,21.794726809,54085
7/1/2018,9748,21.566845694,54085
7/1/2019,9554,21.137632721,54085
7/1/2010,21673,49.590376672,54043
7/1/2011,21567,49.347836187,54043
7/1/2012,21607,49.439360898,54043
7/1/2013,21452,49.084702642,54043
7/1/2014,21520,49.240294652,54043
7/1/2015,21279,48.688858266,54043
7/1/2016,21108,48.297590126,54043
7/1/2017,20872,47.757594329,54043
7/1/2018,20583,47.096328291,54043
7/1/2019,20409,46.698195797,54043
7/1/2010,14545,28.478586781,54007
7/1/2011,14535,28.459007141,54007
7/1/2012,14451,28.294538162,54007
7/1/2013,14385,28.165312537,54007
7/1/2014,14405,28.204471817,54007
7/1/2015,14375,28.145732896,54007
7/1/2016,14323,28.043918767,54007
7/1/2017,14217,27.83637458,54007
7/1/2018,14076,27.560301652,54007
7/1/2019,13957,27.327303933,54007
7/1/2010,24608,49.065455044,54005
7/1/2011,24412,48.674654118,54005
7/1/2012,24358,48.566984475,54005
7/1/2013,24089,48.030630143,54005
7/1/2014,23716,47.286912054,54005
7/1/2015,23252,46.361750678,54005
7/1/2016,22809,45.47846083,54005
7/1/2017,22369,44.601152629,54005
7/1/2018,21953,43.771697602,54005
7/1/2019,21457,42.782731993,54005
7/1/2010,23728,47.50637111,54109
7/1/2011,23460,46.969802185,54109
7/1/2012,23210,46.469271471,54109
7/1/2013,22940,45.9286983,54109
7/1/2014,22578,45.203929827,54109
7/1/2015,22177,44.401078562,54109
7/1/2016,21777,43.60022942,54109
7/1/2017,21271,42.587155255,54109
7/1/2018,20784,41.612121424,54109
7/1/2019,20394,40.831293511,54109
7/1/2010,11893,24.913472542,54023
7/1/2011,11883,24.892524529,54023
7/1/2012,11802,24.722845619,54023
7/1/2013,11740,24.592967935,54023
7/1/2014,11617,24.335307368,54023
7/1/2015,11651,24.406530614,54023
7/1/2016,11602,24.303885347,54023
7/1/2017,11627,24.356255381,54023
7/1/2018,11630,24.362539785,54023
7/1/2019,11568,24.232662101,54023
7/1/2010,23952,37.401505649,54027
7/1/2011,23782,37.136047401,54027
7/1/2012,23673,36.965841818,54027
7/1/2013,23483,36.669153188,54027
7/1/2014,23430,36.586392675,54027
7/1/2015,23311,36.400571901,54027
7/1/2016,23316,36.408379497,54027
7/1/2017,23386,36.517685834,54027
7/1/2018,23357,36.47240178,54027
7/1/2019,23175,36.188205303,54027
7/1/2010,23978,268.824612,54009
7/1/2011,23814,266.98595839,54009
7/1/2012,23677,265.45000994,54009
7/1/2013,23589,264.46341532,54009
7/1/2014,23368,261.98571746,54009
7/1/2015,23190,259.99010561,54009
7/1/2016,22663,254.08174918,54009
7/1/2017,22373,250.83047145,54009
7/1/2018,22129,248.09491363,54009
7/1/2019,21939,245.96476615,54009
7/1/2010,8198,25.64095561,54017
7/1/2011,8252,25.809851878,54017
7/1/2012,8296,25.947471059,54017
7/1/2013,8549,26.73878135,54017
7/1/2014,8471,26.494820074,54017
7/1/2015,8703,27.220448484,54017
7/1/2016,8576,26.823229484,54017
7/1/2017,8518,26.641822382,54017
7/1/2018,8556,26.760675311,54017
7/1/2019,8448,26.422882775,54017
7/1/2010,14044,24.11748316,54031
7/1/2011,13962,23.976666183,54031
7/1/2012,13849,23.782613521,54031
7/1/2013,13968,23.986969865,54031
7/1/2014,13956,23.966362502,54031
7/1/2015,13826,23.743116076,54031
7/1/2016,13812,23.719074153,54031
7/1/2017,13849,23.782613521,54031
7/1/2018,13764,23.636644703,54031
7/1/2019,13776,23.657252066,54031
7/1/2010,56548,183.14956549,54049
7/1/2011,56692,183.61595753,54049
7/1/2012,56760,183.83619822,54049
7/1/2013,56723,183.71636138,54049
7/1/2014,56792,183.9398409,54049
7/1/2015,56761,183.83943706,54049
7/1/2016,56504,183.00705681,54049
7/1/2017,56349,182.50503759,54049
7/1/2018,56091,181.66941851,54049
7/1/2019,56072,181.60788067,54049
7/1/2010,26768,63.260437506,54059
7/1/2011,26603,62.870495329,54059
7/1/2012,26190,61.894458244,54059
7/1/2013,26013,61.476156636,54059
7/1/2014,25739,60.828616294,54059
7/1/2015,25317,59.831309636,54059
7/1/2016,24716,58.410974798,54059
7/1/2017,24142,57.05444868,54059
7/1/2018,23851,56.366732477,54059
7/1/2019,23424,55.35760939,54059
7/1/2010,30681,371.39884918,54029
7/1/2011,30633,370.81780082,54029
7/1/2012,30465,368.78413156,54029
7/1/2013,30382,367.7794021,54029
7/1/2014,30263,366.33888637,54029
7/1/2015,29980,362.91312208,54029
7/1/2016,29662,359.06367668,54029
7/1/2017,29383,355.68633309,54029
7/1/2018,29079,352.00636013,54029
7/1/2019,28810,348.75006828,54029
7/1/2010,33094,108.35168572,54051
7/1/2011,32936,107.83438451,54051
7/1/2012,32826,107.4742381,54051
7/1/2013,32643,106.87508542,54051
7/1/2014,32360,105.94852692,54051
7/1/2015,32215,105.47378847,54051
7/1/2016,31720,103.8531296,54051
7/1/2017,31252,102.32087032,54051
7/1/2018,30821,100.90975118,54051
7/1/2019,30531,99.960274273,54051
7/1/2010,26229,40.549040965,54067
7/1/2011,26216,40.528943457,54067
7/1/2012,26262,40.600057716,54067
7/1/2013,25948,40.114625604,54067
7/1/2014,25719,39.760600274,54067
7/1/2015,25551,39.500878634,54067
7/1/2016,25381,39.238065071,54067
7/1/2017,25125,38.842298763,54067
7/1/2018,24835,38.393969742,54067
7/1/2019,24496,37.869888577,54067
7/1/2010,7129,17.012515961,54093
7/1/2011,7130,17.014902343,54093
7/1/2012,7078,16.890810488,54093
7/1/2013,7080,16.895583252,54093
7/1/2014,7052,16.828764561,54093
7/1/2015,7089,16.917060688,54093
7/1/2016,7053,16.831150943,54093
7/1/2017,6992,16.685581652,54093
7/1/2018,6937,16.554330652,54093
7/1/2019,6839,16.320465234,54093
7/1/2010,9218,35.965414675,54095
7/1/2011,9120,35.583052923,54095
7/1/2012,9054,35.325543987,54095
7/1/2013,9007,35.142166412,54095
7/1/2014,9085,35.446495154,54095
7/1/2015,8958,34.950985535,54095
7/1/2016,8967,34.98610039,54095
7/1/2017,8800,34.33452475,54095
7/1/2018,8740,34.100425717,54095
7/1/2019,8591,33.519079787,54095
7/1/2010,14895,30.80260469,54087
7/1/2011,14801,30.608214301,54087
7/1/2012,14679,30.355920392,54087
7/1/2013,14607,30.207025626,54087
7/1/2014,14595,30.182209832,54087
7/1/2015,14375,29.727253603,54087
7/1/2016,14114,29.187510077,54087
7/1/2017,14004,28.960031962,54087
7/1/2018,13918,28.782185436,54087
7/1/2019,13688,28.306549378,54087
7/1/2010,86973,237.30175434,54107
7/1/2011,86888,237.06983582,54107
7/1/2012,86616,236.32769657,54107
7/1/2013,86522,236.07122197,54107
7/1/2014,86469,235.92661396,54107
7/1/2015,86335,235.56100124,54107
7/1/2016,85709,233.85298958,54107
7/1/2017,85060,232.08222349,54107
7/1/2018,84180,229.68118474,54107
7/1/2019,83518,227.87494876,54107
7/1/2010,8731,25.793008555,54021
7/1/2011,8751,25.8520923,54021
