date,population,density,fips
7/1/2010,67661,475.26357606,51095
7/1/2011,68297,479.73095955,51095
7/1/2012,69409,487.54185647,51095
7/1/2013,70612,495.99195449,51095
7/1/2014,72064,506.19107528,51095
7/1/2015,72819,511.49433713,51095
7/1/2016,73930,519.29820987,51095
7/1/2017,75274,528.73871838,51095
7/1/2018,76033,534.07007698,51095
7/1/2019,76523,537.51192904,51095
7/1/2010,28878,60.985351264,51167
7/1/2011,28683,60.573544924,51167
7/1/2012,28427,60.032917113,51167
7/1/2013,28336,59.840740821,51167
7/1/2014,28077,59.293777528,51167
7/1/2015,27854,58.822840021,51167
7/1/2016,27422,57.91053059,51167
7/1/2017,27046,57.116483492,51167
7/1/2018,26795,56.586414818,51167
7/1/2019,26586,56.145042895,51167
7/1/2010,32198,71.337035541,51173
7/1/2011,32047,71.002483942,51173
7/1/2012,31896,70.667932344,51173
7/1/2013,31772,70.39320123,51173
7/1/2014,31573,69.952302104,51173
7/1/2015,31419,69.611103785,51173
7/1/2016,31126,68.961940749,51173
7/1/2017,30731,68.086789217,51173
7/1/2018,30454,67.473075357,51173
7/1/2019,30104,66.697624633,51173
7/1/2010,43461,4242.3039368,51540
7/1/2011,43761,4271.5874595,51540
7/1/2012,44580,4351.5314765,51540
7/1/2013,45012,4393.6997493,51540
7/1/2014,45518,4443.0912909,51540
7/1/2015,46301,4519.5212852,51540
7/1/2016,46943,4582.1880239,51540
7/1/2017,47463,4632.9461299,51540
7/1/2018,47506,4637.1434348,51540
7/1/2019,47266,4613.7166166,51540
7/1/2010,54901,109.10214726,51031
7/1/2011,54789,108.87957498,51031
7/1/2012,54830,108.96105233,51031
7/1/2013,55078,109.45389094,51031
7/1/2014,55272,109.83941792,51031
7/1/2015,55356,110.00634713,51031
7/1/2016,55419,110.13154403,51031
7/1/2017,55326,109.94672955,51031
7/1/2018,55137,109.57113884,51031
7/1/2019,54885,109.07035122,51031
7/1/2010,307253,1314.867403,51087
7/1/2011,310430,1328.463149,51087
7/1/2012,315587,1350.5321644,51087
7/1/2013,318640,1363.5972612,51087
7/1/2014,321835,1377.2700369,51087
7/1/2015,324375,1388.1397866,51087
7/1/2016,325931,1394.7985782,51087
7/1/2017,327559,1401.7654886,51087
7/1/2018,328993,1407.9021898,51087
7/1/2019,330818,1415.7121477,51087
7/1/2010,23696,131.91716677,51099
7/1/2011,24273,135.12936314,51099
7/1/2012,24606,136.9831957,51099
7/1/2013,24897,138.60321155,51099
7/1/2014,25260,140.62405606,51099
7/1/2015,25414,141.48138404,51099
7/1/2016,25947,144.44862956,51099
7/1/2017,26337,146.61978482,51099
7/1/2018,26612,148.15072763,51099
7/1/2019,26836,149.39775014,51099
7/1/2010,11362,85.237919398,51103
7/1/2011,11275,84.585243902,51103
7/1/2012,11125,83.459941322,51103
7/1/2013,10959,82.214606467,51103
7/1/2014,10861,81.479408782,51103
7/1/2015,10825,81.209336163,51103
7/1/2016,10771,80.804227234,51103
7/1/2017,10725,80.459134443,51103
7/1/2018,10696,80.241575944,51103
7/1/2019,10603,79.543888345,51103
7/1/2010,25605,58.811037463,51105
7/1/2011,25544,58.670929153,51105
7/1/2012,25428,58.404493677,51105
7/1/2013,25080,57.605187251,51105
7/1/2014,24724,56.787505965,51105
7/1/2015,24595,56.491211342,51105
7/1/2016,24165,55.503562597,51105
7/1/2017,23900,54.894895347,51105
7/1/2018,23656,54.334462106,51105
7/1/2019,23423,53.799294298,51105
7/1/2010,8974,104.45787835,51115
7/1/2011,8944,104.10867661,51115
7/1/2012,8911,103.72455471,51115
7/1/2013,8898,103.57323396,51115
7/1/2014,8813,102.58382905,51115
7/1/2015,8834,102.82827026,51115
7/1/2016,8769,102.0716665,51115
7/1/2017,8709,101.37326304,51115
7/1/2018,8792,102.33938783,51115
7/1/2019,8834,102.82827026,51115
7/1/2010,10980,84.247426401,51119
7/1/2011,10854,83.280652656,51119
7/1/2012,10850,83.249961425,51119
7/1/2013,10781,82.720537708,51119
7/1/2014,10657,81.769109577,51119
7/1/2015,10686,81.991620995,51119
7/1/2016,10749,82.475007868,51119
7/1/2017,10625,81.523579737,51119
7/1/2018,10733,82.352242947,51119
7/1/2019,10582,81.193649014,51119
7/1/2010,35642,134.32482839,51149
7/1/2011,36716,138.37243698,51149
7/1/2012,37123,139.90630728,51149
7/1/2013,37333,140.69773913,51149
7/1/2014,37415,141.00677442,51149
7/1/2015,38246,144.13858331,51149
7/1/2016,37972,143.10595319,51149
7/1/2017,38006,143.23408977,51149
7/1/2018,37993,143.18509637,51149
7/1/2019,38353,144.54183668,51149
7/1/2010,9280,48.465126869,51159
7/1/2011,9208,48.089104333,51159
7/1/2012,9079,47.415397289,51159
7/1/2013,8952,46.752135316,51159
7/1/2014,8884,46.39700292,51159
7/1/2015,8781,45.859081792,51159
7/1/2016,8758,45.738963482,51159
7/1/2017,8889,46.423115597,51159
7/1/2018,8970,46.84614095,51159
7/1/2019,9023,47.122935316,51159
7/1/2010,23128,43.163160315,51169
7/1/2011,23053,43.023189846,51169
7/1/2012,22954,42.838428826,51169
7/1/2013,22768,42.491302061,51169
7/1/2014,22519,42.026600101,51169
7/1/2015,22296,41.610421238,51169
7/1/2016,22082,41.211038831,51169
7/1/2017,21893,40.858313247,51169
7/1/2018,21672,40.44586693,51169
7/1/2019,21566,40.248041999,51169
7/1/2010,122976,306.28880435,51177
7/1/2011,124537,310.17669161,51177
7/1/2012,125827,313.38961574,51177
7/1/2013,127392,317.28746555,51177
7/1/2014,128804,320.80424762,51177
7/1/2015,129948,323.65353848,51177
7/1/2016,131252,326.90133155,51177
7/1/2017,132739,330.60491153,51177
7/1/2018,134011,333.77300416,51177
7/1/2019,136215,339.26237221,51177
7/1/2010,15098,45.174009357,51011
7/1/2011,15109,45.206921935,51011
7/1/2012,15246,45.616833134,51011
7/1/2013,15320,45.838245022,51011
7/1/2014,15348,45.922022494,51011
7/1/2015,15492,46.35287806,51011
7/1/2016,15528,46.460591952,51011
7/1/2017,15723,47.044042199,51011
7/1/2018,15881,47.516786501,51011
7/1/2019,15911,47.606548078,51011
7/1/2010,56176,81.341148787,51067
7/1/2011,56337,81.574271917,51067
7/1/2012,56290,81.506217339,51067
7/1/2013,56269,81.475809974,51067
7/1/2014,56258,81.459882307,51067
7/1/2015,56227,81.414995245,51067
7/1/2016,56158,81.315085332,51067
7/1/2017,56315,81.542416583,51067
7/1/2018,56191,81.362868334,51067
7/1/2019,56042,81.14712084,51067
7/1/2010,6976,22.134579907,51097
7/1/2011,6987,22.169482484,51097
7/1/2012,7009,22.239287639,51097
7/1/2013,7029,22.30274687,51097
7/1/2014,7082,22.470913833,51097
7/1/2015,7085,22.480432718,51097
7/1/2016,7054,22.382070909,51097
7/1/2017,6999,22.207558023,51097
7/1/2018,7045,22.353514255,51097
7/1/2019,7025,22.290055024,51097
7/1/2010,94557,244.43180177,51121
7/1/2011,94737,244.89710549,51121
7/1/2012,95652,247.26239943,51121
7/1/2013,96589,249.68456382,51121
7/1/2014,97107,251.02360454,51121
7/1/2015,97317,251.56645888,51121
7/1/2016,98172,253.77665157,51121
7/1/2017,98142,253.69910095,51121
7/1/2018,98532,254.70725902,51121
7/1/2019,98535,254.71501409,51121
7/1/2010,18543,88.284969897,51127
7/1/2011,18764,89.337171717,51127
7/1/2012,19149,91.170192987,51127
7/1/2013,19516,92.917514561,51127
7/1/2014,20019,95.312344948,51127
7/1/2015,20377,97.016816674,51127
7/1/2016,21009,100.02582821,51127
7/1/2017,21638,103.02055647,51127
7/1/2018,22317,106.25333944,51127
7/1/2019,23091,109.93842635,51127
7/1/2010,10028,33.707367786,51049
7/1/2011,9985,33.562830808,51049
7/1/2012,9841,33.078799998,51049
7/1/2013,9848,33.102329274,51049
7/1/2014,9839,33.072077348,51049
7/1/2015,9756,32.793087367,51049
7/1/2016,9745,32.756112792,51049
7/1/2017,9828,33.035102772,51049
7/1/2018,9857,33.132581199,51049
7/1/2019,9932,33.384680579,51049
7/1/2010,15847,47.955734482,51051
7/1/2011,15779,47.749954843,51051
7/1/2012,15707,47.532070519,51051
7/1/2013,15526,46.984333537,51051
7/1/2014,15344,46.433570385,51051
7/1/2015,15201,46.000827908,51051
7/1/2016,15014,45.4349339,51051
7/1/2017,14722,44.551291919,51051
7/1/2018,14526,43.958162371,51051
7/1/2019,14318,43.328718768,51051
7/1/2010,36206,44.276181188,51083
7/1/2011,36000,44.024264563,51083
