date,population,density,fips
7/1/2016,15329,1.9602697988,49037
7/1/2017,15277,1.9536200481,49037
7/1/2018,15358,1.9639783137,49037
7/1/2019,15308,1.9575843226,49037
7/1/2010,1032976,1392.0260257,49035
7/1/2011,1047610,1411.746628,49035
7/1/2012,1063956,1433.7743008,49035
7/1/2013,1079392,1454.5756687,49035
7/1/2014,1090005,1468.8776197,49035
7/1/2015,1102273,1485.4098289,49035
7/1/2016,1120109,1509.4454078,49035
7/1/2017,1136719,1531.8288439,49035
7/1/2018,1148692,1547.9635146,49035
7/1/2019,1160437,1563.7909353,49035
7/1/2010,1077,1.5452242644,49009
7/1/2011,1162,1.6671778971,49009
7/1/2012,1095,1.5710497395,49009
7/1/2013,1140,1.6356134275,49009
7/1/2014,1124,1.6126574495,49009
7/1/2015,1107,1.588266723,49009
7/1/2016,1076,1.5437895157,49009
7/1/2017,1013,1.4534003526,49009
7/1/2018,974,1.3974451564,49009
7/1/2019,950,1.3630111895,49009
7/1/2010,2772,1.1263623764,49055
7/1/2011,2742,1.1141723074,49055
7/1/2012,2705,1.099137889,49055
7/1/2013,2712,1.1019822384,49055
7/1/2014,2695,1.0950745326,49055
7/1/2015,2690,1.0930428545,49055
7/1/2016,2671,1.0853224774,49055
7/1/2017,2702,1.0979188821,49055
7/1/2018,2671,1.0853224774,49055
7/1/2019,2711,1.1015759028,49055
7/1/2010,21403,14.469468373,49007
7/1/2011,21305,14.403215609,49007
7/1/2012,21222,14.347103574,49007
7/1/2013,20903,14.131444068,49007
7/1/2014,20636,13.95093909,49007
7/1/2015,20391,13.785307181,49007
7/1/2016,20324,13.740011924,49007
7/1/2017,20131,13.609534542,49007
7/1/2018,20233,13.6784915,49007
7/1/2019,20463,13.83398268,49007
7/1/2010,9522,15.631140145,49029
7/1/2011,9653,15.846187337,49029
7/1/2012,9807,16.098990905,49029
7/1/2013,10207,16.755623552,49029
7/1/2014,10601,17.402406708,49029
7/1/2015,11039,18.121419456,49029
7/1/2016,11370,18.664782971,49029
7/1/2017,11829,19.418268932,49029
7/1/2018,11956,19.626749798,49029
7/1/2019,12124,19.902535509,49029
7/1/2010,113386,97.349529639,49005
7/1/2011,114781,98.547231241,49005
7/1/2012,115895,99.503675388,49005
7/1/2013,117025,100.47385661,49005
7/1/2014,117894,101.21995173,49005
7/1/2015,119697,102.76794886,49005
7/1/2016,122201,104.91780177,49005
7/1/2017,124236,106.66498654,49005
7/1/2018,126400,108.52292652,49005
7/1/2019,128289,110.14476045,49005
7/1/2010,10264,3.0262299147,49023
7/1/2011,10313,3.0406770372,49023
7/1/2012,10295,3.035369931,49023
7/1/2013,10261,3.025345397,49023
7/1/2014,10410,3.0692764431,49023
7/1/2015,10551,3.1108487753,49023
7/1/2016,11016,3.2479490199,49023
7/1/2017,11293,3.3296194882,49023
7/1/2018,11629,3.4286854714,49023
7/1/2019,12017,3.5430830948,49023
7/1/2010,519998,259.47127146,49049
7/1/2011,530688,264.80542254,49049
7/1/2012,539685,269.29479178,49049
7/1/2013,551273,275.07703151,49049
7/1/2014,560649,279.75551612,49049
7/1/2015,572667,285.75231946,49049
7/1/2016,590288,294.54493649,49049
7/1/2017,606742,302.75523788,49049
7/1/2018,621520,310.12924018,49049
7/1/2019,636235,317.47180642,49049
7/1/2010,18647,5.7635289087,49013
7/1/2011,18700,5.7799104731,49013
7/1/2012,19000,5.8726363096,49013
7/1/2013,19960,6.1693589863,49013
7/1/2014,20199,6.2432305693,49013
7/1/2015,20748,6.41291885,49013
7/1/2016,20242,6.2565212725,49013
7/1/2017,19868,6.1409230631,49013
7/1/2018,19943,6.1641045222,49013
7/1/2019,19938,6.1625590916,49013
7/1/2010,32467,7.2432445584,49047
7/1/2011,33241,7.4159205459,49047
7/1/2012,34641,7.7282543735,49047
7/1/2013,35682,7.960496884,49047
7/1/2014,36918,8.2362430346,49047
7/1/2015,37791,8.4310054857,49047
7/1/2016,36264,8.090338518,49047
7/1/2017,35228,7.8592114856,49047
7/1/2018,35405,7.8986994052,49047
7/1/2019,35734,7.9720978547,49047
7/1/2010,307910,1029.5766617,49011
7/1/2011,311852,1042.7577575,49011
7/1/2012,315926,1056.3802294,49011
7/1/2013,322228,1077.4525951,49011
7/1/2014,328714,1099.1402124,49011
7/1/2015,334597,1118.8115433,49011
7/1/2016,341000,1140.2216286,49011
7/1/2017,346658,1159.1406138,49011
7/1/2018,351101,1173.9969326,49011
7/1/2019,355481,1188.6425946,49011
7/1/2010,11005,2.4662299083,49015
7/1/2011,10985,2.4617478912,49015
7/1/2012,10939,2.4514392519,49015
7/1/2013,10759,2.411101098,49015
7/1/2014,10638,2.3839848946,49015
7/1/2015,10359,2.3214607561,49015
7/1/2016,10206,2.2871733253,49015
7/1/2017,10006,2.2423531543,49015
7/1/2018,10003,2.2416808517,49015
7/1/2019,10012,2.2436977594,49015
7/1/2010,5197,1.004222385,49017
7/1/2011,5149,0.9949472889,49017
7/1/2012,5063,0.9783294084,49017
7/1/2013,5029,0.9717595486,49017
7/1/2014,5005,0.9671220006,49017
7/1/2015,4962,0.9588130603,49017
7/1/2016,4952,0.9568807486,49017
7/1/2017,5025,0.970986624,49017
7/1/2018,5002,0.9665423071,49017
7/1/2019,5051,0.9760106343,49017
